Pièce,Perso principal,genre,Première apparition,Fréquence(scène),Fréquence(répliques),Confrontation
scribe-potemkin,#potemkin,Anecdote dramatique,TODO,1.0,0.0,0.1595744680851064
scribe-tete-a-tete,#edmond,Proverbe,TODO,0.9375,0.0,0.2537313432835821
scudery-amour-tyran,#tiridate,Tragi-comédie,TODO,0.4827586206896552,0.2281735404392073,0.14622641509433962
scudery-arminius,#flavian,Tragédie,TODO,0.3333333333333333,0.14855270344074276,0.14615384615384616
scudery-comedie-des-comediens,#monsieur-de-blandimare,Comédie,TODO,0.5555555555555556,0.0,0.07246376811594203
scudery-eudoxe,#ursace,Tragi-comédie,TODO,0.44,0.3280373831775701,0.15060240963855423
scudery-fils-suppose,#belise,Comédie,TODO,0.3333333333333333,0.16807268007787152,0.11734693877551021
scudery-ligdamon-e-lidias,#ligdamon,Tragi-comédie,TODO,0.5333333333333333,0.26329113924050634,0.125
scudery-mort-de-cesar,#brute,Tragédie,TODO,0.46153846153846156,0.2857142857142857,0.18421052631578946
scudery-orante,#orante,Tragi-comédie,TODO,0.391304347826087,0.1585932315859323,0.14678899082568808
scudery-prince-deguise,#clearque,Tragi-comédie,TODO,0.5,0.423125,0.2013888888888889
scudery-vassal-genereux,#lucidan,Tragi-comédie,TODO,0.5652173913043478,0.3251576734407849,0.17333333333333334
sedaine-defauts-supposes,#lise,Comédie,TODO,0.47368421052631576,0.24363636363636362,0.19318181818181818
sedaine-l-huitre-et-les-plaideurs,#ardenville,Opéra comique,TODO,0.9333333333333333,0.11004784688995216,0.1926605504587156
sedaine-le-philosophe-sans-le-savoir,#monsieur-vanderk-pere,Comédie,TODO,0.5614035087719298,0.0,0.22330097087378642
sedaine-manteau-ecarlate,#madame-de-florville,Proverbe,TODO,0.75,0.0,0.25
sedaine-richard,#blondel,Comédie,TODO,0.7307692307692307,0.3304535637149028,0.1618705035971223
segur-fou,#la-comtesse,Drame,TODO,0.6666666666666666,0.2238219895287958,0.26666666666666666
seneque-agamemnon,#clytemnestre,Tragédie,TODO,0.3333333333333333,0.0,0.25
seneque-medee,#medee,Tragédie,TODO,0.5833333333333334,0.0,0.2857142857142857
sewrin-la-sorciere,#bebee,Parodie,TODO,0.631578947368421,0.24860335195530725,0.16346153846153846
silvestre-sapho,#sapho,Monologue,TODO,1.0,0.6197183098591549,0.5
siraudin-delacour-choler-apres-le-bal,#caudebec,Comédie,TODO,0.75,0.3949579831932773,0.4166666666666667
siraudin-faction-de-nuit,#le-caporal,Esquisse,TODO,1.0,0.0,0.375
siraudin-larounat-ami-des-femmes,#nathaniel,Comédie,TODO,0.8181818181818182,0.48863636363636365,0.23417721518987342
somaize-precieuses-ridicules,#madelon,Comédie,TODO,0.5882352941176471,0.27931596091205213,0.18
somaize-proces-precieuses,#roguespine,Comédie,TODO,0.4375,0.3420216147488875,0.13829787234042554
somaize-veritables-precieuses,#iscarie,Comédie,TODO,0.75,0.3157894736842105,0.17346938775510204
sommerive-bajazet,#tamerlan,Tragédie,TODO,0.5151515151515151,0.24361370716510902,0.23809523809523808
sophocle-ajax,#le-choeur,Tragédie,TODO,0.8888888888888888,0.0,0.2361111111111111
sophocle-antigone,#le-choeur,Tragédie,TODO,0.9166666666666666,0.0,0.3088235294117647
sophocle-electre,#electre,Tragédie,TODO,1.0,0.0,0.2826086956521739
sophocle-oedipe-a-colone,#oedipe,Tragédie,TODO,0.8461538461538461,0.0,0.2358490566037736
sophocle-oedipe-roi,#le-choeur,Tragédie,TODO,0.8571428571428571,0.0,0.2804878048780488
sophocle-philoctete,#neoptoleme,Tragédie,TODO,0.875,0.0,0.25
sophocle-trachiniennes,#dejanire,Tragédie,TODO,0.7272727272727273,0.0,0.2222222222222222
sorel-dialogue-des-yeux-et-de-la-bouche,#les-yeux,Dialogue,TODO,1.0,0.0,0.5
sorel-la-dispute-du-luth-et-de-la-guitare,#le-luth,Dialogue,TODO,1.0,0.0,0.3333333333333333
sorel-la-ruelle-mal-assortie,#uranie,Dialogue,TODO,1.0,1.0,0.5
soret-ceciliade,#sainte-cecile,Tragédie,TODO,0.8571428571428571,0.24976744186046512,0.16911764705882354
stael-agar,#agar,Scène lyrique,TODO,1.0,0.0,0.25
stael-signora-fantastici,#madame-de-kriegschehmahl,Proverbe,TODO,0.7142857142857143,0.0,0.1532258064516129
subligny-folle-querelle,#eraste,Comédie,TODO,0.65625,0.24489795918367346,0.23170731707317074
taconet-ecosseuses,#margot,Ambigu poissard,TODO,0.9230769230769231,0.13671274961597543,0.1419753086419753
taconet-epoux-par-chicane,#antoinette,Parodie,TODO,0.7894736842105263,0.33044733044733043,0.25555555555555554
taconet-la-mort-du-boeuf-gras,#brulelavette,Tragédie comique,TODO,0.8571428571428571,0.21551724137931033,0.3
taconet-nostradamus,#follette,Parodie,TODO,0.5625,0.16163410301953818,0.18604651162790697
tanevot-adam-et-eve,#adam,Tragédie,TODO,0.5,0.19618366129994036,0.26666666666666666
thibouville-thelamire,#thelamire,Tragédie,TODO,0.6086956521739131,0.3676341248900616,0.30952380952380953
trianon-orfa,#famille-de-lodbrock,Ballet,TODO,1.0,0.0,0.3333333333333333
tristan-mariane,#herode,Tragédie,TODO,0.6666666666666666,0.49641478212906787,0.18181818181818182
tristan-mort-de-chrispe,#fauste,Tragédie,TODO,0.6071428571428571,0.4126126126126126,0.2571428571428571
tristan-mort-seneque,#neron,Tragédie,TODO,0.5,0.18347193347193347,0.17796610169491525
tristan-osman,#osman,Tragédie,TODO,0.4444444444444444,0.24120281509916827,0.14285714285714285
tristan-parasite,#fripesauces,Comédie,TODO,0.6129032258064516,0.2539763981528989,0.18803418803418803
troterel-gillette,#gillette,Comédie,TODO,0.7,0.21189591078066913,0.3333333333333333
turnebe-contents,#antoine,Comédie,TODO,0.3142857142857143,0.0,0.13551401869158877
urfe-sylvanire,#aglante,Pastorale héroïque,TODO,0.4117647058823529,0.1593792597252805,0.1424731182795699
vade-canadienne,#la-marquise,Comédie,TODO,0.625,0.2157279489904357,0.19642857142857142
vade-impromptu-du-coeur,#jerome,Opéra comique,TODO,0.625,0.13214285714285715,0.10884353741496598
vade-le-suffisant,#clitie,Opéra comique,TODO,0.75,0.2190034762456547,0.19090909090909092
vade-les-troqueurs,#lubin,Comédie,TODO,0.75,0.3952702702702703,0.1595744680851064
vade-poirier,#thomas,Opéra comique,TODO,0.6428571428571429,0.13260869565217392,0.2111111111111111
vade-veuve-indecise,#alison,Opéra comique,TODO,0.7272727272727273,0.2610062893081761,0.21666666666666667
valentin-le-soir-de-fiancailles,#lisette,Monologue,TODO,1.0,0.0,0.5
vallee-fidele-esclave,#l-infante,Comédie,TODO,0.782608695652174,0.31011826544021026,0.23026315789473684
vallee-forte-romaine,#suzanne,Tragédie,TODO,0.42105263157894735,0.2381807301017355,0.1640625
vander-burch-proces-racine-conciliateur,#patafflard,Comédie,TODO,0.6923076923076923,0.0,0.1590909090909091
verconsin-adelaide-et-vermouth,#adelaïde,Comédie,TODO,0.875,0.0,0.4166666666666667
verconsin-infanterie-et-cavalerie,#simon,Comédie,TODO,1.0,0.0,0.5
verconsin-retour-de-bruxelles,#adrienne,Comédie,TODO,1.0,0.0,0.1744186046511628
verconsin-rideau,#madame-d-arbois,Comédie,TODO,1.0,0.0,0.3333333333333333
verdie-dialogue-entre-l-illustre-don-mardi-gras,#mardi-gras,Dialogue,TODO,1.0,0.38,0.5
verdie-l-amour-et-le-celibat,#lafleur,Comédie,TODO,0.6666666666666666,0.30859375,0.2558139534883721
verdie-la-mort-de-guillaumet,#madelon,Tragédie,TODO,0.6842105263157895,0.21313131313131314,0.23076923076923078
veronneau-l-impuissance,#ismin,Tragi-comédie,TODO,0.4666666666666667,0.2839383391347588,0.11363636363636363
vessaire-caquire,#cucumane,Parodie,TODO,0.5757575757575758,0.3304949441192123,0.2288135593220339
viau-pasiphae,#minos,Tragédie,TODO,0.6,0.13550135501355012,0.05339805825242718
viau-pyrame,#thisbe,Tragédie,TODO,0.4166666666666667,0.232355273592387,0.11538461538461539
vierne-moliere-enfant,#nanon,Comédie,TODO,0.8,0.24344176285414482,0.2636363636363636
vigny-quitte-pour-la-peur,#la-duchesse,Proverbe,TODO,0.6153846153846154,0.0,0.32142857142857145
villiers-critique-du-tartuffe,#lise,Comédie,TODO,0.75,0.3224543080939948,0.2857142857142857
villiers-festin-de-pierre,#philipin,Tragi-comédie,TODO,0.6666666666666666,0.27586206896551724,0.28448275862068967
voisenon-hilas-et-zelis,#zelis,Pastorale,TODO,0.7142857142857143,0.4304635761589404,0.15625
voltaire-adelaide,#vendome,Tragédie,TODO,0.7142857142857143,0.35049019607843135,0.3023255813953488
voltaire-agathocle,#ydasan,Tragédie,TODO,0.5,0.184,0.20408163265306123
voltaire-alzire,#alzire,Tragédie,TODO,0.6363636363636364,0.2742044685172647,0.22580645161290322
voltaire-baron-d-otrante,#irene,Opéra Bouffe,TODO,0.6428571428571429,0.3582474226804124,0.28846153846153844
voltaire-brutus,#brutus,Tragédie,TODO,0.47058823529411764,0.2658064516129032,0.20930232558139536
voltaire-cafe,#fabrice,Comédie,TODO,0.5555555555555556,0.0,0.176
voltaire-charlot,#madame-aubonne,Pièce dramatique,TODO,0.65,0.1579476861167002,0.1724137931034483
voltaire-comte-de-boursoufle,#le-chevalier,Comédie,TODO,0.7,0.0,0.18269230769230768
voltaire-depositaire,#ninon,Comédie,TODO,0.4444444444444444,0.31298828125,0.09926470588235294
voltaire-deux-tonneaux,#glycere,Opéra comique,TODO,0.5384615384615384,0.11627906976744186,0.14772727272727273
voltaire-droit-du-seigneur,#acante,Comédie,TODO,0.4444444444444444,0.16082659478885894,0.16666666666666666
voltaire-duc-d-alencon,#le-duc,Tragédie,TODO,0.7647058823529411,0.42656449553001274,0.30434782608695654
voltaire-enfant-prodigue,#lise,Comédie,TODO,0.6666666666666666,0.2127553562531141,0.2222222222222222
voltaire-envieux,#zoilin,Comédie,TODO,0.5,0.2421487603305785,0.14583333333333334
voltaire-fanatisme,#palmire,Tragédie,TODO,0.4838709677419355,0.16466876971608832,0.2358490566037736
voltaire-femme-qui-a-raison,#monsieur-duru,Comédie,TODO,0.6,0.2787193973634652,0.08585858585858586
voltaire-fete-de-bellebat,#le-choeur,Divertissement,TODO,1.0,0.6275659824046921,0.10655737704918032
voltaire-guebres,#iradan,Tragédie,TODO,0.8,0.29694570135746606,0.24019607843137256
voltaire-hote-hotesse,#le-maitre-d-hotel,Divertissement,TODO,1.0,0.1951219512195122,0.13793103448275862
voltaire-indiscret,#damis,Comédie,TODO,0.6190476190476191,0.42245989304812837,0.25806451612903225
voltaire-irene,#irene,Tragédie,TODO,0.6451612903225806,0.31054365733113676,0.31666666666666665
voltaire-la-mort-de-caton,#caton,Tragédie,TODO,0.875,0.5139130434782608,0.2857142857142857
voltaire-lois-de-minos,#teucer,Tragédie,TODO,0.65,0.33143264433357095,0.2358490566037736
voltaire-mariamne,#mariamne,Tragédie,TODO,0.42857142857142855,0.18162983425414364,0.1951219512195122
voltaire-merope,#merope,Tragédie,TODO,0.6333333333333333,0.30138797091870456,0.2462686567164179
voltaire-mort-de-cesar,#brutus,Tragédie,TODO,0.5294117647058824,0.24304267161410018,0.16666666666666666
voltaire-nanine,#le-comte,Comédie,TODO,0.7,0.33613445378151263,0.3076923076923077
voltaire-oedipe-v,#oedipe,Tragédie,TODO,0.6521739130434783,0.33645484949832777,0.22
voltaire-olympie,#olympie,Tragédie,TODO,0.5625,0.2130281690140845,0.21212121212121213
voltaire-oreste,#electre,Tragédie,TODO,0.6571428571428571,0.29243119266055045,0.21505376344086022
voltaire-originaux,#le-comte,Comédie,TODO,0.5483870967741935,0.0,0.1357142857142857
voltaire-orphelin-de-la-chine,#idame,Tragédie,TODO,0.53125,0.3139462163852408,0.2857142857142857
voltaire-pandore,#promethee,Opéra,TODO,0.8333333333333334,0.23384615384615384,0.08413461538461539
voltaire-pelopides,#erope,Tragédie,TODO,0.5517241379310345,0.20456273764258556,0.22950819672131148
voltaire-rome-sauvee,#catilina,Tragédie,TODO,0.6896551724137931,0.360377358490566,0.18141592920353983
voltaire-samson,#samson,Opéra,TODO,0.6086956521739131,0.3116219667943806,0.13805970149253732
voltaire-saul,#david,Drame,TODO,0.5652173913043478,1.0,0.16818181818181818
voltaire-scythes,#sozame,Tragédie,TODO,0.5555555555555556,0.16473616473616473,0.2073170731707317
voltaire-semiramis,#arsace,Tragédie,TODO,0.40625,0.19529938444320089,0.14788732394366197
voltaire-socrate,#socrate,Tragédie,TODO,0.5909090909090909,0.0,0.125
voltaire-sophonisbe,#massinisse,Tragédie,TODO,0.6,0.33201267828843106,0.2777777777777778
voltaire-tancrede,#armenaide,Tragédie,TODO,0.5757575757575758,0.2919042189281642,0.203125
voltaire-tanis-zelide,#tanis,Tragédie en musique,TODO,0.5925925925925926,0.3174366616989568,0.18072289156626506
voltaire-zaire,#orosmane,Tragédie,TODO,0.5757575757575758,0.3411562678878077,0.21
voltaire-zulime,#zulime,Tragédie,TODO,0.7407407407407407,0.34538411878631375,0.26785714285714285
vondrebeck-alard-forces-de-l-amour,#merlin,Divertissement,TODO,0.8333333333333334,0.0,0.4444444444444444
zola-madeleine,#madeleine,Drame,TODO,0.8095238095238095,0.0,0.32857142857142857
zola-therese-raquin,#therese,Drame,TODO,0.8275862068965517,0.0,0.18874172185430463
