Play Name,First closest,Average distance,First distance,Cast Matching 1,Second closest,Cast Matching 2
Le Sérail de de Lys,Alcibiade,0.0006765899864682003,1.0,"[('alcibiade1', ('alcibiade2', 1.0)), ('band-alaise1', ('pharnabaze2', 0)), ('godemichi1', ('amestris2', 0)), ('palmisse1', ('palmis2', 0))]","Argélie, Reine de Thessalie","(0, [('phoenix1', ('alcibiade2', 0)), ('clytie1', ('godemichi2', 0)), ('timagene1', ('band-alaise2', 0)), ('argelie1', ('palmisse2', 0))])"
Sermon Joyeux de Bien Boire,Pasquin et Marforio.,0.0020297699594046007,1.0,"[('le-cuisinier1', ('le-cuisinier2', 1.0)), ('le-precheur1', ('pasquin2', 0))]",La Matrone d'Ephèse,"(1.0, [('le-cuisinier1', ('le-cuisinier2', 1.0)), ('le-precheur1', ('frosine2', 0))])"
Vende,L'Héroïne Américaine,0.0027063599458728013,1.0,"[('empty-string1', ('empty-string2', 1.0))]",Dorothée,"(1.0, [('empty-string1', ('empty-string2', 1.0))])"
Les Vierges Sages et les Vierges Folles,Adam,0.02172362763533264,6.0,"[('daniel1', ('daniel2', 1.0)), ('nabuchodonosor1', ('nabuchodonosor2', 1.0)), ('isaïe1', ('isaïe2', 1.0)), ('moïse1', ('moïse2', 1.0)), ('jeremie1', ('jeremie2', 1.0)), ('david1', ('david2', 1.0)), ('eve1', ('virgile2', 0)), ('balaam1', ('le-christ2', 0)), ('dieu1', ('des-femmes2', 0)), ('aaron1', ('reponse2', 0)), ('salomon1', ('israël2', 0)), ('habacuc1', ('les-marchands2', 0)), ('abel1', ('elisabeth2', 0)), ('satan1', ('jean-baptiste2', 0)), ('caïn1', ('simeon2', 0)), ('adam1', ('sibylle2', 0)), ('le-juif1', ('les-folles2', 0)), ('abraham1', ('abacuc2', 0))]",Coriolan,"(1.0, [('virgile1', ('virgile2', 1.0)), ('virgilie1', ('simeon2', 0)), ('aufide1', ('nabuchodonosor2', 0)), ('sabine1', ('jean-baptiste2', 0)), ('camille1', ('elisabeth2', 0)), ('coriolan1', ('des-femmes2', 0)), ('albin1', ('sibylle2', 0))])"
Oh ! Voilà Bien le Diable !,L'Ecole des Bourgeois,0.06757186205765366,2.0,"[('le-marquis1', ('le-marquis2', 1.0)), ('monsieur-pot-de-vin1', ('monsieur-pot-de-vin2', 1.0)), ('marthon1', ('mademoiselle-adelaide2', 0)), ('benjamine1', ('monsieur-l-abbe-patelin2', 0)), ('le-commandeur1', ('madame-la-comtesse2', 0)), ('madame-abraham1', ('babet2', 0)), ('damis1', ('monsieur-de-podolie2', 0)), ('monsieur-mathieu1', ('madame-pot-de-vin2', 0)), ('le-laquais1', ('mademoiselle-adelaïde2', 0))]",Charlot ou La Comtesse de Givry.,"(2.0, [('babet1', ('babet2', 1.0)), ('le-marquis1', ('le-marquis2', 1.0)), ('mademoiselle-adelaïde1', ('le-peuple2', 0)), ('madame-pot-de-vin1', ('domestiques2', 0)), ('monsieur-l-abbe-patelin1', ('la-comtesse2', 0)), ('monsieur-de-podolie1', ('julie2', 0)), ('monsieur-pot-de-vin1', ('l-intendant2', 0)), ('madame-la-comtesse1', ('le-roi2', 0)), ('mademoiselle-adelaide1', ('charlot2', 0))])"
Zélamire,Les Papilllotes,0.013445883540606137,1.0,"[('germain1', ('germain2', 1.0)), ('un-domestique1', ('oukea2', 0)), ('saint-evremont1', ('belfort2', 0)), ('saint-pol1', ('zelamire2', 0)), ('ninon1', ('dolnange2', 0)), ('le-laquais1', ('dubois2', 0)), ('moliere1', ('nadine2', 0))]",Hurlubrelu,"(1.0, [('germain1', ('germain2', 1.0)), ('belfort1', ('le-cabaretier2', 0)), ('nadine1', ('le-garçon2', 0)), ('oukea1', ('le-notaire2', 0)), ('dolnange1', ('hurlubrelu2', 0)), ('dubois1', ('le-soldat2', 0)), ('zelamire1', ('le-perruquier2', 0))])"
Cendrillon,Lorenzaccio,0.08398423389120292,1.95,"[('le-portier1', ('le-portier2', 1.0)), ('le-crieur1', ('le-prieur2', 0.95)), ('la-fee-urgele1', ('le-peuple2', 0)), ('deuxieme-dame-d-honneur1', ('l-etudiant2', 0)), ('cendrillon1', ('le-cardinal-cibo2', 0)), ('le-prince-charmant1', ('pippo2', 0)), ('frisette1', ('le-duc2', 0)), ('un-autre-page1', ('un-autre-etudiant2', 0)), ('le-page1', ('jean2', 0)), ('troisieme-dame-d-honneur1', ('le-petit-strozzi2', 0)), ('magali1', ('come2', 0)), ('une-dame-d-honneur1', ('les-soldats2', 0))]",Joséphine ou Le Retour de Wagram,"(1.9, [('le-page1', ('le-page2', 1.0)), ('le-crieur1', ('le-choeur2', 0.9)), ('une-dame-d-honneur1', ('josephine2', 0)), ('deuxieme-dame-d-honneur1', ('la-comtesse2', 0)), ('le-prince-charmant1', ('eugene2', 0)), ('un-autre-page1', ('le-chabellan2', 0)), ('troisieme-dame-d-honneur1', ('les-pages2', 0)), ('magali1', ('l-empereur2', 0)), ('le-portier1', ('le-duc2', 0)), ('la-fee-urgele1', ('un-deuxieme-page2', 0)), ('cendrillon1', ('rustan2', 0)), ('frisette1', ('le-maitre-de-chant2', 0))])"
Le Chinois Poli en France,Soliman,0.009630130807397384,1.0,"[('zaïde1', ('zaïde2', 1.0)), ('egle1', ('achomat2', 0)), ('noureddin1', ('le-capigi2', 0)), ('le-mandarin1', ('roxelane2', 0)), ('hamsi1', ('ibrahim2', 0))]",Alzate ou Le Préjugé Détruit,"(1.0, [('egle1', ('egle2', 1.0)), ('le-mandarin1', ('ariste2', 0)), ('hamsi1', ('lisette2', 0)), ('noureddin1', ('valere2', 0)), ('zaïde1', ('alzate2', 0))])"
La Ressource Comique,La Déroute du Pharaon,0.3361677620980734,4.0,"[('ensemble1', ('ensemble2', 1.0)), ('valere1', ('valere2', 1.0)), ('la-marquise1', ('la-marquise2', 1.0)), ('frontin1', ('frontin2', 1.0)), ('le-peintre1', ('merlin2', 0)), ('lucile1', ('clitandre2', 0)), ('le-musicien1', ('le-marquis2', 0)), ('l-epine1', ('l-intendante2', 0)), ('madame-argante1', ('celide2', 0)), ('le-poete1', ('choeur2', 0)), ('tous1', ('eraste2', 0)), ('lisette1', ('jasmin2', 0)), ('platinet1', ('la-comtesse2', 0)), ('le-chevalier1', ('marton2', 0)), ('la-rancune1', ('le-caissier2', 0))]",La Femme Fidèle,"(4.0, [('lisette1', ('lisette2', 1.0)), ('madame-argante1', ('madame-argante2', 1.0)), ('la-marquise1', ('la-marquise2', 1.0)), ('frontin1', ('frontin2', 1.0)), ('le-peintre1', ('locuteur-de-la-scene-x2', 0)), ('le-musicien1', ('dorante2', 0)), ('le-chevalier1', ('le-marquis2', 0)), ('le-poete1', ('jeannot2', 0)), ('tous1', ('colas2', 0))])"
La Tableau Parlant,Cassandre Astrologue,0.18051420838971585,5.0,"[('isabelle1', ('isabelle2', 1.0)), ('cassandre1', ('cassandre2', 1.0)), ('leandre1', ('leandre2', 1.0)), ('colombine1', ('colombine2', 1.0)), ('pierrot1', ('pierrot2', 1.0)), ('tous1', ('cassandre-et-isabelle2', 0))]",Arlequin Gentilhomme par Hasard,"(4.0, [('isabelle1', ('isabelle2', 1.0)), ('leandre1', ('leandre2', 1.0)), ('pierrot1', ('pierrot2', 1.0)), ('colombine1', ('colombine2', 1.0)), ('cassandre1', ('arlequin2', 0)), ('tous1', ('la-chanteuse2', 0))])"
Mademoiselle Lange,La Statue,0.09570161872882477,3.0,"[('choeur1', ('choeur2', 1.0)), ('julie1', ('julie2', 1.0)), ('le-domestique1', ('le-domestique2', 1.0)), ('mademoiselle-lange1', ('la-comtesse2', 0)), ('simon1', ('le-baron2', 0)), ('mariette1', ('le-chevalier2', 0)), ('leopold1', ('tous-quatre-ensemble2', 0))]",Clémentine ou Les Membres d'Honneur,"(2.0, [('choeur1', ('choeur2', 1.0)), ('julie1', ('julie2', 1.0)), ('mariette1', ('honoree2', 0)), ('mademoiselle-lange1', ('la-commissionnaire2', 0)), ('leopold1', ('toutes2', 0)), ('le-domestique1', ('une-voix2', 0)), ('simon1', ('numeme-solo2', 0))])"
Ca n'en Est pas ou Tout ce qui Reluit n'est pas or,Janot,0.04494812810103744,6.0,"[('janot1', ('janot2', 1.0)), ('suzon1', ('suzon2', 1.0)), ('simon1', ('simon2', 1.0)), ('ragot1', ('ragot2', 1.0)), ('madame-ragot1', ('madame-ragot2', 1.0)), ('dodinet1', ('dodinet2', 1.0)), ('le-cabaretier1', ('le-patissier2', 0)), ('perrette1', ('le-clerc2', 0)), ('l-orfevre1', ('le-caporal2', 0)), ('le-notaire1', ('le-garçon2', 0))]",Janot chez le Dégraisseur,"(3.0, [('janot1', ('janot2', 1.0)), ('perrette1', ('perrette2', 1.0)), ('simon1', ('simon2', 1.0)), ('l-orfevre1', ('le-clerc2', 0)), ('madame-ragot1', ('la-comtesse2', 0)), ('suzon1', ('le-suisse2', 0)), ('le-cabaretier1', ('mademoiselle-courtois2', 0)), ('ragot1', ('l-abbe2', 0)), ('dodinet1', ('madame-simon2', 0))])"
La Comédie à l'Impromptu,L'Epreuve Réciproque,0.167522379514937,3.0,"[('lisette1', ('lisette2', 1.0)), ('valere1', ('valere2', 1.0)), ('frontin1', ('frontin2', 1.0)), ('criquet1', ('angelique2', 0)), ('philaminte1', ('bonne-foi2', 0)), ('madame-de-falignac1', ('lourdis2', 0))]",La Ressource Comique,"(3.0, [('lisette1', ('lisette2', 1.0)), ('valere1', ('valere2', 1.0)), ('frontin1', ('frontin2', 1.0)), ('le-chevalier1', ('lourdis2', 0)), ('tous1', ('madame-lourdis2', 0)), ('le-poete1', ('madame-finot2', 0)), ('le-musicien1', ('finot-fils2', 0)), ('la-marquise1', ('bonne-foi2', 0)), ('le-peintre1', ('angelique2', 0))])"
"Les Etrennes de l'Amitié, de l'Amour et de la Nature",L'Heureuse Erreur,0.04701172755976544,2.0,"[('sophie1', ('sophie2', 1.0)), ('le-notaire1', ('le-notaire2', 1.0)), ('madame-de-saint-franc1', ('lisette2', 0)), ('le-valet1', ('dubois2', 0)), ('le-petit1', ('luville2', 0)), ('monsieur-de-saint-franc1', ('delval2', 0)), ('prud-homme1', ('andre2', 0)), ('d-inville1', ('la-comtesse2', 0))]",L'Avare et son Ami,"(1.9, [('le-notaire1', ('le-notaire2', 1.0)), ('d-inville1', ('sainville2', 0.9)), ('prud-homme1', ('jacques2', 0)), ('le-petit1', ('dormel2', 0)), ('madame-de-saint-franc1', ('les-fiances2', 0)), ('sophie1', ('robert2', 0)), ('madame-dormont1', ('sainville-fils2', 0)), ('monsieur-d-herbain1', ('finette2', 0)), ('le-valet1', ('agathine2', 0)), ('monsieur-de-saint-franc1', ('choeur2', 0))])"
Hurlubrelu,Ca n'en Est pas ou Tout ce qui Reluit n'est pas or,0.07092918358141638,2.0,"[('le-cabaretier1', ('le-cabaretier2', 1.0)), ('le-notaire1', ('le-notaire2', 1.0)), ('simon1', ('le-perruquier2', 0)), ('madame-ragot1', ('le-porte-faix2', 0)), ('ragot1', ('le-garçon2', 0)), ('le-philosophe1', ('madame-germain2', 0)), ('janot1', ('germain2', 0)), ('perrette1', ('javotte2', 0)), ('dodinet1', ('le-soldat2', 0)), ('suzon1', ('mademoiselle-germain2', 0)), ('l-orfevre1', ('joseph2', 0))]",La Commère,"(2.0, [('javotte1', ('javotte2', 1.0)), ('le-notaire1', ('le-notaire2', 1.0)), ('l-huissier1', ('monsieur-thibaut2', 0)), ('germain1', ('la-vallee2', 0)), ('madame-germain1', ('monsieur-remy2', 0)), ('mademoiselle-germain1', ('madame-alain2', 0)), ('hurlubrelu1', ('l-autre-notaire2', 0)), ('le-porte-faix1', ('mademoiselle-habert2', 0)), ('craquignac1', ('le-neveu2', 0)), ('joseph1', ('agathe2', 0))])"
Janot,Ca n'en Est pas ou Tout ce qui Reluit n'est pas or,0.03527289129454216,6.0,"[('janot1', ('janot2', 1.0)), ('suzon1', ('suzon2', 1.0)), ('simon1', ('simon2', 1.0)), ('ragot1', ('ragot2', 1.0)), ('madame-ragot1', ('madame-ragot2', 1.0)), ('dodinet1', ('dodinet2', 1.0)), ('le-cabaretier1', ('le-patissier2', 0)), ('perrette1', ('le-clerc2', 0)), ('l-orfevre1', ('le-caporal2', 0)), ('le-notaire1', ('le-garçon2', 0))]",Janot chez le Dégraisseur,"(3.0, [('janot1', ('janot2', 1.0)), ('simon1', ('simon2', 1.0)), ('le-clerc1', ('le-clerc2', 1.0)), ('suzon1', ('la-comtesse2', 0)), ('le-patissier1', ('madame-simon2', 0)), ('ragot1', ('l-abbe2', 0)), ('le-garçon1', ('mademoiselle-courtois2', 0)), ('dodinet1', ('le-suisse2', 0)), ('madame-ragot1', ('perrette2', 0))])"
Janot chez le Dégraisseur,Ca n'en Est pas ou Tout ce qui Reluit n'est pas or,0.08965944970681101,3.0,"[('janot1', ('janot2', 1.0)), ('perrette1', ('perrette2', 1.0)), ('simon1', ('simon2', 1.0)), ('l-orfevre1', ('le-clerc2', 0)), ('madame-ragot1', ('la-comtesse2', 0)), ('suzon1', ('le-suisse2', 0)), ('le-cabaretier1', ('mademoiselle-courtois2', 0)), ('ragot1', ('l-abbe2', 0)), ('dodinet1', ('madame-simon2', 0))]",Janot,"(3.0, [('janot1', ('janot2', 1.0)), ('simon1', ('simon2', 1.0)), ('le-clerc1', ('le-clerc2', 1.0)), ('suzon1', ('la-comtesse2', 0)), ('le-patissier1', ('madame-simon2', 0)), ('ragot1', ('l-abbe2', 0)), ('le-garçon1', ('mademoiselle-courtois2', 0)), ('dodinet1', ('le-suisse2', 0)), ('madame-ragot1', ('perrette2', 0))])"
Jocrisse Changé de Condition,Les Défauts Supposés,0.018171273922288803,1.9285714285714286,"[('dorval1', ('dorval2', 1.0)), ('dupont1', ('dumont2', 0.9285714285714286)), ('le-colporteur1', ('madame-dorval2', 0)), ('jocrisse1', ('lise2', 0)), ('madame-dupont1', ('frontin2', 0)), ('ursule1', ('marton2', 0))]",Le Fou par Amour,"(1.9285714285714286, [('dorval1', ('dorval2', 1.0)), ('dupont1', ('dumont2', 0.9285714285714286)), ('jocrisse1', ('lisette2', 0)), ('le-colporteur1', ('le-medecin2', 0)), ('ursule1', ('la-comtesse2', 0)), ('madame-dupont1', ('mondor2', 0))])"
"On Fait ce qu'on Peut, Non pas ce qu'on Veut",Le Diable Boiteux,0.08140678671801811,2.0,"[('leandre1', ('leandre2', 1.0)), ('le-commissaire1', ('le-commissaire2', 1.0)), ('l-abbe1', ('lepine2', 0)), ('le-fiacre1', ('madame-lucas2', 0)), ('le-jeune-homme1', ('un-laquais2', 0)), ('pointu1', ('cascaret2', 0)), ('le-soufleur1', ('le-notaire2', 0)), ('le-valet1', ('monsieur-corbeau2', 0)), ('madame-pointu1', ('eraste2', 0)), ('franville1', ('le-diable2', 0)), ('en-dedans1', ('griffonnet2', 0))]",La Femme D'Intrigues.,"(2.0, [('leandre1', ('leandre2', 1.0)), ('le-commissaire1', ('le-commissaire2', 1.0)), ('l-abbe1', ('monsieur-dubois2', 0)), ('madame-pointu1', ('monsieur-de-la-protase2', 0)), ('le-jeune-homme1', ('melinde2', 0)), ('le-fiacre1', ('un-laquais2', 0)), ('le-soufleur1', ('cascaret2', 0)), ('pointu1', ('orgon2', 0)), ('le-valet1', ('madame-torquette2', 0)), ('en-dedans1', ('ardalise2', 0)), ('franville1', ('gabrillon2', 0))])"
Mon Ami Naze,"Argélie, Reine de Thessalie",0.0,0,"[('argelie1', ('l-ami2', 0))]",Coriolan,"(0, [('coriolan1', ('l-ami2', 0))])"
Les Guêpes,Pan et Doris Pastorale,0.06684709066305819,1.0,"[('le-choeur1', ('le-choeur2', 1.0)), ('un-satyre1', ('xanthias2', 0)), ('pan1', ('sosias2', 0)), ('arcas1', ('la-boulangere2', 0)), ('doris1', ('l-accusateur2', 0)), ('deux-bergeres1', ('bdelikleon2', 0)), ('une-driade1', ('philokleon2', 0)), ('palemon1', ('l-enfant2', 0))]",Horatius Coclès.,"(1.0, [('le-choeur1', ('le-choeur2', 1.0)), ('l-accusateur1', ('choeur-general2', 0)), ('la-boulangere1', ('le-soldat2', 0)), ('bdelikleon1', ('le-depute2', 0)), ('sosias1', ('choeur-des-romains2', 0)), ('xanthias1', ('un-soldat2', 0)), ('philokleon1', ('le-jeune-horace2', 0)), ('l-enfant1', ('un-romain2', 0))])"
Le Cri de la Nature,Ca n'en Est pas ou Tout ce qui Reluit n'est pas or,0.012370320252593596,1.0,"[('suzon1', ('suzon2', 1.0)), ('perrette1', ('madame-mongei2', 0)), ('dodinet1', ('boncour2', 0)), ('madame-ragot1', ('mongei2', 0)), ('simon1', ('marlot2', 0)), ('janot1', ('madame-gervais2', 0)), ('l-orfevre1', ('vincent2', 0)), ('ragot1', ('le-personnage-de-geolier2', 0))]",Janot,"(1.0, [('suzon1', ('suzon2', 1.0)), ('ragot1', ('boncour2', 0)), ('dodinet1', ('mongei2', 0)), ('simon1', ('marlot2', 0)), ('le-garçon1', ('vincent2', 0)), ('le-clerc1', ('madame-mongei2', 0)), ('madame-ragot1', ('madame-gervais2', 0)), ('janot1', ('le-personnage-de-geolier2', 0))])"
Horatius Coclès.,Phèdre,0.10178461592534664,3.0,"[('le-choeur1', ('le-choeur2', 1.0)), ('choeur-general1', ('choeur-general2', 1.0)), ('le-peuple1', ('le-peuple2', 1.0)), ('horace1', ('choeur-du-peuple2', 0)), ('le-soldat1', ('choeurs-de-femmes2', 0)), ('un-soldat1', ('le-peuple_les-grands2', 0)), ('choeur-des-romaines1', ('un-chasseur2', 0)), ('un-romain1', ('choeur-de-guerriers2', 0)), ('le-depute1', ('un-coriphee_choeurs2', 0)), ('le-jeune-horace1', ('phedre_hippolite2', 0)), ('choeur-des-romains1', ('hippolite2', 0)), ('valerius1', ('hippolite-et-chasseurs2', 0)), ('mutius1', ('thesee2', 0))]",Washington ou La Liberté du Nouveau Monde,"(2.0, [('le-depute1', ('le-depute2', 1.0)), ('le-peuple1', ('le-peuple2', 1.0)), ('horace1', ('l-orateur2', 0)), ('mutius1', ('madame-laurens2', 0)), ('le-soldat1', ('lismor2', 0)), ('choeur-general1', ('madame-nelson2', 0)), ('valerius1', ('les-senateurs2', 0)), ('choeur-des-romains1', ('lincoln2', 0)), ('un-romain1', ('soldats2', 0)), ('le-jeune-horace1', ('laurens2', 0)), ('le-choeur1', ('le-secretaire2', 0)), ('choeur-des-romaines1', ('l-ambassadeur2', 0)), ('un-soldat1', ('johnson2', 0))])"
L'Héroïne Américaine,Vende,0.0027063599458728013,1.0,"[('empty-string1', ('empty-string2', 1.0))]",Dorothée,"(1.0, [('empty-string1', ('empty-string2', 1.0))])"
Le Centenaire de Molière,George Dandin,0.17428092967001857,4.0,"[('angelique1', ('angelique2', 1.0)), ('claudine1', ('claudine2', 1.0)), ('clitandre1', ('clitandre2', 1.0)), ('george-dandin1', ('george-dandin2', 1.0)), ('sosie1', ('madame-de-sotenville2', 0)), ('momus1', ('lubin2', 0)), ('lelie1', ('monsieur-de-sotenville2', 0)), ('thalie1', ('colin2', 0))]",La Gazette,"(3.0, [('angelique1', ('angelique2', 1.0)), ('clitandre1', ('clitandre2', 1.0)), ('madame-pernelle1', ('madame-pernelle2', 1.0)), ('claudine1', ('fillon2', 0)), ('harpagon1', ('robichon2', 0)), ('sosie1', ('la-marquise2', 0)), ('lelie1', ('chonchon2', 0)), ('trissotin1', ('la-comtesse2', 0)), ('alceste1', ('crassin2', 0)), ('monsieur-jourdain1', ('crispin2', 0)), ('thalie1', ('monsieur-guillemin2', 0)), ('george-dandin1', ('guillemin2', 0)), ('tartuffe1', ('le-chevalier2', 0)), ('momus1', ('le-sergent2', 0))])"
La Pucelle d'Orléans,Le Fripon Orgueilleux,0.1816318998998295,3.0,"[('le-baron1', ('le-baron2', 1.0)), ('le-duc1', ('le-duc2', 1.0)), ('le-comte1', ('le-comte2', 1.0)), ('le-garde1', ('monsieur-bouffi2', 0)), ('l-ange1', ('madame-de-clersel2', 0)), ('la-pucelle1', ('le-brun2', 0))]",Le Portrait,"(3.0, [('le-baron1', ('le-baron2', 1.0)), ('la-comtesse1', ('la-comtesse2', 1.0)), ('le-comte1', ('le-comte2', 1.0)), ('le-garde1', ('la-presidente2', 0)), ('destivet1', ('comtois2', 0)), ('aronte1', ('champagne2', 0)), ('canchon1', ('l-abbe2', 0)), ('l-ange1', ('monsieur-bernard2', 0)), ('la-pucelle1', ('germain2', 0)), ('dalinde1', ('le-chevalier2', 0)), ('le-duc1', ('la-france2', 0)), ('mide1', ('monsieur-durbain2', 0))])"
Hommage à Racine vers Dits par Madame Provost-Ponsin au Théâtre Français Représentation du 21 Décembre 1871 232ème Anniversaire de la Naissance de Racine,Le Baptême d'une Rose,0.0006089309878213803,0.9,"[('recitant1', ('recitante2', 0.9))]","Argélie, Reine de Thessalie","(0, [('argelie1', ('recitant2', 0))])"
L'Ecole Tragique ou Cadet Roussel Maitre de Déclamation,La Foire Saint Germain,0.07425575101488498,2.0,"[('manon1', ('manon2', 1.0)), ('tous1', ('tous2', 1.0)), ('germon1', ('marotte2', 0)), ('grignardet1', ('lorange2', 0)), ('beuglan1', ('urbine2', 0)), ('humorin1', ('mademoiselle-de-kermorin2', 0)), ('blanchet-fils1', ('madame-isaac2', 0)), ('le-petit-roussel1', ('clitandre2', 0)), ('la-mere-roussel1', ('le-chevalier2', 0)), ('blanchet1', ('le-breton2', 0)), ('homurin1', ('mademoiselle-mousset2', 0)), ('madame-grugeot1', ('lolotte2', 0)), ('mademoiselle-grugeot1', ('mimi2', 0)), ('premier-habitue1', ('farfadel2', 0)), ('deuxieme-habitue1', ('madame-bardoux2', 0)), ('cadet1', ('angelique2', 0)), ('blanchet-pere1', ('monsieur-farfadel2', 0)), ('la-mere-cloutier1', ('jasmin2', 0)), ('linval1', ('mademoiselle-de-kermonin-et-marotte2', 0))]",L'Impromptu de Suresnes,"(2.0, [('tous1', ('tous2', 1.0)), ('l-amour1', ('l-amour2', 1.0)), ('linval1', ('l-amour-et-thersandre2', 0)), ('humorin1', ('madame-pinterelle2', 0)), ('grignardet1', ('choeur2', 0)), ('beuglan1', ('bacchus2', 0)), ('blanchet-pere1', ('kerpinot2', 0)), ('premier-habitue1', ('silene2', 0)), ('cadet1', ('nerine2', 0)), ('le-petit-roussel1', ('eraste2', 0)), ('blanchet1', ('lucile2', 0)), ('manon1', ('foret2', 0)), ('la-mere-roussel1', ('la-folie2', 0)), ('mademoiselle-grugeot1', ('thersandre2', 0)), ('blanchet-fils1', ('clitandre2', 0)), ('homurin1', ('un-paysan2', 0)), ('deuxieme-habitue1', ('le-chevalier2', 0)), ('germon1', ('la-veuve2', 0)), ('la-mere-cloutier1', ('claudine2', 0)), ('madame-grugeot1', ('philis2', 0))])"
Albert Durer,L'Ecole des Bourgeois,0.1437138639439045,2.0,"[('le-laquais1', ('le-laquais2', 1.0)), ('le-comte1', ('le-comte2', 1.0)), ('benjamine1', ('tous2', 0)), ('damis1', ('l-empereur2', 0)), ('monsieur-mathieu1', ('wolfmuth2', 0)), ('madame-abraham1', ('le-duc2', 0)), ('marthon1', ('durer2', 0))]",Les Papilllotes,"(2.0, [('le-laquais1', ('le-laquais2', 1.0)), ('tous1', ('tous2', 1.0)), ('germain1', ('durer2', 0)), ('ninon1', ('le-comte2', 0)), ('moliere1', ('le-duc2', 0)), ('saint-pol1', ('wolfmuth2', 0)), ('un-domestique1', ('l-empereur2', 0))])"
La Comédie au Chateau,Les Papilllotes,0.08385487144790257,2.0,"[('ensemble1', ('ensemble2', 1.0)), ('tous1', ('tous2', 1.0)), ('le-laquais1', ('buscarino2', 0)), ('moliere1', ('lericourt2', 0)), ('un-domestique1', ('lucinet2', 0)), ('saint-evremont1', ('anselme2', 0)), ('saint-pol1', ('stanislas2', 0)), ('ninon1', ('dolicard2', 0)), ('germain1', ('deligny2', 0))]",La Ressource Comique,"(2.0, [('ensemble1', ('ensemble2', 1.0)), ('tous1', ('tous2', 1.0)), ('le-peintre1', ('stanislas2', 0)), ('le-poete1', ('lucinet2', 0)), ('la-rancune1', ('anselme2', 0)), ('la-marquise1', ('deligny2', 0)), ('le-chevalier1', ('dolicard2', 0)), ('le-musicien1', ('lericourt2', 0)), ('l-epine1', ('buscarino2', 0))])"
L'Epreuve,La Ressource Comique,0.1424757555254849,3.0,"[('lisette1', ('lisette2', 1.0)), ('madame-argante1', ('madame-argante2', 1.0)), ('frontin1', ('frontin2', 1.0)), ('le-chevalier1', ('lucidor2', 0)), ('le-peintre1', ('maitre-blaise2', 0)), ('la-marquise1', ('angelique2', 0))]",La Comédie à l'Impromptu,"(3.0, [('angelique1', ('angelique2', 1.0)), ('lisette1', ('lisette2', 1.0)), ('frontin1', ('frontin2', 1.0)), ('valere1', ('maitre-blaise2', 0)), ('madame-lourdis1', ('madame-argante2', 0)), ('lourdis1', ('lucidor2', 0))])"
Dorothée,Vende,0.0027063599458728013,1.0,"[('empty-string1', ('empty-string2', 1.0))]",L'Héroïne Américaine,"(1.0, [('empty-string1', ('empty-string2', 1.0))])"
La Musicomanie,La Tableau Parlant,0.15724566367326853,2.0,"[('isabelle1', ('isabelle2', 1.0)), ('leandre1', ('leandre2', 1.0)), ('cassandre1', ('vacarmini2', 0)), ('pierrot1', ('scribano2', 0)), ('tous1', ('anodin2', 0)), ('colombine1', ('double-croche2', 0))]",Arlequin Gentilhomme par Hasard,"(2.0, [('isabelle1', ('isabelle2', 1.0)), ('leandre1', ('leandre2', 1.0)), ('scribano1', ('octave2', 0)), ('vacarmini1', ('le-crocheteur2', 0)), ('anodin1', ('mezzetin2', 0)), ('le-laquais1', ('leonore2', 0)), ('double-croche1', ('colombine2', 0)), ('le-baron1', ('la-chanteuse2', 0)), ('euphrosine1', ('le-geolier2', 0))])"
