play_name,doc_word_1,doc_word_2,doc_word_3,spacy_word_1,spacy_word_2,spacy_word_3,manual_word_1,manual_word_2,manual_word_3
garniert-bon-papa.xml_raw.txt,mais,toujours,Évidemment,vraiment,gentiment,toujours,pleureuse,bisouiller,vraiment
garniert-bon-pere.xml_raw.txt,Évidemment,toujours,mais,heureusement,malheureusement,honnêtement,compliment,Malheureusement,heureusement
garniert-bourse.xml_raw.txt,mais,Evidemment,Évidemment,vraiment,heureusement,gentiment,vraiment,Vraiment,gentiment
garniert-brunon.xml_raw.txt,mais,toujours,Évidemment,heureusement,malheureusement,toujours,compliment,gentiment,complimente
garniert-dedit.xml_raw.txt,mais,Évidemment,Evidemment,honnêtement,compliment,sincèrement,pourquoi,Maintenant,Mais
garniert-deux-pates.xml_raw.txt,Évidemment,mais,toujours,heureusement,vraiment,honnêtement,Pourtout,Mais,Maintenant
garniert-dissipatrice.xml_raw.txt,mais,toujours,Évidemment,heureusement,malheureusement,vraiment,vraiment,compliment,complimente
garniert-epreuve.xml_raw.txt,mais,toujours,Évidemment,heureusement,compliment,amoureusement,gentiment,Malheureux,compliment
garniert-etrennes.xml_raw.txt,mais,Évidemment,toujours,vraiment,heureusement,honnêtement,vraiment,plaisanter,Evidemment
garniert-joueuses.xml_raw.txt,mais,Évidemment,toujours,vraiment,heureusement,toujours,vraiment,Malheureuse,plaisanter
garniert-marianne.xml_raw.txt,mais,vraiment,toujours,vraiment,gentiment,toujours,Malheureuse,pleureuse,mademoiselle
garniert-passe-dix.xml_raw.txt,mais,Évidemment,Evidemment,heureusement,vraiment,malheureusement,vraiment,Pourtout,compliment
garniert-saignee.xml_raw.txt,mais,toujours,Évidemment,heureusement,désespérement,malheureusement,compliment,vraiment,Malheureusement
garniert-soeurs-de-lait.xml_raw.txt,mais,toujours,vraiment,vraiment,heureusement,gentiment,pleureuse,malheureuse,Malheureuse
garniert-trois-damis.xml_raw.txt,mais,Évidemment,toujours,honnêtement,heureusement,vraiment,vraiment,Evidemment,compliment
garniert-vocation-forcee.xml_raw.txt,mais,toujours,Évidemment,heureusement,honnêtement,malheureusement,sincèrement,malheureuse,compliment
gautiert-la-juive-de-constantine.xml_raw.txt,mais,vraiment,toujours,désespérement,heureusement,précipitemment,Mais,malheureuse,Pourtant
gautiert-pierre-corneille.xml_raw.txt,",",inséparablement,véritablement,majestueusement,orgueilleusement,impétueusement,admirable,resplendissant,contemple
gautiert-une-larme-du-diable.xml_raw.txt,mais,toujours,Évidemment,amoureusement,chatouillement,heureusement,vraiment,amoureusement,braiment
genest-joseph.xml_raw.txt,Évidemment,toujours,Malheureusement,ressentiment,pressentiment,incommensurablement,Pourtant,ressentiment,Malheureusement
genest-penelope.xml_raw.txt,Évidemment,toujours,mais,désespérement,précipitemment,heureusement,Malheureusement,Pourtant,désespérement
genest-zelonide.xml_raw.txt,Évidemment,Malheureusement,toujours,courageusement,désespérement,incommensurablement,Malheureusement,Pourtant,ressentiment
genlis-agar.xml_raw.txt,mais,toujours,sourtout,éternellement,enfantement,désespérement,inconnaissable,bienheureuse,tourment
genlis-amant-anonyme.xml_raw.txt,mais,Évidemment,toujours,heureusement,malheureusement,toujours,vraiment,Pourtout,Evidemment
genlis-aveugle-de-spa.xml_raw.txt,mais,toujours,Évidemment,heureusement,amoureusement,toujours,pleureuse,Malheureuse,malheureuse
genlis-belle-et-la-bete.xml_raw.txt,mais,toujours,Évidemment,heureusement,décidément,désespérement,vraiment,Evidemment,sincèrement
genlis-bonne-mere.xml_raw.txt,mais,toujours,vraiment,heureusement,honnêtement,compliment,Malheureuse,malheureuse,vraiment
genlis-cinquieme-dialogue.xml_raw.txt,Évidemment,surtout,Evidemment,savoureusement,petitement,délicieusement,braiment,merveilleusement,gaiment
genlis-cloison.xml_raw.txt,mais,toujours,Évidemment,heureusement,décidément,compliment,Malheureuse,vraiment,malheureuse
genlis-colombe.xml_raw.txt,mais,toujours,vraiment,vraiment,heureusement,toujours,vraiment,Surtout,Pourtout
genlis-curieuse.xml_raw.txt,mais,toujours,vraiment,heureusement,malheureusement,toujours,Malheureuse,malheureuse,vraiment
genlis-enfant-gate.xml_raw.txt,mais,toujours,Évidemment,vraiment,honnêtement,heureusement,vraiment,Malheureuse,compliment
genlis-flacons.xml_raw.txt,Évidemment,mais,toujours,honnêtement,vraiment,heureusement,vraiment,Evidemment,compliment
genlis-ile-heureuse.xml_raw.txt,Évidemment,mais,toujours,honnêtement,heureusement,malheureusement,sincèrement,compliment,vraiment
genlis-intrigue-mensonge.xml_raw.txt,toujours,mais,Évidemment,heureusement,honnêtement,malheureusement,compliment,vraiment,malheureuse
genlis-marchande-de-modes.xml_raw.txt,mais,toujours,Évidemment,heureusement,vraiment,toujours,mademoiselle,souricette,complimente
genlis-mere-rivale.xml_raw.txt,mais,toujours,Évidemment,honnêtement,heureusement,décidément,vraiment,sincèrement,compliment
genlis-premier-dialogue.xml_raw.txt,mais,Evidemment,Évidemment,vraiment,braiment,merveilleusement,vraiment,Pourtout,Vraiment
genlis-quatrieme-dialogue.xml_raw.txt,perpétuellement,véritablement,inhabituellement,merveilleusement,savoureusement,petitement,merveilleusement,chatouillement,délicieusement
genlis-retour-de-tobie.xml_raw.txt,mais,toujours,Évidemment,heureusement,désespérement,précipitemment,gentiment,désespérement,compliment
genlis-rosiere.xml_raw.txt,mais,toujours,vraiment,heureusement,amoureusement,malheureuse,pleureuse,malheureuse,Malheureuse
genlis-ruth-noemi.xml_raw.txt,mais,toujours,vraiment,heureusement,amoureusement,compliment,malheureuse,compliment,sincèrement
genlis-second-dialogue.xml_raw.txt,Évidemment,Malheureusement,toujours,savoureusement,merveilleusement,chatouillement,merveilleusement,ressemblante,chatouillement
genlis-sixieme-dialogue.xml_raw.txt,Évidemment,mais,toujours,chatouillement,heureusement,bellement,chatouillement,étourdiment,merveilleusement
genlis-tendresse-maternelle.xml_raw.txt,mais,toujours,Evidemment,heureusement,malheureusement,toujours,Malheureuse,pleureuse,malheureuse
genlis-troisieme-dialogue.xml_raw.txt,Évidemment,Malheureusement,Evidemment,merveillement,bellement,petitement,chatouillement,merveilleusement,merveillement
genlis-veuve-de-sarepte.xml_raw.txt,toujours,mais,sourtout,éternellement,enfantement,Éternellement,désespérement,compliment,amoureusement
genlis-voyageur.xml_raw.txt,mais,Évidemment,toujours,compliment,heureusement,justement,compliment,vraiment,Justement
gensoul-rougemont-arlequin-a-alger.xml_raw.txt,mais,toujours,Évidemment,heureusement,vraiment,toujours,Mais,Maintenant,vraiment
gerny-cyrano-a-la-foire.xml_raw.txt,mais,sourtout,vraiment,chatouillement,boutant,assomment,Mais,embrouille,quand
giffard-manuscrit.xml_raw.txt,mais,Évidemment,Evidemment,compliment,vraiment,heureusement,Mais,Pourtout,Maintenant
gilbert-amours-de-diane-et-d-endymion.xml_raw.txt,Évidemment,toujours,mais,désespérement,éternellement,ressentiment,Pourtout,vraiment,Mais
gilbert-rodogune.xml_raw.txt,Malheureusement,Évidemment,toujours,tourment,ressentiment,courageusement,Pourtant,malheureuse,Malheureusement
gilbert-semiramis.xml_raw.txt,Évidemment,toujours,Malheureusement,éternellement,ressentiment,assentiment,Pourtant,Mais,Malheureusement
gilbert-telephonte.xml_raw.txt,mais,Évidemment,toujours,désespérement,ressentiment,tourment,Mais,Pourtant,malheureux
gillet-art-de-regner.xml_raw.txt,mais,Évidemment,Evidemment,désespérement,incommensurablement,heureusement,Mais,Pourtout,vraiment
gillet-campagnard.xml_raw.txt,mais,Évidemment,toujours,heureusement,malheureusement,toujours,Mais,Pourtout,Maintenant
gillet-deniaise.xml_raw.txt,mais,Évidemment,toujours,heureusement,désespérement,toujours,Mais,Pourtout,vraiment
gillet-francion.xml_raw.txt,mais,Évidemment,Evidemment,heureusement,malheureusement,désespérement,Mais,Pourtout,Maintenant
gillot-regnard-marchand-ridicule.xml_raw.txt,mais,toujours,vraiment,gentiment,vraiment,honnêtement,gentiment,vraiment,complimenter
girard-derniere-nuit-de-camille-desmoulins.xml_raw.txt,toujours,sourtout,Malheureusement,tourment,précipitemment,désespérement,tourment,malheureux,traîtresse
giraudoux-amphitryon-38.xml_raw.txt,mais,Évidemment,toujours,heureusement,amoureusement,désespérement,vraiment,compliment,toujours
giraudoux-cantique-des-cantiques.xml_raw.txt,mais,Évidemment,toujours,heureusement,malheureusement,toujours,Maintenant,Mais,Pourtout
giraudoux-impromptu-de-paris.xml_raw.txt,Évidemment,Malheureusement,toujours,heureusement,justement,Émerveillement,compliment,Justement,Malheureusement
giraudoux-l-apollon-de-bellac.xml_raw.txt,mais,Évidemment,toujours,heureusement,amoureusement,vraiment,Maintenant,vraiment,Pourtout
giraudoux-la-guerre-de-troie-n-aura-pas-lieu.xml_raw.txt,mais,Évidemment,toujours,heureusement,désespérement,malheureusement,vraiment,Mais,Evidemment
giraudoux-ondine.xml_raw.txt,mais,toujours,Évidemment,heureusement,amoureusement,chatouillement,vraiment,Mais,Maintenant
glatigny-vers-les-saules.xml_raw.txt,mais,sourtout,toujours,chatouillement,amoureusement,heureusement,Pourtout,chatouilleux,Mais
goetschy-professeur-de-declamation.xml_raw.txt,véritablement,paradoxalement,perpétuellement,tendrement,Pareillement,pareillement,Évidement,justement,Pareillement
gonnet-angelique.xml_raw.txt,mais,sourtout,toujours,heureusement,toujours,vraiment,vraiment,Malheureuse,Pourtout
gonnet-clementine.xml_raw.txt,Évidemment,mais,toujours,Émerveillement,heureusement,Emerveillement,Pourtout,Maintenant,bien-entendu
gonnet-eugenie.xml_raw.txt,mais,toujours,Évidemment,heureusement,Émerveillement,Emerveillement,Malheureuse,Maintenant,compliment
gonnet-euphemie.xml_raw.txt,mais,toujours,Évidemment,toujours,heureusement,sincèrement,Mais,Pourtout,Maintenant
gonnet-juliette-ou-la-danseuse.xml_raw.txt,mais,Évidemment,Evidemment,heureusement,malheureusement,décidément,Mais,Malheureuse,Maintenant
gonnet-lisette.xml_raw.txt,mais,vraiment,toujours,heureusement,toujours,vraiment,Mais,Malheureuse,pleureuse
gosse-auteur-dans-son-menage.xml_raw.txt,mais,toujours,inconvenant,amoureusement,compliment,ressentiment,compliment,gentiment,amoureusement
gouges-cherubin.xml_raw.txt,mais,Évidemment,toujours,heureusement,décidément,compliment,vraiment,compliment,sincèrement
gouges-exclavage-des-noirs.xml_raw.txt,Évidemment,toujours,mais,heureusement,désespérement,courageusement,sincèrement,Malheureusement,désespérement
gouges-moliere-ninon.xml_raw.txt,Évidemment,toujours,mais,heureusement,compliment,décidément,compliment,sincèrement,gentiment
goulard-agis.xml_raw.txt,mais,Évidemment,toujours,heureusement,désespérement,honnêtement,Mais,Maintenant,Malheureux
goullinet-trois-aveugles.xml_raw.txt,mais,Évidemment,Evidemment,vraiment,heureusement,honnêtement,Mais,vraiment,Maintenant
gourmont-theodat.xml_raw.txt,mais,toujours,Évidemment,sacramentellement,charnellement,amoureusement,amoureusement,compliment,désespérement
graffigny-cenie.xml_raw.txt,mais,Évidemment,toujours,honnêtement,malheureusement,heureusement,sincèrement,vraiment,honnêtement
graffigny-phaza.xml_raw.txt,mais,Évidemment,toujours,honnêtement,heureusement,malheureusement,vraiment,sincèrement,Evidemment
graffigny-ziman-zenise.xml_raw.txt,mais,Évidemment,Evidemment,vraiment,honnêtement,toujours,vraiment,Pourtout,sincèrement
grandval-eunuque.xml_raw.txt,mais,Évidemment,toujours,heureusement,amoureusement,malheureusement,Mais,Maintenant,Pourtout
grandval-luxurieux.xml_raw.txt,mais,Évidemment,toujours,heureusement,malheureusement,toujours,Mais,Maintenant,vraiment
grandval-temperament.xml_raw.txt,mais,toujours,Évidemment,heureusement,amoureusement,chatouillement,Mais,Pourtout,vraiment
grenet-dancourt-la-chasse.xml_raw.txt,Évidemment,Evidemment,toujours,désespérement,heureusement,chatouillement,Mais,Pourtout,Surtout
grenet-dancourt-paris.xml_raw.txt,mais,vraiment,toujours,heureusement,tranquillement,bellement,heureusement,gentillement,Heureusement
gresset-edouard-iii.xml_raw.txt,Évidemment,mais,toujours,désespérement,ressentiment,incommensurablement,Pourtant,ressentiment,Malheureusement
grevin-cesar.xml_raw.txt,Malheureusement,Évidemment,toujours,courageusement,glorieusement,désespérement,Pourtant,Malheureusement,Pourtout
grevin-tresoriere.xml_raw.txt,mais,Évidemment,Evidemment,heureusement,honnêtement,justement,Mais,Maintenant,Pourtout
grosclaude-peche-a-la-ligne.xml_raw.txt,véritablement,paradoxalement,indiscutablement,Pareillement,heureusement,chatouillement,Pareillement,Curieusement,justement
gudin-lothaire.xml_raw.txt,toujours,Évidemment,mais,désespérement,courageusement,tourment,désespérement,ressentiment,désespéremment
guerin-de-bouscal-dom-quixote-2.xml_raw.txt,mais,Évidemment,Evidemment,heureusement,désespérement,malheureusement,Mais,Pourtout,vraiment
guerin-de-bouscal-dom-quixote.xml_raw.txt,Évidemment,toujours,Malheureusement,heureusement,désespérement,décidément,Mais,Pourtout,Pourtant
guerin-de-bouscal-fils-desavoue.xml_raw.txt,mais,Évidemment,Evidemment,ressentiment,désespérement,incommensurablement,Mais,Pourtant,Pourtout
guerin-de-bouscal-la-mort-de-brute-et-de-porcie.xml_raw.txt,Malheureusement,Évidemment,toujours,courageusement,désespérement,incommensurablement,Malheureusement,désespérement,ressentiment
gueudeville-dialogues-de-lahontan-1704.xml_raw.txt,réellement,Évidemment,certainement,justement,heureusement,incommensurablement,justement,certainement,assentiment
gueullette-amant-cochemard.xml_raw.txt,mais,toujours,vraiment,vraiment,surprendrais,gentiment,quelqu,quelqu',moi
gueullette-amant-poussif.xml_raw.txt,mais,Évidemment,toujours,amoureusement,heureusement,compliment,compliment,inquiette,gentiment
gueullette-arlequin-pluton.xml_raw.txt,mais,toujours,Évidemment,heureusement,amoureusement,toujours,vraiment,Mais,Maintenant
gueullette-caracataca.xml_raw.txt,mais,toujours,Evidemment,vraiment,heureusement,braiment,vraiment,compliment,gentiment
gueullette-chapeau-de-fortunatus.xml_raw.txt,mais,Evidemment,Évidemment,heureusement,vraiment,braiment,vraiment,plaisanter,Evidemment
gueullette-chaste-isabelle.xml_raw.txt,mais,Évidemment,Evidemment,vraiment,surprendrais,penserais,penserais,vraiment,surprendrais
gueullette-confiance-des-cocus.xml_raw.txt,mais,Évidemment,Evidemment,vraiment,peut-être,braiment,vraiment,pourquoi,plaisanter
gueullette-fausses-envies.xml_raw.txt,mais,toujours,vraiment,heureusement,vraiment,toujours,Mais,vraiment,Maintenant
gueullette-isabelle-grosse-par-vertu.xml_raw.txt,mais,Évidemment,Evidemment,vraiment,heureusement,honnêtement,vraiment,compliment,Pourtout
gueullette-leandre-fiacre.xml_raw.txt,mais,Évidemment,toujours,vraiment,penserais,braiment,vraiment,penserais,pardonnerais
gueullette-leandre-hongre.xml_raw.txt,mais,toujours,Évidemment,vraiment,penserais,gentiment,vraiment,gentiment,penserais
gueullette-marchand-de-merde.xml_raw.txt,mais,Évidemment,Evidemment,vraiment,braiment,penserais,vraiment,penserais,quelqu
gueullette-parade-1.xml_raw.txt,mais,toujours,Évidemment,heureusement,vraiment,toujours,Mais,Maintenant,Pourtout
gueullette-parade-2.xml_raw.txt,mais,Évidemment,Evidemment,vraiment,heureusement,braiment,Mais,vraiment,Maintenant
guibert-filles-a-marier.xml_raw.txt,mais,Évidemment,toujours,vraiment,heureusement,toujours,Mais,Pourtout,Maintenant
guimont-de-la-touche-iphigenie.xml_raw.txt,toujours,sourtout,mais,tourment,désespérement,précipitemment,ressentiment,tourment,désespérement
guyot-de-merville-consentement-force.xml_raw.txt,mais,Évidemment,toujours,honnêtement,justement,décidément,vraiment,compliment,sincèrement
hardy-corine.xml_raw.txt,Évidemment,toujours,mais,heureusement,malheureusement,désespérement,Malheureuse,Pourtant,Pourtout
hardy-dorise.xml_raw.txt,Malheureusement,Évidemment,infailliblement,incommensurablement,pressentiment,ressentiment,incommensurable,ressentiment,Émerveillement
hardy-meleagre.xml_raw.txt,véritablement,paradoxalement,perpétuellement,incommensurablement,courageusement,heureusement,Émerveillement,ressentiment,tourment
haren-agon.xml_raw.txt,Malheureusement,Évidemment,toujours,courageusement,glorieusement,désespérement,Pourtant,Malheureusement,Mais
harny-petit-maitre-province.xml_raw.txt,mais,Évidemment,toujours,heureusement,compliment,amoureusement,Mais,Pourtout,Maintenant
harny-sybille.xml_raw.txt,mais,Évidemment,toujours,décidément,amoureusement,heureusement,Malheureuse,Pourtout,Maintenant
hauteroche-amant-flatte-point.xml_raw.txt,mais,Évidemment,toujours,honnêtement,décidément,heureusement,Mais,Pourtout,Maintenant
hauteroche-cocher-suppose.xml_raw.txt,mais,Évidemment,toujours,honnêtement,heureusement,compliment,vraiment,Pourtout,Mais
hauteroche-deuil.xml_raw.txt,mais,Évidemment,toujours,heureusement,malheureusement,désespérement,Mais,Maintenant,Pourtant
heilly-le-neveu-de-la-marquise.xml_raw.txt,mais,toujours,Évidemment,heureusement,malheureusement,toujours,compliment,vraiment,Malheureuse
henault-marius-a-cirte.xml_raw.txt,toujours,mais,Évidemment,désespérement,courageusement,précipitemment,malheureux,Malheureusement,Pourtant
henault-temple-des-chimeres.xml_raw.txt,Évidemment,véritablement,incommensurablement,Émerveillement,merveillement,Emerveillement,Émerveillement,merveillement,Emerveillement
hervieux-paul-et-pauline.xml_raw.txt,mais,toujours,Évidemment,heureusement,malheureusement,toujours,Mais,Maintenant,Pourtout
hervilly-de-calais-a-douvres.xml_raw.txt,mais,vraiment,sourtout,heureusement,chatouillement,vraiment,Mais,Il,mais
hervilly-docteur-sans-pareil.xml_raw.txt,mais,toujours,sourtout,amoureusement,heureusement,paresseusement,Mais,Pourtout,Pourtant
hervilly-la-soupiere.xml_raw.txt,mais,toujours,vraiment,heureusement,compliment,amoureusement,Mais,Pourtout,compliment
hervilly-laitiere.xml_raw.txt,mais,vraiment,toujours,vraiment,heureusement,amoureusement,Mais,vraiment,Pourtout
hervilly-les-revanches-de-l-escalier.xml_raw.txt,mais,toujours,Évidemment,heureusement,gentillement,toujours,compliment,vraiment,Maintenant
hervilly-magister.xml_raw.txt,mais,sourtout,toujours,amoureusement,heureusement,décidément,Mais,Pourtout,Pourtant
hervilly-malade-reel.xml_raw.txt,mais,sourtout,toujours,heureusement,amoureusement,paresseusement,Mais,Pourtout,Pourtant
hervilly-moliere-en-prison.xml_raw.txt,mais,toujours,sourtout,heureusement,amoureusement,compliment,Mais,Pourtout,Maintenant
hervilly-pere-et-fils.xml_raw.txt,mais,toujours,sourtout,heureusement,chatouillement,paresseusement,Mais,Pourtout,Pourtant
hervilly-silence-dans-les-rangs.xml_raw.txt,mais,vraiment,toujours,heureusement,amoureusement,gentiment,Mais,Pourtout,inquiette
hervilly-soupe.xml_raw.txt,sourtout,mais,toujours,chatouillement,tressaillement,heureusement,Pourtout,chatouilleux,sourtout
hoffman-original.xml_raw.txt,mais,Évidemment,Evidemment,vraiment,toujours,honnêtement,Mais,Pourtout,vraiment
hoffman-phedre.xml_raw.txt,mais,toujours,sourtout,tourment,éternellement,ressentiment,Malheureux,malheureux,traîtresse
houssaye-la-comedie-a-la-fenetre.xml_raw.txt,mais,Évidemment,toujours,amoureusement,toujours,heureusement,Maintenant,Malheureuse,Pourtout
hugo-burgraves.xml_raw.txt,mais,toujours,sourtout,précipitemment,amoureusement,tourment,Pourtant,amoureusement,inquiette
hugo-etre-aime.xml_raw.txt,mais,toujours,Évidemment,amoureusement,tourment,inconnaissable,diable,rhomme,inconnaissable
hugo-hernani.xml_raw.txt,mais,toujours,sourtout,amoureusement,précipitemment,paresseusement,Mais,Malheureux,inquiette
hugo-l-enroleur-politique.xml_raw.txt,mais,Évidemment,toujours,décidément,heureusement,courageusement,Pourtant,compliment,Pourtout
hugo-les-deux-ages.xml_raw.txt,toujours,mais,sourtout,amoureusement,éternellement,passionément,LE,PETIT,AMOUREUX
hugo-les-gueux.xml_raw.txt,mais,Malheureusement,paradoxalement,amoureusement,désespérement,sacramentellement,rhomme,inconnaissable,diable
hugo-prologue.xml_raw.txt,.,</s>,du,bienheureux,Éternellement,tourment,LA,UNE,CETTE
hugo-ruy-blas.xml_raw.txt,mais,toujours,sourtout,amoureusement,heureusement,précipitemment,Mais,Pourtout,Maintenant
hugo-sur-la-lisiere-d-un-bois.xml_raw.txt,imprégnant,déconnant,sourtout,amoureusement,merveillement,Émerveillement,merveilleuse,Inconnaissable,Ineffable
hugues-boite-a-musique.xml_raw.txt,mais,toujours,sourtout,amoureusement,chatouillement,paresseusement,Mais,Pourtout,inquiette
hugues-cendrillon.xml_raw.txt,mais,sourtout,toujours,chatouillement,amoureusement,paresseusement,pleureuse,chatouilleuse,Maintenant
hugues-la-maison-des-dimanches.xml_raw.txt,mais,toujours,sourtout,paresseusement,amoureusement,chatouillement,inquiette,tressaille,chatouilleux
hugues-nuit-moliere.xml_raw.txt,sourtout,toujours,mais,amoureusement,rêveusement,tourment,pleureuse,sourtout,amoureusement
hugues-tyl.xml_raw.txt,mais,toujours,Évidemment,heureusement,amoureusement,paresseusement,Mais,Maintenant,Pourtout
hus-ingenu.xml_raw.txt,véritablement,perpétuellement,inséparablement,courageusement,tendrement,décidément,Amoureusement,amoureusement,tendrement
imbert-inauguration.xml_raw.txt,Évidemment,Malheureusement,mais,Émerveillement,Emerveillement,emerveillement,Pourtout,Toutant,Pourtant
imbert-poinsinet-moliere.xml_raw.txt,Évidemment,Malheureusement,Pourtant,décidément,incommensurablement,désespérement,Mais,Pourtant,Pourtout
jacquelin-philidor-pradon.xml_raw.txt,mais,Évidemment,toujours,heureusement,décidément,compliment,Pourtout,Pourtant,Mais
jacquelin-rougemont-l-amour-al-anglaise.xml_raw.txt,mais,Évidemment,toujours,heureusement,honnêtement,vraiment,vraiment,Pourtout,Evidemment
jaquelin-soliman.xml_raw.txt,mais,Évidemment,toujours,ressentiment,désespérement,incommensurablement,Mais,Pourtant,Pourtout
jarry-ubu-roi.xml_raw.txt,mais,toujours,Évidemment,heureusement,désespérement,malheureusement,Mais,Maintenant,Alors
jeannet-moliere-en-menage.xml_raw.txt,mais,Évidemment,toujours,honnêtement,heureusement,toujours,Mais,Pourtout,vraiment
jodelle-cleopatre.xml_raw.txt,Malheureusement,toujours,Évidemment,tourment,désespérement,courageusement,Pourtant,Malheureux,malheureuse
jodelle-didon.xml_raw.txt,toujours,Malheureusement,Évidemment,désespérement,tourment,éternellement,tourment,désespérement,ressentiment
jodelle-eugene.xml_raw.txt,Évidemment,mais,Evidemment,heureusement,désespérement,malheureusement,Mais,Pourtout,Pourtant
joliet-moliere.xml_raw.txt,sourtout,mais,toujours,amoureusement,orgueilleusement,enchantement,Mais,Malheureuse,Pourtout
joly-adrienne-lecouvreur.xml_raw.txt,mais,sourtout,toujours,amoureusement,chatouillement,précipitemment,inquiette,Mais,chatouilleux
joly-cinq-mars.xml_raw.txt,mais,Malheureusement,sourtout,tressaillement,chatouillement,précipitemment,inquiette,Pourtant,Pourtout
joly-fouquet-a-la-bastille.xml_raw.txt,Malheureusement,rependant,sourtout,orgueilleusement,précipitemment,glorieusement,Pourtant,rependant,tourment
joly-moliere.xml_raw.txt,mais,toujours,sourtout,amoureusement,paresseusement,heureusement,amoureusement,Amoureusement,Toutant
joly-salomon.xml_raw.txt,sourtout,toujours,mais,tourment,Émerveillement,Emerveillement,Toutant,Émerveillement,admirable
jouy-gerny-les-bis.xml_raw.txt,véritablement,pernicieusement,paradoxalement,heureusement,simplement,gaiment,Simplement,simplement,compliment
jouy-les-bancs-de-la-promenade.xml_raw.txt,perpétuellement,véritablement,paradoxalement,recollement,Pareillement,Dépouillement,accolement,Dépouillement,appointement
jouy-sermet-ah-mince.xml_raw.txt,vraimant,sourtout,toujour,',c,asse,',sourrire,chatouilleux
kolb-soubrette-de-moliere.xml_raw.txt,mais,sourtout,Évidemment,amoureusement,bellement,merveilleusement,Pourtout,sourtout,Pourtant
l-affichard-acteurs-deplaces.xml_raw.txt,mais,Évidemment,toujours,heureusement,compliment,décidément,complimente,compliment,Malheureuse
l-estoile-belle-esclave.xml_raw.txt,Évidemment,toujours,Malheureusement,désespérement,heureusement,incommensurablement,Mais,Pourtant,Pourtout
l-estoile-intrigue-des-filous.xml_raw.txt,mais,Évidemment,toujours,heureusement,malheureusement,désespérement,Mais,Pourtout,vraiment
l-estoile-maistre-galimathias.xml_raw.txt,mais,Évidemment,Evidemment,heureusement,toujours,amoureusement,vraiment,Maintenant,Pourtout
la-calprenede-bradamante.xml_raw.txt,Évidemment,mais,toujours,heureusement,incommensurablement,désespérement,Mais,Pourtant,Pourtout
la-calprenede-clarionte.xml_raw.txt,Évidemment,mais,Evidemment,incommensurablement,désespérement,heureusement,Mais,Pourtout,Pourtant
la-calprenede-comte-d-essex.xml_raw.txt,mais,Évidemment,toujours,ressentiment,incommensurablement,désespérement,Mais,Pourtout,Pourtant
la-calprenede-edouard.xml_raw.txt,mais,Évidemment,Evidemment,incommensurablement,ressentiment,désespérement,Mais,Pourtout,Pourtant
la-calprenede-enfants-d-herode.xml_raw.txt,Évidemment,Malheureusement,Evidemment,ressentiment,incommensurablement,assentiment,Mais,Pourtant,Malheureusement
la-calprenede-hermenegilde.xml_raw.txt,Évidemment,toujours,Malheureusement,incommensurablement,souverainement,pareillement,souverainement,assentiment,incommensurablement
la-calprenede-jeanne.xml_raw.txt,Évidemment,Evidemment,toujours,incommensurablement,ressentiment,désespérement,Mais,Pourtant,Pourtout
la-calprenede-mort-mitrhidate.xml_raw.txt,mais,Évidemment,toujours,désespérement,incommensurablement,heureusement,Mais,Pourtant,Malheureusement
la-calprenede-phalante.xml_raw.txt,mais,toujours,Évidemment,ressentiment,désespérement,incommensurablement,Mais,Pourtout,malheureuse
la-chapelle-zaide.xml_raw.txt,Évidemment,toujours,mais,ressentiment,désespérement,décidément,Pourtant,Malheureusement,ressentiment
la-croix-guerre-comique.xml_raw.txt,Évidemment,Malheureusement,pourtant,justement,heureusement,décidément,compliment,décidément,Pourtant
la-fontaine-achille.xml_raw.txt,Évidemment,toujours,mais,désespérement,incommensurablement,heureusement,sincèrement,Malheureusement,Evidemment
la-fontaine-astree.xml_raw.txt,Évidemment,toujours,Evidemment,Émerveillement,amoureusement,enchantement,Émerveillement,merveillement,Emerveillement
la-fontaine-climene.xml_raw.txt,mais,Évidemment,toujours,heureusement,toujours,décidément,vraiment,Pourtout,Evidemment
la-fontaine-daphne.xml_raw.txt,Évidemment,toujours,Evidemment,amoureusement,Émerveillement,merveillement,compliment,amoureusement,Émerveillement
la-fontaine-eunuque.xml_raw.txt,mais,Évidemment,toujours,heureusement,décidément,malheureusement,vraiment,Pourtout,Mais
la-fontaine-florentin.xml_raw.txt,mais,Évidemment,toujours,heureusement,décidément,désespérement,Mais,Pourtout,Pourtant
la-fontaine-galatee.xml_raw.txt,mais,Évidemment,Evidemment,amoureusement,Émerveillement,désespérement,Pourtout,vraiment,Mais
la-fontaine-ragotin.xml_raw.txt,mais,Évidemment,toujours,heureusement,désespérement,chatouillement,Maintenant,Pourtout,Malheureuse
la-fontaine-rieurs-du-beau-richard.xml_raw.txt,puisque,Évidemment,mais,compliment,heureusement,honnêtement,LE,PETIT,MABILLE
la-forge-joueuse-dupee.xml_raw.txt,mais,Évidemment,toujours,heureusement,malheureusement,toujours,Mais,vraiment,Pourtout
la-fosse-manlius.xml_raw.txt,Évidemment,toujours,mais,désespérement,ressentiment,courageusement,Pourtant,Malheureusement,Mais
la-fossem-ecole-de-la-raison.xml_raw.txt,Évidemment,Evidemment,toujours,honnêtement,toujours,justement,Pourtout,vraiment,Mais
la-harpe-comte-de-warwick.xml_raw.txt,mais,toujours,Évidemment,désespérement,décidément,ressentiment,Mais,Malheureux,Pourtant
