Id,Title,Closest_Title,Closest_id,Closest_similarity
fre000337,Mélite ou Les Fausses Lettres,Lisette ou La Mauvaise Compagne,fre001498,0.95381
fre000008,Les Trois Spectacles Prologue,La Pièce et le Prologue,fre000501,0.95378
fre000501,La Pièce et le Prologue,Les Trois Spectacles Prologue,fre000008,0.95378
fre001313,La Mort de Louis Xvi,La Mort d'Agrippine,fre000423,0.95363
fre001409,Agathocle,Omphale,fre000850,0.95358
fre001455,"Arlequin Empereur dans la Lune, Comédie","Arlequin aux Enfers, Comédie",fre001202,0.95355
fre000156,La Critique,La Ceinture Magique,fre001257,0.95351
fre001362,Le Procès des Précieuses en vers Burlesques,Le Petit Prétentieux,fre001527,0.9535
fre000220,"Juba, Roi de Mauritanie","Arsace, Roi des Parthes",fre001146,0.95348
fre001452,Les Forces de l'Amour et de la Magie,Le Jugement de Job et d'Uranie,fre001518,0.95348
fre000644,L'Amour Fantasque ou Le Juge de Soi Même,Le Bordel ou Le Jean-Foutre Puni,fre000282,0.95333
fre001503,Dialogue des Yeux et de la Bouche,Dialogue de l'Amour et de l'Amitié,fre001554,0.95332
fre001554,Dialogue de l'Amour et de l'Amitié,Dialogue des Yeux et de la Bouche,fre001503,0.95332
fre001217,"Les Ménechmes, ou Les Jumeaux","L'Ingénu, ou Le Sauvage du Canada",fre000779,0.95326
fre000553,La Réconciliation Normande,L'Enfant Prodigue,fre001420,0.95319
fre001024,Sganarelle ou Le Cocu Imaginaire,Le Grand Sélim ou Le Couronnement Tragique,fre000888,0.95318
fre001461,Risette ou Les Millions de la Mansarde,Lisimène ou La Jeune Bergère,fre000194,0.95316
fre000874,La Veuve du Malabar,La Pucelle d'Orléans,fre000060,0.95313
fre001145,Un Trait de Molière,Le Petit Ménage,fre000638,0.95307
fre000183,Le Portrait du Peintre,Le Billet de Mille,fre000624,0.95303
fre000040,Oh ! Voilà Bien le Diable !,Silence dans les Rangs !,fre000768,0.95301
fre000747,Léandre Fiacre,Léandre Hongre,fre000748,0.95278
fre000213,Achille et Polixène,La Matrone d'Ephèse,fre000849,0.95276
fre000196,Oropaste ou Le Faux Tonaxare,Esope à la Cour,fre000175,0.95258
fre000366,Circé,Zélinde,fre000514,0.95257
fre000854,Le Français chez les Hurons,Les Dames Vengées,fre000506,0.95254
fre000797,Le Baron de Fourchevif,Le Prince Fugitif,fre000083,0.95248
fre000502,Les Noces de Vaugirard ou Les Naïvetés Champêtres.,Les Sauvages ou Le Roi Bienfaisant.,fre000035,0.95234
fre001389,La Canadienne,La Parthénie,fre000082,0.95229
fre001098,Ninus Second,Cléopâtre,fre000101,0.95226
fre000267,Le Portrait,Le Prince Fugitif,fre000083,0.9522
fre001478,Allo,Geta,fre001104,0.9521
fre001317,Aldo le Rimeur,François le Champi,fre001470,0.95188
fre000695,Intrigue et Mensonge,Le Jeune Homme Blême,fre001124,0.95185
fre000073,Les Fées ou Les Contes de ma Mère L'Oye.,Les Sauvages ou Le Roi Bienfaisant.,fre000035,0.95176
fre000753,Iphigénie en Tauride,La Parthénie,fre000082,0.95173
fre000370,Don Bertran de Cigarral,Don Bernard de Cabrere,fre001249,0.9517
fre000986,La Pièce de vers ou Le Déjeuner des Académistes,La Nuit et le Moment ou Les Matines de Cythère,fre000396,0.95167
fre000426,Les Agioteurs,Les Plaideurs,fre001198,0.95166
fre000202,Qui Femme A Guerre A,L'Absent chez Soi,fre001086,0.95158
fre001486,L'Ours,L'Héritier de Village,fre000935,0.95149
fre000885,L'Intrigue des Filous,L'Eté des Coquettes,fre000443,0.95148
fre000471,La Trahison Punie,Lyncée,fre000003,0.95147
fre001342,Le Tête-à-tête,Le Gardien de Soi-Même,fre001330,0.95122
fre001476,Genève Délivrée,Bradamante,fre000363,0.95119
fre000655,Le Tableau du Mariage,Le Temple des Chimères,fre000761,0.95116
fre001438,L'Orphelin de la Chine,L'Intrigue des Filous,fre000885,0.95114
fre000419,La Lacrymanie,La Belle Alphrède,fre001243,0.95096
fre000031,Le Prix d'un Moment,Le Cri de la Nature,fre000055,0.95085
fre000745,"Les Fausses Envies, Parade.","Le Divorce, Comédie.",fre001210,0.95084
fre001013,La Jalousie du Barbouillé,La Parthénie,fre000082,0.95084
fre001405,La Critique du Tartuffe,La Nouvelle Messaline,fre001122,0.95073
fre000090,Le Barbier de Séville ou La Précaution Inutile,Le Duc d'Alençon ou Les Frères Ennemis,fre001419,0.95067
fre001419,Le Duc d'Alençon ou Les Frères Ennemis,Le Barbier de Séville ou La Précaution Inutile,fre000090,0.95067
fre001121,La Métromanie ou Le Poète Comédie en Cinq Actes et en vers,L'Amour Fantasque ou Le Juge de Soi Même,fre000644,0.95065
fre000039,Les Vierges Sages et les Vierges Folles,Les Rivaux Amis,fre000151,0.95063
fre000564,Arlequin Tout Seul,Le Sot Héritier,fre001539,0.95061
fre000404,Le Triumvirat,Le Billet de Mille,fre000624,0.95053
fre000954,Le Triomphe de l'Amour,Le Triomphe de Plutus,fre000955,0.95053
fre000955,Le Triomphe de Plutus,Le Triomphe de l'Amour,fre000954,0.95053
fre000216,Aétius,Arminius,fre000219,0.95048
fre001413,L'Ecossaise,L'Amant Poussif,fre000739,0.95047
fre001482,Ferme ta Malle !,Silence dans les Rangs !,fre000768,0.95045
fre001235,L'Avocat Savetier,L'Avocat Dupé,fre000309,0.95037
fre000405,Xercès,Aristodème,fre000188,0.95031
fre000994,L'Amour Médecin,L'Amour Tyrannique,fre001343,0.95029
fre000264,Le Petit Maître par Philosophie,Le Jugement Dernier des Rois,fre000910,0.95017
fre000179,Marie Stuard,François le Champi,fre001470,0.95013
fre001446,Socrate,Rodogune,fre000706,0.95013
fre000512,La Réponse A l'Impromptu de Versailles,L'Impromptu de l'Hôtel de Condé,fre001049,0.95012
fre000148,L'Amant Ridicule,Le Marquis Ridicule,fre001334,0.95011
fre000140,Lou Supplice d'un Paysan,Le Bon Soldat,fre000428,0.95
fre000024,Dialogue entre Voltaire et Rousseau,Dialogue des Yeux et de la Bouche,fre001503,0.94998
fre000088,Molière au Théâtre,L'Illustre Théâtre,fre000481,0.94992
fre000481,L'Illustre Théâtre,Molière au Théâtre,fre000088,0.94992
fre000138,"Les Boîtes, ou La Conspiration des Mouchoirs, Divertissement-Vaudeville","Les Vendanges, ou Le Bailli d'Anières, Comédie en un Acte",fre001222,0.94982
fre001381,A Trois pas,Le Dépit Amoureux,fre001000,0.94982
fre000176,La Fête de la Seine,La Journée des Dupes,fre000103,0.94976
fre000855,L'Assemblée,L'Enragé,fre000251,0.94969
fre000886,Maître Galimathias pour le Grand Bal,Le Plaisir de Rompre,fre001224,0.94957
fre000921,Les Acteurs de Bonne Foi,Les Bonnes Gens,fre000019,0.9495
fre001207,"La Coquette, ou L'Académie des Dames.",Le Jodelet ou Le Maître Valet.,fre001332,0.94949
fre001053,André Del Sarto,Cassandre,fre000150,0.94943
fre000280,La Journée de Titus ou Le Bon Prince,Don Juan ou Le Festin de Pierre,fre000887,0.94929
fre001084,Aux Avant-Postes,Les Bonnes Gens,fre000019,0.94898
fre001328,L'Escolier de Salamanque,L'Orphelin de la Chine,fre001438,0.94895
fre000569,Les Jours se Suivent et ne se Ressemblent pas,Alzate ou Le Préjugé Détruit,fre000527,0.94892
fre000774,La Boite A Musique,Le Baptême d'une Rose,fre001508,0.9489
fre001314,La Comédie des Académiciens,La Comédie des Comédiens,fre000434,0.94875
fre000257,L'Important,L'Impatient,fre000852,0.94868
fre000852,L'Impatient,L'Important,fre000257,0.94868
fre001440,Les Pélopides ou Atrée et Thyeste,Les Lois de Minos ou Astérie,fre001429,0.94864
fre001143,Zénobie Reine d'Arménie,La Belle Alphrède,fre001243,0.9486
fre001179,Proserpine,Phalante,fre000812,0.94857
fre000597,Le Franc-Maçon Prisonnier.,Le Petit Paysan Hardi.,fre000985,0.94855
fre001157,Thésée ou Le Prince Reconnu,Armetzar ou Les Amis Ennemis,fre000293,0.94842
fre001535,Le Chanoine de Reims,Les Pastilles de Richelieu,fre001039,0.94841
fre001039,Les Pastilles de Richelieu,Le Chanoine de Reims,fre001535,0.94841
fre000411,Le Maître d'Armes,Le Jeune Docteur,fre001339,0.94835
fre000209,L'Egoïsme,Le Fanatisme,fre001422,0.94832
fre000948,La Provinciale,L'Assemblée,fre000855,0.9482
fre000329,Don Sanche d'Aragon,Don Garcie de Navarre,fre001002,0.94809
fre001002,Don Garcie de Navarre,Don Sanche d'Aragon,fre000329,0.94809
fre000379,"Laodice, Reine de Cappadoce","Argélie, Reine de Thessalie",fre000001,0.94808
fre001167,Bellérophon,Proserpine,fre001179,0.94805
fre000757,Le Petit-Maître en Province,Le Fat de Province,fre001275,0.94801
fre000742,Le Chapeau de Fortunatus,Le Barbier de Pézenas,fre000141,0.94797
fre000845,Le Carnaval et la Folie,Le Tartuffe ou L'Hypocrite,fre001027,0.94796
fre000382,La Mort d'Annibal,La Mort d'Achille,fre000383,0.94788
fre000465,L'Opérateur Barry,L'Enfant Prodigue,fre001420,0.94787
fre000052,"On Fait ce qu'on Peut, Non pas ce qu'on Veut",Bonne Renomée Vaut Mieux que Ceinture Dorée,fre000568,0.94781
fre000490,Manlius,Sertorius,fre000348,0.9478
fre000729,Edouard Iii,Edouard,fre000807,0.94756
fre001355,Richard Coeur de Lion,André Del Sarto,fre001053,0.94751
fre000770,L'Original,L'Important,fre000257,0.94738
fre001263,Narcisse,Le Brutus,fre001412,0.94737
fre001019,Le Misanthrope,La Déroute du Pharaon,fre000436,0.94694
fre000417,La Fête Séculaire de Corneille,La Fête de Bellébat,fre001424,0.94687
fre001057,Un Caprice,Un Coup de Rasoir,fre000802,0.94685
fre001091,Bajazet Premier,Bajazet,fre001189,0.94683
fre000738,"L'Amant Cochemard, Parade.","Les Fausses Envies, Parade.",fre000745,0.94671
fre001457,Crispin Bel Esprit,Crispin un Rival de son Maitre,fre000879,0.94668
fre001072,L'Examen de Conscience d'une Jeune Fille,L'Epreuve Réciproque,fre000009,0.94665
fre001282,La Médisance,La Loterie,fre000458,0.94653
fre000659,Joséphine ou Le Retour de Wagram,Don Juan ou Le Festin de Pierre,fre000887,0.94652
fre001105,Tibère,Pandore,fre001439,0.94652
fre001315,Le Pot au Noir et le Pot aux Roses,Le Pauvre Bougre et le Bon Génie,fre000012,0.9464
fre000829,La Noce de Pierrot,La Jalousie du Barbouillé,fre001013,0.94637
fre000462,La Métempsycose,L'Obelixe,fre000166,0.94633
fre001399,La Tragédie de Pasiphaé,La Parthénie,fre000082,0.94626
fre001360,Indécision,Dynamis,fre000584,0.94618
fre000702,La Veuve de Sarepta ou L'Hospitalité Récompensée,Le Nouveau Festin de Pierre ou L'Athée Foudroyé,fre001236,0.94609
fre001374,La Signora Fantastici,La Matrone d'Ephèse,fre000849,0.94603
fre000371,Don César d'Avalos,Don Japhet d'Arménie,fre001327,0.94588
fre000499,Paradoxe sur le Comédien,La Satire des Satires,fre000184,0.94574
fre000815,Les Acteurs Déplacés l'Amant Comedien,Le Procès des Précieuses en vers Burlesques,fre001362,0.94574
fre000773,Hernani ou L'Honneur Castillan,Tamerlan ou La Mort de Bajazet,fre001147,0.94573
fre001147,Tamerlan ou La Mort de Bajazet,Hernani ou L'Honneur Castillan,fre000773,0.94573
fre000772,Les Burgraves Trilogie,Les Tentations d'Antoine,fre001083,0.9457
fre000048,Hurlubrelu,Alzaïde,fre000890,0.94541
fre000205,L'Avocat Patelin,L'Obelixe,fre000166,0.94541
fre000974,Les Deux Médecines,Les Empiriques,fre001453,0.94533
fre000399,Electre,Idoménée,fre000400,0.94532
fre001125,"Victor, ou L'Enfant de la Forêt","L'Esclavage des Noirs, ou L'Heureux Naufrage",fre000719,0.94525
fre000412,L'Obsession,L'Elève de la Nature,fre000960,0.94517
fre000866,Cartouche ou Les Voleurs,Mélite ou Les Fausses Lettres,fre000337,0.94502
fre000896,Les Artistes de Société,Les Ecosseuses de la Halle,fre001376,0.94501
fre000416,La Diligence de Lyon,Le Jugement de Pâris,fre000526,0.945
fre000538,La Coquette de Village ou Le Lot Supposé,La Bague de l'Oubli,fre001241,0.94499
fre001494,Clémentine ou Les Membres d'Honneur,Juliette ou La Danseuse,fre001497,0.94498
fre001497,Juliette ou La Danseuse,Clémentine ou Les Membres d'Honneur,fre001494,0.94498
fre000016,Molière et ses Amis ou La Soirée d'Auteuil,La Métromanie ou Le Poète Comédie en Cinq Actes et en vers,fre001121,0.94476
fre001414,Charlot ou La Comtesse de Givry.,"Finot, ou L'Ancien Portier de M. de Bièvre.",fre000298,0.94476
fre001312,Le Martyre de Marie-Antoinette d'Autriche Reine de France.,L'Illustre Comédien ou Le Martyre de Saint-Genest.,fre000485,0.94461
fre000630,Un Monsieur qui n'aime pas les Monologues,L'Homme qui ne Peut pas Siffler,fre000004,0.94443
fre000429,Les Bourgeoises à la Mode.,Le Suisse de Porte et le Portrait.,fre000275,0.94437
fre000609,Molière et Montespan,Bellérophon,fre001167,0.94425
fre000570,Oisivité Est Mère de Tous les Vices,Bonne Renomée Vaut Mieux que Ceinture Dorée,fre000568,0.94417
fre001344,Arminius ou Les Frères Ennemis,Climène ou Le Triomphe de la Vertu,fre001152,0.94416
fre001045,La Carthaginoise,La Pucelle d'Orléans,fre000060,0.94408
fre000616,Hipolyte et Aricie,Achille et Polixène,fre000213,0.94394
fre000864,Ma Fille et mon Bien,L'Homme qui A Tué la Mort,fre000118,0.94386
fre001230,Dialogue entre un Auteur et un Receveur de la Capitation,Le Mari Directeur ou Le Déménagement du Couvent,fre000225,0.94386
fre001073,L'Oraison Funèbre de Madame Bourgeois,L'Intrigue des Filous,fre000885,0.94367
fre000992,La Version les Jeux de la Petite Thalie.,Le Chasseur et les Joueurs.,fre000242,0.94362
fre000291,Les Fragments de Molière.,Les Revenants.,fre000991,0.94357
fre000756,"Agon, Sultan de Bantam","Camma, Reine de Galatie",fre000364,0.94357
fre000763,La Laitière et le Pot aux Roses,La Comédie des Thuileries,fre000311,0.94347
fre000628,Complainte du pauv' Propriétaire,Dialogue d'Alcippe et de Dionice,fre001502,0.94343
fre000116,"Laodamie, Reine D'Epire.","Argélie, Reine de Thessalie",fre000001,0.94332
fre000263,Le Peintre en Cul-de-sac.,L'Auteur Avantageux.,fre000233,0.94327
fre000944,Le Père Prudent et Equitable,Le Retour des Officiers,fre000469,0.94322
fre001270,Le Bénéfice ou Le Tour de Page,Le Carnaval de Venise,fre001206,0.94304
fre000791,Cinq Mars et Richelieu,L'Aululaire,fre000958,0.94302
fre001107,Camille Desmoulins,François le Champi,fre001470,0.94296
fre000529,La Balance d'Etat,L'Epreuve,fre000064,0.94271
fre000190,Clotilde,Athalie,fre001188,0.94255
fre000022,Le Club des Dames ou Le Retour de Descartes,Le Naufrage ou La Pompe Funèbre de Crispin,fre000826,0.94242
fre000899,Josaphat,Absalon,fre000530,0.94228
fre000057,L'Héroïne Américaine,L'Amant Poussif,fre000739,0.9422
fre001456,"Grapinian, ou Arlequin Procureur","Le Procès, ou Racine Conciliateur",fre001395,0.94205
fre001551,Le Politicomane et le Nihiliste,L'Egoïsme,fre000209,0.94196
fre000622,Amour et Piano,Le Fantome Amoureux,fre001172,0.94187
fre000061,L'Ecole Tragique ou Cadet Roussel Maitre de Déclamation,Le Naufrage ou La Pompe Funèbre de Crispin,fre000826,0.94185
fre001259,La Mort de Bucéphale en un Acte en vers,L'Auteur dans son Ménage,fre000717,0.94178
fre000132,Vercingentorixe,La Mort de Chrispe,fre001383,0.94177
fre000395,Théodore Cherche des Allumettes,Alexandre le Grand,fre001185,0.94175
fre001524,Un Duel,Le Duel,fre000975,0.94172
fre001001,Le Divertissement de Chambord,Le Départ des Comédiens,fre000540,0.94165
fre000244,Les Désespérés de l'Opéra,Les Forces de l'Amour et de la Magie,fre001452,0.94164
fre000651,Endymion,Athénaïs,fre000905,0.94143
fre000840,Philoctète,Amphitryon,fre000995,0.9414
fre000781,Poinsinet et Molière,Molière et Montespan,fre000609,0.94134
fre001348,Ligdamon et Lidias ou La Ressemblance,Les Lois de Minos ou Astérie,fre001429,0.94119
fre001531,L'Auteur et l'Amateur,L'Ane et le Ruisseau,fre001054,0.94102
fre000270,"Les Secondes Loges de l'Opéra, le Dimanche.","Les Accidents ou Les Abbés, Comédie.",fre000315,0.94087
fre000483,Eurimédon ou L'Illustre Pirate.,L'Héritier Ridicule ou La Dame Intéressée.,fre001331,0.94064
fre000051,Jocrisse Changé de Condition,Le Consentement Forcé,fre000754,0.94054
fre001068,"Osarphis, ou Moïse","Zelmis, ou La Jeune Sauvage",fre001085,0.94032
fre001203,"Arlequin, Homme à Bonnes Fortunes.","La Cloison, Beaucoup de Peine pour Rien",fre000889,0.94032
fre001144,Molière et Mignard à Avignon,Poinsinet et Molière,fre000781,0.94028
fre000810,Jeanne Reine d'Angleterre,La Princesse d'Elide,fre001022,0.94019
fre000102,La Mort d'Achille et la Dispute de ses Armes,La Désolation des Filous sur la Défense des Armes,fre000304,0.94012
fre000304,La Désolation des Filous sur la Défense des Armes,La Mort d'Achille et la Dispute de ses Armes,fre000102,0.94012
fre000440,Divertissement de Sceaux,Discours de Rentrée,fre001255,0.93995
fre000734,Don Quichotte de la Manche,Don Juan de Marana,fre000562,0.93992
fre001306,L'Oracle,L'Hiver,fre000011,0.93988
fre001234,La Ligue des Fanatiques et des Tyrans,La Désolation des Joueuses,fre000437,0.93981
fre000314,Sophie et Derville,Léandre et Héro,fre000853,0.93976
fre000825,La Querelle des Théâtres,La Comédie de Francion,fre000712,0.93946
fre000726,L'Eunuque ou La Fidèle Infidélité,Le Nouveau Festin de Pierre ou L'Athée Foudroyé,fre001236,0.93931
fre001032,Les Promenades de Paris,L'Impromptu de Paris,fre000714,0.93931
fre001359,Une Affaire d'Honneur,Une Opération Magistrale,fre001475,0.93926
fre000479,Une Famille au Temps de Luther,La Résurrection du Sauveur,fre000033,0.93923
fre001495,Eugénie ou Le Zèle Victorieux,Clémentine ou Les Membres d'Honneur,fre001494,0.93915
fre000579,Argenis et Poliarque ou Théocrine,L'Eunuque ou La Fidèle Infidélité,fre000726,0.93904
fre000021,Fragment d'une Comédie Intitulée Chapelain Décoiffé [2],Visite à Corneille,fre000144,0.93902
fre001560,Thérèse Raquin,Don Japhet d'Arménie,fre001327,0.93893
fre000045,Ca n'en Est pas ou Tout ce qui Reluit n'est pas or,Bonne Renomée Vaut Mieux que Ceinture Dorée,fre000568,0.93889
fre000963,L'Habitant de la Guadeloupe Comédie en Trois Actes,L'Enlèvement Comédie en Trois Actes,fre001464,0.93867
fre000222,Pompeia,Casina,fre001129,0.93834
fre000741,Caracataca et Caracataqué,Le Jaloux Endormi,fre000178,0.93804
fre001211,"Les Filles Errantes, ou Les Intrigues des Hôtelleries.",Les Noces de Vaugirard ou Les Naïvetés Champêtres.,fre000502,0.93784
fre000491,"Arlequin Sauvage, Comédie.","Les Plaisirs du Dimanche, Comédie",fre000112,0.9378
fre000784,Ubu Roi,Aman,fre001044,0.93747
fre001387,Les Contents,Les Abderites,fre001031,0.93731
fre000407,L'Affaire de la Rue Beaubourg,L'Eté des Coquettes,fre000443,0.9373
fre000520,La Femme Industrieuse,La Désolation des Joueuses,fre000437,0.93729
fre000788,L'Eugène,L'Hiver,fre000011,0.93703
fre001490,Quelques Livres,Sur la Lisière d'un Bois,fre001549,0.93689
fre000252,L'Etranger,L'Hiver,fre000011,0.93687
fre000876,Entretien de Scarron et de Molière,Poinsinet et Molière,fre000781,0.93685
fre000027,La Matinée du Comédien Français,La Comédie des Académiciens,fre001314,0.93671
fre001493,Angélique ou Les Avantages de la Congrégation,Mélite ou Les Fausses Lettres,fre000337,0.93664
fre000809,Herménégilde,Clotilde,fre000190,0.93642
fre000318,"L'Espérance, Prologue, en Vaudevilles et en Prose.","Les Secondes Loges de l'Opéra, le Dimanche.",fre000270,0.93616
fre001491,La Rue de la Pompe,La Rosière de Salency,fre000699,0.93608
fre000498,Le Fils Naturel,Les Burgraves Trilogie,fre000772,0.93605
fre000120,Abraham Sacrifiant,Aristodème,fre000188,0.93593
fre000279,Le Café Littéraire ou La Folie du Jour,Le Carnaval et la Folie,fre000845,0.93592
fre001316,La Belle Egyptienne,La Parisienne,fre000466,0.93573
fre001170,Les Coups de l'Amour et de la Fortune.,Le Menuet et L'Allemande. les Jeux de la Petite Thalie.,fre000982,0.93572
fre000574,"Tel Maître, Tel Valet",Compter sans son Hôte,fre000201,0.93565
fre000661,Adélaïde ou Les Combats de l'Amour et du Préjugé,Joséphine ou Le Retour de Wagram,fre000659,0.93532
fre000787,Didon se Sacrifiant,Atrée et Thyeste,fre000397,0.93527
fre000709,L'Art de Régner,L'Officier du Gobelet,fre000261,0.9352
fre000964,Jenneval ou Le Barnevelt Français,Arminius ou Les Frères Ennemis,fre001344,0.93516
fre000780,L'Inauguration du Théâtre Français,La Matinée du Comédien Français,fre000027,0.93482
fre001135,L'Amour Secret,L'Amour Tyrannique,fre001343,0.9348
fre000759,Le Cocher Supposé,Le Fils Supposé,fre001347,0.93433
fre000303,Le Cartel de Guillot,Le Triumvirat,fre000404,0.93426
fre000575,Proverbe de Voyage de Campagne,Complainte du pauv' Propriétaire,fre000628,0.93416
fre000635,Notre Futur,Tyl l'Espiegle,fre000778,0.93405
fre001280,L'In-Promptu,L'Avocat Savetier,fre001235,0.93397
fre000823,Ragotin ou Le Roman Comique,Molière et ses Amis ou La Soirée d'Auteuil,fre000016,0.9339
fre001271,Bois-Rosé,Arlequin Mahomet,fre000878,0.93387
fre000126,Agnès de Chaillot,Camille Desmoulins,fre001107,0.93377
fre000032,La Réception de Monseigneur le Vicomte d'Argenson,La Mort d'Achille,fre000383,0.93372
fre000256,L'Histoire.,L'Heureux Naturel.,fre000979,0.93334
fre000851,Scanderberg,Brunon,fre000667,0.93334
fre000979,L'Heureux Naturel.,L'Histoire.,fre000256,0.93334
fre000296,Molière chez Ninon ou La Lecture de Tartuffe,Antigone Traduction Nouvelle de Leconte de Lisle,fre001366,0.93331
fre000232,"A Trompeur, Trompeur et Demi",Atrée et Thyeste,fre000397,0.93307
fre001052,L'Habit Vert,L'Amant qui ne Flatte Point,fre001499,0.93299
fre000692,L'Enfant Gâté,L'Usurier Gentilhomme,fre000870,0.93293
fre001505,Mademoiselle Lange,Clotilde,fre000190,0.93268
fre000402,Rhadamisthe et Zénobie,Argenis et Poliarque ou Théocrine,fre000579,0.93267
fre000006,Pan et Doris Pastorale,Les Pleureurs d'Homère,fre000266,0.93244
fre000898,Jeanne de Naples,Agnès de Chaillot,fre000126,0.93212
fre001181,Stratonice,Bajazet,fre001189,0.93176
fre000307,L'Intrigue des Carosses à Cinq sous,L'Appartement à Louer.,fre001094,0.93159
fre000595,Odéina ou La Canadienne,Pandoste ou La Princesse Malheureuse,fre001154,0.93157
fre000401,Pyrrhus,Endymion,fre000651,0.93123
fre001213,"La Critique de l'Homme à Bonnes Fortunes, Comédie.",Le Réveil d'Epiménide à Paris.,fre000226,0.93089
fre000096,Vénus Pélerine,La Veuve Coquette,fre000496,0.93057
fre001173,Les Fêtes de l'Amour et de Bacchus,Les Amours de Jupiter et de Sémélé,fre000187,0.93052
fre001258,"Jason, ou La Toison d'or","La Cloison, Beaucoup de Peine pour Rien",fre000889,0.93039
fre001117,Arlequin Deucalion,Arlequin Roi des Ogres,fre000521,0.93009
fre000218,Andronic,Absalon,fre000530,0.92992
fre000172,René-Descartes.,Le Prince Corsaire.,fre001335,0.92986
fre000295,Ruses et Trucs,Hipolyte et Aricie,fre000616,0.92976
fre000317,"Cocatrix, Tragédie Amphigourique.","Arlequin, Homme à Bonnes Fortunes.",fre001203,0.92972
fre000302,Les Barbons Amoureux et Rivaux de leurs Fils.,Le Suisse de Porte et le Portrait.,fre000275,0.92963
fre001261,L'Engagement Téméraire,Le Proverbe Manqué,fre001074,0.92932
fre000971,"L'Epidémie Pièce en un Acte Représentée A Paris, sur le Théâtre Antoine le 29 Avril 1898.","Compliment pour l'Ouverture du Théâtre Italien, le 7 Avril 1750.",fre001266,0.92924
fre001176,Isis,Phèdre,fre000771,0.9292
fre000390,Hommage du Petit Vaudeville au Grand Racine.,Le Jodelet ou Le Maître Valet.,fre001332,0.92919
fre000330,La Galerie du Palais,La Rue de la Pompe,fre001491,0.92863
fre001201,"Palinice, Circeine et Florice",Hipolyte et Aricie,fre000616,0.9283
fre000119,Céline ou Les Frères Rivaux.,Le Suisse de Porte et le Portrait.,fre000275,0.92826
fre000735,Don Quichotte de la Manche [suite],Fragment d'une Comédie Intitulée Chapelain Décoiffé [2],fre000021,0.92822
fre000015,"Anaximandre, Comédie.","Le Divorce, Comédie.",fre001210,0.9282
fre001175,Le Grotte de Versailles Eglogue en Musique,L'Opéra Comique Assiégé,fre000524,0.92815
fre000072,Mascarade de la Foire Saint-Germain,La Foire Saint Germain,fre000449,0.92788
fre001353,Les Défauts Supposés,Le Fils Supposé,fre001347,0.92764
fre000169,Le Quinze Janvier,La Critique du Tartuffe,fre001405,0.92718
fre001545,Cantique des Cantiques,Hercule Furieux Traduction Nouvelle de Emile Pessonneaux,fre000607,0.92702
fre001408,Adélaïde du Guesclin,Marie Stuard,fre000179,0.92687
fre001097,La Critique de la Tragédie Charles Ix de Chénier,Arétaphile ou La Révolution de Cyrene,fre001233,0.92667
fre001233,Arétaphile ou La Révolution de Cyrene,La Critique de la Tragédie Charles Ix de Chénier,fre001097,0.92667
fre000611,Isabelle Arlequin,Léandre Fiacre,fre000747,0.92657
fre000618,L'Anglais à Bordeaux,Le Français à Londres,fre000158,0.92653
fre000066,La Musicomanie,La Cacophonie,fre000092,0.92644
fre000092,La Cacophonie,La Musicomanie,fre000066,0.92644
fre001396,Retour de Bruxelles,La Pucelle d'Orléans,fre000060,0.92631
fre001511,Docteur Cornibus,Acis et Galatée,fre000214,0.92622
fre001326,Les Boutades du Capitan Matamore et ses Comédies.,"Les Filles Errantes, ou Les Intrigues des Hôtelleries.",fre001211,0.92617
fre000272,Sortie de la Comédie Française,La Comédie des Comédiens,fre000434,0.9261
fre001471,"Antoinette ou Le Retour du Marquis, Saynète",Geneviève ou L'Innocence Reconnue Tragédie Chrétienne,fre000068,0.92604
fre000588,Nitocris Reine de Babylone,Cléomédon,fre000582,0.92579
fre001219,"Sapor, Tragédie","La Sérénade, Comédie",fre001220,0.92552
fre000208,Zoroastre,Absalon,fre000530,0.92549
fre001061,Lorenzaccio,Pandore,fre001439,0.9254
fre000297,Arlequin Journaliste,L'Enfant Prodigue,fre001420,0.92517
fre000674,Marianne ou Les Dangers de l'Inexpérience,Geneviève ou L'Innocence Reconnue Tragédie Chrétienne,fre000068,0.92477
fre000856,Elomire Hypocondre,Arcagambis,fre000124,0.92464
fre001076,Ecole des Amis,L'Ecole des Maris,fre001005,0.92443
fre000146,Le Siège de Paris,Le Carnaval du Baron de Papaver,fre001111,0.92433
fre000535,"La Suite de la Foire Saint-Germain, ou Les Momies d'Egypte, Comédie","L'Ecole du Piston, Comédie",fre000106,0.9238
fre001106,Molière à Toulouse,Molière à Québec,fre000643,0.92358
fre000152,L'Apologie du Siècle,L'Egoïsme,fre000209,0.92285
fre000916,Le Jugement Equitable de Charles le Hardy Dernier Duc de Bourgogne,Le Chanoine de Reims,fre001535,0.92276
fre000869,Plutus,Brutus,fre000115,0.92241
fre000439,Second Chapitre du Diable Boiteux,Le Rondeau,fre001529,0.92192
fre000378,L'Inconnu,L'Indiscret,fre001427,0.92098
fre000818,Climène,Clarigène,fre000581,0.92085
fre000047,"Les Etrennes de l'Amitié, de l'Amour et de la Nature",Les Forces de l'Amour et de la Magie,fre001452,0.92084
fre000733,Lothaire et Valrade,Lisandre et Caliste,fre000586,0.92053
fre000340,Nicomède,Stratonice,fre001181,0.92002
