Id,Title,Closest_Title,Closest_id,Closest_similarity
fre001709,"L'Amour à l'Anglaise, Comédie Vaudeville",La Comédienne,fre001571,0.48532
fre000783,Soliman,Soliman,fre000425,1.0
fre000784,Ubu Roi,Roi et Reine,fre001528,0.70187
fre000785,Molière en Ménage,Phalante,fre000812,0.73723
fre000786,Cléopâtre Captive,Cléopâtre,fre000101,0.71123
fre000787,Didon se Sacrifiant,Abraham Sacrifiant,fre000120,0.81863
fre000788,L'Eugène,L'Eunuque,fre000820,0.53681
fre000789,Molière,Molière,fre000793,1.0
fre000790,Adrienne Legouvreur,Muselé !,fre001667,0.46853
fre000791,Cinq Mars et Richelieu,Les Pastilles de Richelieu,fre001039,0.67026
fre000792,Fouquet à la Bastille,Momus à Paris,fre000612,0.53315
fre000793,Molière,Molière,fre000789,1.0
fre000794,Salomon de Caus A Bicêtre,Don Bernard de Cabrere,fre001249,0.49823
fre001710,Les Bis,Geta,fre001104,0.60819
fre001712,Les Bancs de la Promenade,"Agon, Sultan de Bantam",fre000756,0.44218
fre001711,Ah ! Mince !,Gustave !,fre001519,0.53241
fre000795,La Soubrette de Molière,Le Souper de Molière,fre000207,0.73025
fre000815,Les Acteurs Déplacés l'Amant Comedien,L'Amant Déguisé,fre000615,0.45694
fre000884,La Belle Esclave,La Belle Esclave,fre000556,1.0
fre000885,L'Intrigue des Filous,Le Filandre,fre001915,0.49831
fre000886,Maître Galimathias pour le Grand Bal,Après le Bal,fre001937,0.45072
fre000804,La Bradamante,Bradamante,fre000363,0.75704
fre000805,Le Clarionte,Tyridate,fre000199,0.51526
fre000806,Le Comte d'Essex,Le Comte d'Essex,fre000367,1.0
fre000807,Edouard,César,fre000730,0.99998
fre000808,La Mort des Enfants d'Hérode,La Mort des Enfants de Brute,fre000195,0.56691
fre000809,Herménégilde,Clotilde,fre000190,0.5357
fre000810,Jeanne Reine d'Angleterre,Roi et Reine,fre001528,0.7305
fre000811,La Mort de Mitridate,Mithridate,fre001194,0.56392
fre000812,Phalante,Attila,fre000323,0.92685
fre000813,Zaïde,Zaïre,fre001450,0.8023
fre000814,La Guerre Comique,La Ressource Comique,fre000044,0.50671
fre000816,Achille,Brutus,fre000115,0.99144
fre000817,Astrée,Pulchérie,fre000346,0.67759
fre000818,Climène,Polixène,fre000007,0.72731
fre000819,Daphné,Josaphat,fre000899,0.6296
fre000820,L'Eunuque,L'Eunuque ou La Fidèle Infidélité,fre000726,0.56563
fre000821,Le Florentin,Tamerlan,fre000902,0.41493
fre000822,Galatée,Thésée,fre001113,0.99847
fre000823,Ragotin ou Le Roman Comique,Les Héros de Roman,fre000147,0.53669
fre000824,Les Rieurs du Beau-Richard,Céline ou Les Frères Rivaux.,fre000119,0.50252
fre000828,La Joueuse Dupée,La Joueuse,fre000547,0.69417
fre000832,Manlius Capitolinus,Le Chapeau de Fortunatus,fre000742,0.61908
fre000831,L'Ecole de la Raison,Les Bienfaits de l'Education,fre001657,0.45412
fre000836,Le Comte de Warwik,Le Comte de Boursoufle,fre001415,0.49548
fre000837,Mélanie ou La Religieuse,La Soeur,fre001919,0.523
fre000838,Molière A la Nouvelle Salle,La Galerie du Palais,fre000330,0.40225
fre000839,Les Muses Rivales,Les Rivales,fre001555,0.67701
fre000840,Philoctète,Philoctète Traduction Nouvelle de Leconte de Lisle,fre001370,0.68339
fre001890,Alinde,Canente,fre000844,0.99089
fre000843,Amadis de Grèce,Amadis,fre001163,0.6091
fre000844,Canente,Dorise,fre001885,0.99561
fre000845,Le Carnaval et la Folie,Après le Bal,fre001937,0.53591
fre000846,Inès de Castro,Au Clair de la Lune,fre001564,0.57069
fre000847,Les Machabées,Les Bourgeoises à la Mode.,fre000429,0.47761
fre000848,Le Magnifique,Le Luxurieux,fre000727,0.64901
fre000849,La Matrone d'Ephèse,"Camma, Reine de Galatie",fre000364,0.48417
fre000850,Omphale,Mustapha et Zéangir,fre000289,0.50872
fre000851,Scanderberg,La Cour Bergère,fre000911,0.44542
fre001457,Crispin Bel Esprit,Du Bel Esprit,fre001806,0.65829
fre001458,Hercule,Tibère,fre001105,0.99492
fre001459,Soliman,Soliman,fre000425,1.0
fre000796,La Messe de Gnide,Une Messe,fre001673,0.70436
fre000802,Un Coup de Rasoir,Un Coup de Tête,fre001877,0.42618
fre000797,Le Baron de Fourchevif,Le Baron d'Otrante,fre001411,0.52575
fre001713,L'Avocat d'un Grec,Chez l'Avocat,fre001660,0.78392
fre000798,La Cigale chez les Fourmis,Marius à Cirte,fre000760,0.38748
fre000799,Brûlons Voltaire !,Les Tragédies de M. de Voltaire,fre000210,0.49628
fre000800,Il Est de la Police,Oreste,fre001436,0.38503
fre000801,Les Deux Timides,La Comédie des Thuileries,fre000311,0.38215
fre000803,Corneille et Rotrou,Turcaret,fre001893,0.42331
fre000825,La Querelle des Théâtres,Molière au Théâtre,fre000088,0.56235
fre000826,Le Naufrage ou La Pompe Funèbre de Crispin,"L'Esclavage des Noirs, ou L'Heureux Naufrage",fre000719,0.45402
fre000827,Les Trois Freres Rivaux,Céline ou Les Frères Rivaux.,fre000119,0.69038
fre000829,La Noce de Pierrot,Ancien Pierrot,fre000071,0.73582
fre000830,Nuit de Noces,La Noce de Village,fre001619,0.81097
fre001551,Le Politicomane et le Nihiliste,Achille et Polixène,fre000213,0.40595
fre000833,Amasis,Amarillis,fre001238,0.65627
fre000834,Méléagre,Méléagre,fre000755,1.0
fre000835,Oreste et Pylade,Oreste et Pylade.,fre001755,0.98712
fre000841,Agis,Agis,fre000721,1.0
fre000842,Une Collaboration,La Colonie,fre001880,0.41862
fre001714,Janot le Finaud,Tamerlan,fre000902,0.51369
fre001715,Silvie,Zulime,fre001451,0.53225
fre000852,L'Impatient,Le Roi Attend,fre001319,0.51129
fre000853,Léandre et Héro,Les Héros de Roman,fre000147,0.46147
fre000854,Le Français chez les Hurons,Le Français en Huronie,fre000559,0.58761
fre001891,La Lettre Rose,La Rose Rouge,fre001632,0.59698
fre000856,Elomire Hypocondre,L'Hypocondriaque,fre001917,0.46035
fre000859,Didon,Caton,fre000185,0.99708
fre000875,Le Cibisme,Les Libellistes,fre000093,0.45676
fre000876,Entretien de Scarron et de Molière,Un Trait de Molière,fre001145,0.69496
fre000882,Le Réveil de Corneille,Pierre Corneille,fre001691,0.74945
fre000887,Don Juan ou Le Festin de Pierre,Don Juan ou Le Festin de Pierre,fre001003,1.0
fre000888,Le Grand Sélim ou Le Couronnement Tragique,Climène ou Le Triomphe de la Vertu,fre001152,0.49768
fre001552,"Au Clair de la Lune Historiette en un Acte à l'Usage des Collèges, Petits-Séminaires, Sociétés de Persévérance, Etc. Prix : 75 Centimes.","L'Espérance, Prologue, en Vaudevilles et en Prose.",fre000318,0.41285
fre000855,L'Assemblée,L'Histoire.,fre000256,0.36711
fre000858,Iphigénie,Iphigénie,fre001193,1.0
fre000857,La Folle,Les Folies Amoureuses,fre001212,0.62968
fre000861,Attilie,Dorise,fre001885,0.99728
fre001892,Autour d'un Berceau,Le Nouveau Né,fre001821,0.4647
fre000862,Etéocle,Thémistocle,fre000591,0.56868
fre000863,Laurence et Orzano,Lorenzaccio,fre001061,0.46825
fre000864,Ma Fille et mon Bien,Molière Enfant,fre001401,0.57993
fre000865,Polixène,Polixène,fre000007,1.0
fre000860,La Fleur de Tlemcen,Wihlem-Tell,fre001800,0.47601
fre000866,Cartouche ou Les Voleurs,La Voleuse du Bon Marché,fre001873,0.51295
fre000867,La Famille Extravagante,Le Père de Famille,fre000500,0.48917
fre000868,La Nouveauté,Canente,fre000844,0.68958
fre000869,Plutus,Le Tuteur,fre000472,0.63281
fre000870,L'Usurier Gentilhomme,Le Bourgeois Gentilhomme,fre000997,0.58637
fre000871,Les Bavardes,Le Bavard,fre001627,0.83646
fre001719,La Maladroite,Carnot Malade !,fre001716,0.63835
fre001721,La Petite Princesse,La Princesse d'Elide,fre001022,0.49482
fre001720,Oh ! Maman !,La Bonne Mère,fre000688,0.6257
fre001716,Carnot Malade !,La Maladroite,fre001719,0.63835
fre001717,"L'Enfant, la Vieille et le Baudet",Molière Enfant,fre001401,0.44296
fre001718,Le Miracle Raté,"Pradon, Sifflé, Battu et Content",fre000782,0.54885
fre000872,Artaxerce,Artaxerce,fre000189,1.0
fre000873,Guillaume Tell,Saül,fre000589,0.57285
fre001466,Idoménée,Idoménée,fre000400,1.0
fre000874,La Veuve du Malabar,La Veuve,fre000356,0.46584
fre001722,"Molière et les Deux Thalies, Dialogue",La Version les Jeux de la Petite Thalie.,fre000992,0.44934
fre000878,Arlequin Mahomet,Isabelle Arlequin,fre000611,0.52166
fre000879,Crispin un Rival de son Maitre,Jocrisse Changé de Condition,fre000051,0.47683
fre000877,L'Ile du Gougou,Les Deux Gougnottes,fre001762,0.51751
fre000880,Les Mariages de Canada,Le Mariage de Rien,fre001050,0.58962
fre001893,Turcaret,Mascarille,fre001565,0.67813
fre000881,Le Théâtre de Neptune en la Nouvelle-France,L'Inauguration du Théâtre Français,fre000780,0.41876
fre000883,Le Protégé de Molière,Le Songe de Molière,fre000970,0.55482
fre000889,"La Cloison, Beaucoup de Peine pour Rien","La Cloison, Comédie",fre000689,0.45217
fre000890,Alzaïde,Zaïde,fre000813,0.54448
fre000891,Le Normand et la Gascon,Le Normand et le Gascon,fre001577,0.94538
fre000892,Mon Futur,Notre Futur,fre000635,0.98255
fre001894,La Mort de Solon,La Mort de Caton,fre001582,0.56836
fre000893,Médée,Médée,fre000335,1.0
fre000894,Richelieu Homme de Lettres,L'Enfer des Gens de Lettres,fre001036,0.58803
fre000895,Le Souper d'Auteuil,Molière et ses Amis ou La Soirée d'Auteuil,fre000016,0.65745
fre000896,Les Artistes de Société,Le Sculpteur,fre000095,0.40925
fre001895,Christophe Colomb,La Colombe,fre000690,0.75388
fre000897,Artaxerxe,Artaxerce,fre000189,0.76868
fre000898,Jeanne de Naples,Dame Jeanne,fre001634,0.45598
fre000899,Josaphat,Daphné,fre000819,0.6296
fre000900,Le Mariage d'Oroondate et de Statira,Le Mariage de Scarron,fre000087,0.43051
fre000901,Séjanus,Aétius,fre000216,0.68351
fre000902,Tamerlan,Coriolan,fre000002,0.74464
fre000903,"Zénobie, Reine de Palmire",Zénobie Reine d'Arménie,fre001143,0.61966
fre000904,Conversations de Madame la Marquise de Maintenon,Le Neveu de la Marquise,fre001705,0.40621
fre000905,Athénaïs,Zaïre,fre001450,0.55096
fre000906,L'Illustre Corsaire,Le Prince Corsaire.,fre001335,0.5754
fre000907,Sophonisbe,Sophonisbe,fre000349,1.0
fre000908,Polichinelle Demandant une Place dans l'Académie,La Comédie des Académiciens,fre001314,0.41174
fre000909,Le Plaisir,Pour un Plaisir Mille Douleurs,fre000572,0.65119
fre000910,Le Jugement Dernier des Rois,Le Jugement Equitable de Charles le Hardy Dernier Duc de Bourgogne,fre000916,0.56286
fre000911,La Cour Bergère,Lisimène ou La Jeune Bergère,fre000194,0.57534
fre000912,Le Dictateur Romain,La Forte Romaine,fre001394,0.52549
fre000914,La Généreuse Allemande,La Généreuse Allemande,fre000913,1.0
fre000913,La Généreuse Allemande,La Généreuse Allemande,fre000914,1.0
fre000915,L'Inconstance d'Hylas,L'Incendie,fre001603,0.35932
fre000916,Le Jugement Equitable de Charles le Hardy Dernier Duc de Bourgogne,Le Jugement Dernier des Rois,fre000910,0.56286
fre000917,Le Mauzolée,Cléomédon,fre000582,0.47708
fre000918,Le Railleur,Le Rival Favorable,fre000164,0.43652
fre000919,La Soeur Valeureuse,La Soeur,fre001919,0.63985
fre000920,Le Véritable Capitan Matamore ou Le Fanfaron,Les Boutades du Capitan Matamore et ses Comédies.,fre001326,0.55061
fre000921,Les Acteurs de Bonne Foi,Farce Nouvelle Tres Bonne et Fort Joyeuse à Trois Personnages d'un Pardonneur d'un Triacleur et d'une Tavernière,fre000028,0.45643
fre000922,Annibal,Zélinde,fre000514,0.66154
fre000923,Arlequin Poli par l'Amour,Amour pour Amour,fre001775,0.60087
fre000924,La Colonie,La Colonie,fre001880,1.0
fre000925,La Commère,Jocrisse Changé de Condition,fre000051,0.45502
fre000926,Le Dénouement Imprévu,Le Malheur Imprévu,fre000981,0.62753
fre000927,La Dispute,La Mort d'Achille et la Dispute de ses Armes,fre000102,0.53881
fre000928,La Double Inconstance,Le Dénouement Imprévu,fre000926,0.42904
fre000929,L'Ecole des Mères,L'Ecole des Mères,fre001077,1.0
fre000930,L'Epreuve,L'Epreuve,fre000064,1.0
fre000932,La Fausse Suivante ou Le Fourbe Puni,Farce Nouvelle Fort Joyeuse du Pont aux Anes,fre000029,0.44144
fre000931,Les Fausses Confidences,Les Fausses Vérités,fre001087,0.58826
fre000933,Félicie,Les Charmes de Félicie,fre001142,0.60713
fre000934,La Femme Fidèle,Le Fidèle Esclave,fre001393,0.55117
fre000935,L'Héritier de Village,L'Opéra de Village,fre000464,0.4198
fre000936,L'Heureux Stratagème,L'Heureuse Erreur,fre001102,0.61237
fre000937,L'Ile de la Raison ou Les Petits Hommmes,L'Oie aux Marrons.,fre001754,0.41994
fre000938,L'Ile des Esclaves,La Belle Esclave,fre000556,0.61478
fre000939,Le Jeu de l'Amour et du Hasard,Les Engagements du Hasard,fre000372,0.61439
fre000940,La Joie Imprévue,La Généreuse Ingratitude,fre001174,0.53555
fre000941,Le Legs,La Vocation Forcée ou Le Legs,fre000679,0.63629
fre000942,La Méprise,La Méprise,fre001283,1.0
fre000943,La Mère Confidente,La Mère,fre000099,0.55399
fre000944,Le Père Prudent et Equitable,Le Bon Père,fre000646,0.51832
fre000945,Le Petit Maître Corrigé,Le Petit Maître par Philosophie,fre000264,0.62343
fre000946,Le Préjuge Vaincu,Le Préjugé à la Mode,fre001080,0.48189
fre000947,Le Prince Travesti,Oedipe Travesti,fre000129,0.67844
fre000948,La Provinciale,Les Legislatrices,fre001029,0.42329
fre000949,La Réunion des Amours,Premier Amour,fre000133,0.61378
fre000950,La Seconde Suprise de l'Amour,La Surprise de l'Amour,fre000953,0.7718
fre000951,Les Serments Indiscrets,L'Indiscret,fre001427,0.70411
fre000952,Les Sincères,Du Compliment,fre001813,0.51752
fre000953,La Surprise de l'Amour,La Seconde Suprise de l'Amour,fre000950,0.7718
fre000954,Le Triomphe de l'Amour,Climène ou Le Triomphe de la Vertu,fre001152,0.62111
fre000955,Le Triomphe de Plutus,Climène ou Le Triomphe de la Vertu,fre001152,0.55437
fre000956,Hercule Mourant,Hercule Mourant,fre001250,1.0
fre000957,Le Huron,Le Huron,fre000596,1.0
fre000958,L'Aululaire,L'Aveugle de Spa,fre000686,0.51463
fre001896,Le Procès du Baiser,La Halle aux Baisers,fre000961,0.66443
fre000959,La Magicienne Etrangère,L'Etranger,fre000252,0.48044
fre001723,"A la Feuille de Rose, Maison Turque",La Lettre Rose,fre001891,0.42641
fre001724,Une Répétition,Une Répétition,fre001899,1.0
fre000960,L'Elève de la Nature,"Victor, ou L'Enfant de la Forêt",fre001125,0.52036
fre000961,La Halle aux Baisers,Le Procès du Baiser,fre001896,0.66443
fre000962,La Destruction de la Ligue la Réduction de Paris.,Momus à Paris,fre000612,0.46696
fre000963,L'Habitant de la Guadeloupe Comédie en Trois Actes,L'Enlèvement Comédie en Trois Actes,fre001464,0.63165
fre000964,Jenneval ou Le Barnevelt Français,Le Jodelet ou Le Maître Valet.,fre001332,0.37021
fre000965,Le Libérateur,Le Dictateur Romain,fre000912,0.48695
fre000966,Les Tombeaux de Vérone.,La Petite Vérole.,fre000984,0.50902
fre000967,A Bas Molière,A Molière,fre001648,0.81187
fre000968,Lucien Boileau,Chapelle et Boileau,fre000555,0.89542
fre000969,Molière et sa Servante,Les Femmes Savantes,fre001008,0.46733
fre000970,Le Songe de Molière,Le Philinte de Molière,fre000610,0.83241
fre000971,"L'Epidémie Pièce en un Acte Représentée A Paris, sur le Théâtre Antoine le 29 Avril 1898.",Hommage à Racine vers Dits par Madame Provost-Ponsin au Théâtre Français Représentation du 21 Décembre 1871 232ème Anniversaire de la Naissance de Racine,fre001506,0.50931
fre001725,Les Amants Saynète,Les Amants Magnifiques,fre000993,0.684
fre000972,Littérature,Ariane,fre000360,0.99999
fre001726,Vieux Ménage,Vieux Ménages,fre001674,0.90803
fre001727,Ah ! que les Plaisirs Sont Doux.,Pour un Plaisir Mille Douleurs,fre000572,0.71598
fre001730,Bon Père mais Pochard.,Le Bon Père,fre000646,0.4329
fre001739,Deux Amateurs de Saucisson.,Un Cercle Vicieux.,fre001736,0.42132
fre001728,L'Aveugle qui Conduit son Chien.,L'Aveugle Avare,fre001532,0.50046
fre001749,L'Homme qui Bat les Femmes.,Le Maître d'Armes,fre000411,0.3456
fre001748,L'Homme qui Joue sa Culotte.,Un Homme en Habit Noir,fre001684,0.422
fre001750,L'Homme Universel.,L'Homme du Jour,fre000160,0.49625
fre001754,L'Oie aux Marrons.,L'Ile de la Raison ou Les Petits Hommmes,fre000937,0.41994
fre001734,La Casquette Affranchie.,Le Chapeau Bleu,fre000594,0.38641
fre001742,Le Fiacre Cuisine.,Léandre Fiacre,fre000747,0.47783
fre001758,La Rognure D'Ongles.,Les Précieuses Ridicules,fre001021,0.46004
fre001759,La Sauce d'un Lapin.,Entre la Soupe et les Lèvres,fre000769,0.42616
fre001761,La Victime de la Défunte.,"Les Fausses Envies, Parade.",fre000745,0.37249
fre001733,Le Café de la Portière.,Le Lapin de la Portière.,fre001752,0.60737
fre001735,Le Catéchisme Poissard.,Nouveau Catéchisme Poissard,fre001578,0.92098
fre001737,Le Chantage à la Clarinette.,Chansons et Monologues,fre001859,0.45599
fre001746,Le Grenouille à Queue.,Les Guèbres,fre001425,0.38549
fre001751,Le Joyeux Décrotteur.,L'Esprit des Moeurs au Dix-Huitième Siécle,fre001310,0.3902
fre001752,Le Lapin de la Portière.,Le Café de la Portière.,fre001733,0.60737
fre001753,Le Mendiant en Voiture,Le Menteur,fre000338,0.4479
fre001757,Le Professeur de Respiration,Le Petit Maître Corrigé,fre000945,0.45555
fre001760,Le Tambour Magistrat.,Une Opération Magistrale,fre001475,0.49574
fre001731,Les Bottes de Tourillon.,Le Turne de Virgile,fre000204,0.44888
fre001743,Les Frères Hareng,Le Hareng Saur,fre000410,0.63672
fre001747,Les Gueuletons d'une Débitrice.,Le Professeur de Déclamation,fre000716,0.44184
fre001755,Oreste et Pylade.,Oreste et Pylade,fre000835,0.98712
fre001729,Un Besoin Impérieux.,Le Suffisant,fre001796,0.53925
fre001732,Un Brocanteur sans le Savoir.,Le Philosophe sans le Savoir,fre001791,0.50704
fre001736,Un Cercle Vicieux.,Le Cercle ou Les Originaux,fre001096,0.56328
fre001740,Un Enfant Dérangé.,Molière Enfant,fre001401,0.61969
fre001744,Un Gamin de Cinquante-Huit Ans.,"Un Garçon de Dix-Huit Ans, Saynète",fre001472,0.4256
fre001738,Une Date Néfaste.,De la Cérémonie,fre001834,0.42934
fre001741,Une Fête de Famille.,Le Père de Famille,fre000500,0.78992
fre001745,Une Gifle Prescrite.,Le Consentement Forcé,fre000754,0.54484
fre001756,Une Parenté Entortillée,Astrée,fre000817,0.50585
fre000973,La Comédie,La Comédie de la Comédie,fre000518,0.83818
fre000974,Les Deux Médecines,Les Deux Educations,fre000211,0.4549
fre000975,Le Duel,Un Duel,fre001524,0.99347
fre000976,Les Gourmandes,Le Négligent,fre000551,0.4646
fre000977,Le Goûté. les Jeux de la Petite Thalie.,La Version les Jeux de la Petite Thalie.,fre000992,0.82628
fre000978,L'Habit sans Galons,L'Ecole Galante,fre000122,0.44802
fre000979,L'Heureux Naturel.,L'Heureux Stratagème,fre000936,0.57399
fre000980,Les Liaisons Dangereuses,Les Folies Amoureuses,fre001212,0.50882
fre000981,Le Malheur Imprévu,Le Dénouement Imprévu,fre000926,0.62753
fre000982,Le Menuet et L'Allemande. les Jeux de la Petite Thalie.,Le Goûté. les Jeux de la Petite Thalie.,fre000977,0.66049
fre000983,Les Moineaux. dans les Jeux de la Petite Thalie.,La Version les Jeux de la Petite Thalie.,fre000992,0.72972
fre000985,Le Petit Paysan Hardi.,Lou Supplice d'un Paysan,fre000140,0.44425
fre000984,La Petite Vérole.,Les Tombeaux de Vérone.,fre000966,0.50902
fre000986,La Pièce de vers ou Le Déjeuner des Académistes,La Comédie des Académiciens,fre001314,0.59352
fre000987,Les Poches.,Le Catéchisme Poissard.,fre001735,0.35471
fre000988,La Poupée.,Ma Poupée,fre000168,0.9678
fre000989,Les Préjugés,Le Préjugé à la Mode,fre001080,0.62968
fre000990,Le Quiproquo les Jeux de la Petite Thalie.,La Version les Jeux de la Petite Thalie.,fre000992,0.66507
fre000991,Les Revenants.,Le Revenant,fre001923,0.75432
fre000992,La Version les Jeux de la Petite Thalie.,Le Goûté. les Jeux de la Petite Thalie.,fre000977,0.82628
fre000993,Les Amants Magnifiques,Bradamante,fre000363,0.69861
fre000994,L'Amour Médecin,Le Médecin par Occasion,fre000162,0.54845
fre000995,Amphitryon,Amphitryon,fre001127,1.0
fre000996,L'Avare,L'Avare et son Ami,fre001467,0.71247
fre000997,Le Bourgeois Gentilhomme,L'Usurier Gentilhomme,fre000870,0.58637
fre000998,La Comtesse d'Escarbagnas,Le Comte de Boursoufle,fre001415,0.46186
fre000999,La Critique de l'Ecole des Femmes,L'Ecole des Femmes,fre001004,0.82599
fre001000,Le Dépit Amoureux,Les Folies Amoureuses,fre001212,0.64877
fre001001,Le Divertissement de Chambord,Le Voyage de Chambord,fre000482,0.75728
fre001002,Don Garcie de Navarre,La Reine du Barostan,fre000525,0.43583
fre001003,Don Juan ou Le Festin de Pierre,Don Juan ou Le Festin de Pierre,fre000887,1.0
fre001004,L'Ecole des Femmes,La Critique de l'Ecole des Femmes,fre000999,0.82599
fre001005,L'Ecole des Maris,Le Bon Mari,fre001534,0.57034
fre001006,L'Etourdi,Le Distrait,fre001629,0.41636
fre001007,Les Fâcheux,Le Négligent,fre000551,0.48288
fre001008,Les Femmes Savantes,Les Dames Vengées,fre000506,0.51386
fre001009,Don Juan,Don Juan ou Le Festin de Pierre,fre000887,0.61457
fre001010,Les Fourberies de Scapin,Diogène et Scapin,fre001562,0.65051
fre001011,George Dandin,Scanderberg,fre000851,0.38851
fre001012,L'Impromptu de Versailles,La Réponse A l'Impromptu de Versailles,fre000512,0.83416
fre001013,La Jalousie du Barbouillé,Le Babillard,fre000154,0.4694
fre001014,Le Malade Imaginaire,La Cocue Imaginaire,fre000505,0.55335
fre001015,Le Mariage Forcé,Le Mariage Fait et Rompu,fre000550,0.762
fre001016,Le Médecin Malgré Lui,Le Médecin par Occasion,fre000162,0.50701
fre001017,Le Médecin Volant,Le Médecin Volant,fre000180,1.0
fre001018,Mélicerte,Tyridate,fre000199,0.59444
fre001019,Le Misanthrope,Arlequin Misanthrope,fre000075,0.71762
fre001020,Monsieur de Pourceaugnac,Le Voyage de Chambord,fre000482,0.47
fre001021,Les Précieuses Ridicules,Les Précieuses Ridicules,fre001361,1.0
fre001022,La Princesse d'Elide,Tragédie de la Reine d'Ecosse,fre001030,0.49911
fre001023,Psyché,Médée,fre000335,0.9948
fre001024,Sganarelle ou Le Cocu Imaginaire,Le Malade Imaginaire,fre001014,0.50293
fre001025,Le Sicilien,Les Vêpres Siciliennes,fre000480,0.47465
fre001026,Le Tartuffe,La Critique du Tartuffe,fre001405,0.83407
fre001028,L'Inconnue Persécutée,L'Inconnu,fre000378,0.68388
fre001029,Les Legislatrices,Les Lois,fre001281,0.59366
fre001030,Tragédie de la Reine d'Ecosse,Jeanne Reine d'Angleterre,fre000810,0.62254
fre001031,Les Abderites,Les Empiriques,fre001453,0.3868
fre001032,Les Promenades de Paris,Momus à Paris,fre000612,0.62766
fre001897,La Grisette et l'Etudiant Pièce en un Acte.,"L'Etrangleuse, Pièce en un Acte",fre000107,0.48924
fre001762,Les Deux Gougnottes,L'Ile du Gougou,fre000877,0.51751
fre001042,Le Dernier Klephte,Eugénie ou Le Zèle Victorieux,fre001495,0.50369
fre001033,L'Ilote,Les Papilllotes,fre000014,0.41735
fre001034,La Bibliothèque,Quelques Livres,fre001490,0.58457
fre001035,Les Deux Dumas,Tachmas,fre000223,0.51096
fre001036,L'Enfer des Gens de Lettres,Richelieu Homme de Lettres,fre000894,0.58803
fre001037,Un Livre Leste,Un Livre Leste,fre001041,1.0
fre001038,Par la Poste,Le Dépostaire,fre001416,0.61887
fre001039,Les Pastilles de Richelieu,Cinq Mars et Richelieu,fre000791,0.67026
fre001040,Le Rhumatisme,La Maladroite,fre001719,0.46695
fre001763,Les Trois Gendarmes,Le Retour des Officiers,fre000469,0.45007
fre001041,Un Livre Leste,Un Livre Leste,fre001037,1.0
fre001043,La Statue,La Statue.,fre000274,0.97358
fre001044,Aman,Osman,fre001385,0.99932
fre001045,La Carthaginoise,Pertharite,fre000343,0.40945
fre001046,David,Virginie,fre000224,0.99999
fre001047,Hector,Hercule,fre001458,0.99432
fre001048,Les Lacènes,Les Embarras du Derrière du Théâtre,fre001621,0.58333
fre001049,L'Impromptu de l'Hôtel de Condé,L'Impromptu de Paris,fre000714,0.66482
fre001050,Le Mariage de Rien,La Noce de Village,fre001619,0.72444
fre001764,Les Bêtes Raisonnables,Les Animaux Raisonnables,fre000654,0.62461
fre001051,Natalie,Pulchérie,fre000346,0.64661
fre001898,Zut !!!,Veuve !,fre000100,0.79363
fre001765,A quoi Rêvent les Jeunes Filles,Le Rêve,fre001903,0.52279
fre001053,André Del Sarto,Les Bis,fre001710,0.33637
fre001054,L'Ane et le Ruisseau,Des Fontaines et des Ruisseaux,fre001588,0.6087
fre001052,L'Habit Vert,Les Originaux ou Monsieur du Cap-Vert,fre001437,0.39845
fre001055,On ne Badine pas avec l'Amour,Du Badinage,fre001831,0.50053
fre001056,Barberine,Mélisse,fre001576,0.9958
fre001766,Bettine,Nanine,fre001433,0.99857
fre001057,Un Caprice,Les Captifs,fre001244,0.6268
fre001058,Les Caprices de Marianne,Les Balances,fre001656,0.41192
fre001059,Carmosine,Smilis,fre001568,0.53926
fre001769,Fantasio,Smilis,fre001568,0.59581
fre001770,Il Faut qu'une Porte Soit Ouverte ou Fermée,La Porte Est Close,fre001940,0.67582
fre001060,Il ne Faut Jurer de Rien,Les Fausses Vérités,fre001087,0.46157
fre001768,La Coupe et les Lèvres,Entre la Soupe et les Lèvres,fre000769,0.56103
fre001767,Le Chandelier,Le Chanoine de Reims,fre001535,0.47243
fre001772,Les Nuits,Une Faction de Nuit,fre001939,0.66675
fre001061,Lorenzaccio,Laurence et Orzano,fre000863,0.46825
fre001771,Louison,Caton,fre000185,0.99873
fre001062,La Nuit Vénitienne,Les Nuits,fre001772,0.47688
fre001773,On ne Saurait Penser à Tout,Le je ne Sais quoi,fre000161,0.34766
fre001063,Antiochus,Antiochus,fre000359,1.0
fre001064,L'Epouse du Cantique,Amour pour Amour,fre001775,0.47723
fre001065,Esther,Esther,fre000585,1.0
fre001066,Hérode,Horace,fre000332,0.99706
fre001067,Mariamne,Mariamne,fre001430,1.0
fre001068,Osarphis,Aménophis,fre001789,0.66935
fre001069,Le Paradis Terrestre,L'Homme Universel.,fre001750,0.40507
fre001070,Saül,Saül,fre000589,1.0
fre001071,Un Double Aveu,Les Trois Aveugles,fre000722,0.57192
fre001072,L'Examen de Conscience d'une Jeune Fille,La Jeune Indienne,fre000288,0.43698
fre001774,Le Conte du Garde,Divertissement de Sceaux,fre000440,0.49628
fre001073,L'Oraison Funèbre de Madame Bourgeois,La Sorcière,fre001792,0.46191
fre001074,Le Proverbe Manqué,Les Défauts Supposés,fre001353,0.40545
fre001075,Le Glorieux,Le Luxurieux,fre000727,0.46807
fre001899,Une Répétition,Une Répétition,fre001724,1.0
fre001553,Au Déclin,Muselé !,fre001667,0.45394
