,TD id,Raw Name,Title,Authors,Normalized Author,Normalized Second Author,wikidataId Author,Normalized Year,yearPrinted,dateWriting,datePremiered,Genre,Genre (bis),Type,in_TD,in_Dracor,in_BD,Empty text
795,TD796,eugene_scribe_edouard_mazeres-oncle_d_amerique,L’oncle d’Amérique,Eugène SCRIBE - Édouard MAZÈRES,Eugène Scribe,Édouard Mazères,Q319261,1826.0,,,3/14/1826,Comédie,Comedy,,TD796,,,False
796,TD797,eugene_scribe_edouard_mazeres-quarantaine,La Quarantaine,Eugène SCRIBE - Édouard MAZÈRES,Eugène Scribe,Édouard Mazères,Q319261,1825.0,,,2/3/1825,Comédie,Comedy,,TD797,,,False
797,TD798,eugene_scribe_edouard_mazeres-rossini_a_paris_ou_le_grand_diner,Rossini à Paris,Eugène SCRIBE - Édouard MAZÈRES,Eugène Scribe,Édouard Mazères,Q319261,1823.0,,,11/29/1823,Vaudeville,Vaudeville,,TD798,,,False
798,TD799,eugene_scribe_edouard_mazeres-vatel_ou_le_petit_fils_d_un_grand_homme,Vatel,Eugène SCRIBE - Édouard MAZÈRES,Eugène Scribe,Édouard Mazères,Q319261,1825.0,,,1/18/1825,Comédie,Comedy,,TD799,,,False
799,TD800,eugene_scribe_edouard_mazeres-verite_dans_le_vin,La Vérité dans le vin,Eugène SCRIBE - Édouard MAZÈRES,Eugène Scribe,Édouard Mazères,Q319261,1823.0,,,10/10/1823,Comédie,Comedy,,TD800,,,False
800,TD801,eugene_scribe_edouard_mazeres_charles_saint_laurent-coiffeur_et_le_perruquier,Le Coiffeur et le perruquier,Eugène SCRIBE - Édouard MAZÈRES - Charles SAINT-LAURENT,Eugène Scribe,Édouard Mazères,Q319261,1824.0,,,1/14/1824,Vaudeville,Vaudeville,,TD801,,,False
801,TD802,eugene_scribe_emile_de_najac-fille_de_trente_ans,La Fille de trente ans,Eugène SCRIBE - Émile DE NAJAC,Eugène Scribe,Émile De Najac,Q319261,1859.0,,,12/15/1859,Vaudeville,Vaudeville,,TD802,,,False
802,TD803,eugene_scribe_emmanuel_dupaty-dernier_jour_de_fortune,Un Dernier jour de fortune,Eugène SCRIBE - Emmanuel DUPATY,Eugène Scribe,Emmanuel Dupaty,Q319261,1823.0,,,11/24/1823,Comédie,Comedy,,TD803,,,False
803,TD804,eugene_scribe_ernest_legouve-bataille_de_dames_ou_un_duel_en_amour,Bataille de dames,Eugène SCRIBE - Ernest LEGOUVÉ,Eugène Scribe,Ernest Legouvé,Q319261,1851.0,,,3/17/1851,Comédie,Comedy,prose,TD804,,,False
804,TD805,eugene_scribe_ernest_legouve-contes_de_la_reine_de_navarre_ou_la_revanche_de_pavie,Les contes de la reine de Navarre,Eugène SCRIBE - Ernest LEGOUVÉ,Eugène Scribe,Ernest Legouvé,Q319261,1850.0,,,10/13/1850,Comédie,Comedy,prose,TD805,,,False
805,TD806,eugene_scribe_ernest_legouve-doigts_de_fee,Les Doigts de Fée,Eugène SCRIBE - Ernest LEGOUVÉ,Eugène Scribe,Ernest Legouvé,Q319261,1858.0,,,3/29/1858,Comédie,Comedy,,TD806,,,False
806,TD807,eugene_scribe_esnest_legouve-adrienne_lecouvreur,Adrienne Lecouvreur,Eugène SCRIBE - Esnest LEGOUVÉ,Eugène Scribe,Esnest Legouvé,Q319261,1849.0,,,4/14/1849,Comédie,Comedy,prose,TD807,,,False
807,TD808,eugene_scribe_felix_arvers-dames_patronnesses_ou_a_quelque_chose_malheur_est_bon,Les Dames patronnesses,Eugène SCRIBE - Félix ARVERS,Eugène Scribe,Félix Arvers,Q319261,1837.0,,,2/15/1837,Proverbe,Proverbe,,TD808,,,False
808,TD809,eugene_scribe_ferdinand_de_villeneuve_desvergers-yelva_ou_l_orpheline_russe,Yelva,Eugène SCRIBE - Ferdinand DE VILLENEUVE - DESVERGERS,Eugène Scribe,Ferdinand De Villeneuve,Q319261,1828.0,,,3/18/1828,Vaudeville,Vaudeville,,TD809,,,False
809,TD810,eugene_scribe_francis_cornu-chanoinesse,La Chanoinesse,Eugène SCRIBE - Francis CORNU,Eugène Scribe,Francis Cornu,Q319261,1833.0,,,1/31/1833,Comédie,Comedy,,TD810,,,False
810,TD811,eugene_scribe_francis_cornu_nicolas_brazier-partie_et_revanche,Partie et revanche,Eugène SCRIBE - Francis CORNU - Nicolas BRAZIER,Eugène Scribe,Francis Cornu,Q319261,1823.0,,,6/16/1823,Comédie,Comedy,,TD811,,,False
811,TD812,eugene_scribe_frederic_de_courcy-simple_histoire,Simple histoire,Eugène SCRIBE - Frédéric DE COURCY,Eugène Scribe,Frédéric De Courcy,Q319261,1826.0,,,5/26/1826,Comédie,Comedy,,TD812,,,False
812,TD813,eugene_scribe_germain_delavigne-auberge_ou_les_brigands_sans_le_savoir,L’Auberge,Eugène SCRIBE - Germain DELAVIGNE,Eugène Scribe,Germain Delavigne,Q319261,1812.0,,,5/19/1812,Vaudeville,Vaudeville,,TD813,,,False
813,TD814,eugene_scribe_germain_delavigne-avare_en_goguettes,L’Avare en goguettes,Eugène SCRIBE - Germain DELAVIGNE,Eugène Scribe,Germain Delavigne,Q319261,1823.0,,,7/12/1823,Comédie,Comedy,,TD814,,,False
814,TD815,eugene_scribe_germain_delavigne-baron_de_trenck,Le Baron de Trenck,Eugène SCRIBE - Germain DELAVIGNE,Eugène Scribe,Germain Delavigne,Q319261,1828.0,,,10/14/1828,Comédie,Comedy,,TD815,,,False
815,TD816,eugene_scribe_germain_delavigne-colonel,Le Colonel,Eugène SCRIBE - Germain DELAVIGNE,Eugène Scribe,Germain Delavigne,Q319261,1821.0,,,1/29/1821,Comédie,Comedy,,TD816,,,False
816,TD817,eugene_scribe_germain_delavigne-dervis,Les Dervis,Eugène SCRIBE - Germain DELAVIGNE,Eugène Scribe,Germain Delavigne,Q319261,1876.0,,,9/2/1811,Vaudeville,Vaudeville,,TD817,fre001790,,False
817,TD818,eugene_scribe_germain_delavigne-diplomate,Le Diplomate,Eugène SCRIBE - Germain DELAVIGNE,Eugène Scribe,Germain Delavigne,Q319261,1827.0,,,10/23/1827,Comédie,Comedy,,TD818,,,False
818,TD819,eugene_scribe_germain_delavigne-heritiere,L’Héritière,Eugène SCRIBE - Germain DELAVIGNE,Eugène Scribe,Germain Delavigne,Q319261,1823.0,,,12/20/1823,Comédie,Comedy,,TD819,,,False
819,TD820,eugene_scribe_germain_delavigne-mariage_enfantin,Le Mariage enfantin,Eugène SCRIBE - Germain DELAVIGNE,Eugène Scribe,Germain Delavigne,Q319261,1821.0,,,8/16/1821,Comédie,Comedy,,TD820,,,False
820,TD821,eugene_scribe_germain_delavigne-nouveaux_jeux_de_l_amour_et_du_hasard,Les Nouveaux Jeux de l’Amour et du Hasard,Eugène SCRIBE - Germain DELAVIGNE,Eugène Scribe,Germain Delavigne,Q319261,1822.0,,,6/21/1822,Comédie,Comedy,,TD821,,,False
821,TD822,eugene_scribe_germain_delavigne-somnambule,La Somnambule,Eugène SCRIBE - Germain DELAVIGNE,Eugène Scribe,Germain Delavigne,Q319261,1819.0,,,12/6/1819,Vaudeville,Vaudeville,,TD822,,,False
822,TD823,eugene_scribe_germain_delavigne-valet_de_son_rival,Le Valet de son rival,Eugène SCRIBE - Germain DELAVIGNE,Eugène Scribe,Germain Delavigne,Q319261,1816.0,,,3/19/1816,Comédie,Comedy,,TD823,,,False
823,TD824,eugene_scribe_germain_delavigne-vieux_garcon_et_la_petite_fille,Le Vieux garçon et la petite fille,Eugène SCRIBE - Germain DELAVIGNE,Eugène Scribe,Germain Delavigne,Q319261,1822.0,,,5/24/1822,Comédie,Comedy,,TD824,,,False
824,TD825,eugene_scribe_gustave_lemoine-femme_qui_se_jette_par_la_fenetre,Une Femme qui se jette par la fenêtre,Eugène SCRIBE - Gustave LEMOINE,Eugène Scribe,Gustave Lemoine,Q319261,1847.0,,,4/19/1847,Comédie,Comedy,,TD825,,,False
825,TD826,eugene_scribe_henry_boisseaux-trois_maupin_ou_la_veille_de_la_regence,Les Trois Maupin,Eugène SCRIBE - Henry BOISSEAUX,Eugène Scribe,Henry Boisseaux,Q319261,1858.0,,,10/23/1858,Comédie,Comedy,,TD826,,,False
826,TD827,eugene_scribe_jean_francois_bayard-actionnaires,Les Actionnaires,Eugène SCRIBE - Jean-François BAYARD,Eugène Scribe,Jean-François Bayard,Q319261,1829.0,,,10/22/1829,Comédie,Comedy,,TD827,,,False
827,TD828,eugene_scribe_jean_francois_bayard-belle_mere,La Belle-mère,Eugène SCRIBE - Jean-François BAYARD,Eugène Scribe,Jean-François Bayard,Q319261,1826.0,,,3/1/1826,Comédie,Comedy,,TD828,,,False
828,TD829,eugene_scribe_jean_francois_bayard-budget_d_unjeune_menage,Le Budget d’un jeune ménage,Eugène SCRIBE - Jean-François BAYARD,Eugène Scribe,Jean-François Bayard,Q319261,1831.0,,,3/4/1831,Comédie,Comedy,,TD829,,,False
829,TD830,eugene_scribe_jean_francois_bayard-camilla_ou_la_soeur_et_le_frere,Camilla,Eugène SCRIBE - Jean-François BAYARD,Eugène Scribe,Jean-François Bayard,Q319261,1832.0,,,12/12/1832,Comédie,Comedy,,TD830,,,False
830,TD831,eugene_scribe_jean_francois_bayard-frontiere_de_savoie,La Frontière de Savoie,Eugène SCRIBE - Jean-François BAYARD,Eugène Scribe,Jean-François Bayard,Q319261,1834.0,,,8/20/1834,Comédie,Comedy,,TD831,,,False
831,TD832,eugene_scribe_jean_francois_bayard-gardien,Le Gardien,Eugène SCRIBE - Jean-François BAYARD,Eugène Scribe,Jean-François Bayard,Q319261,1833.0,,,3/11/1833,Comédie,Comedy,,TD832,,,False
832,TD833,eugene_scribe_jean_francois_bayard-luthier_de_lisbonne,Le Luthier de Lisbonne,Eugène SCRIBE - Jean-François BAYARD,Eugène Scribe,Jean-François Bayard,Q319261,1831.0,,,12/7/1831,Vaudeville,Vaudeville,,TD833,,,False
833,TD834,eugene_scribe_jean_francois_bayard-manie_des_places_ou_la_folie_du_siecle,La Manie des places,Eugène SCRIBE - Jean-François BAYARD,Eugène Scribe,Jean-François Bayard,Q319261,1828.0,,,6/19/1828,Comédie,Comedy,,TD834,,,False
834,TD835,eugene_scribe_jean_francois_bayard-paysan_amoureux,Le Paysan amoureux,Eugène SCRIBE - Jean-François BAYARD,Eugène Scribe,Jean-François Bayard,Q319261,1832.0,,,9/17/1832,Comédie,Comedy,,TD835,,,False
835,TD836,eugene_scribe_jean_francois_bayard-sir_hugues_de_guilfort,Sir Hugues de Guilfort,Eugène SCRIBE - Jean-François BAYARD,Eugène Scribe,Jean-François Bayard,Q319261,1836.0,,,10/3/1836,Comédie,Comedy,,TD836,,,False
836,TD837,eugene_scribe_jean_francois_bayard-trois_maitresses_ou_une_cour_d_allemagne,Les Trois maîtresses,Eugène SCRIBE - Jean-François BAYARD,Eugène Scribe,Jean-François Bayard,Q319261,1831.0,,,1/24/1831,Comédie,Comedy,,TD837,,,False
837,TD838,eugene_scribe_jean_henri_dupin-aventures_et_voyages_du_petit_jonas,Aventures et voyages du petit Jonas,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1829.0,,,2/28/1829,,,,TD838,,,False
838,TD839,eugene_scribe_jean_henri_dupin-bal_champetre_ou_les_grisettes_a_la_campagne,Le Bal champêtre,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1824.0,,,10/21/1824,Vaudeville,Vaudeville,,TD839,,,False
839,TD840,eugene_scribe_jean_henri_dupin-cafe_des_varietes,Le café des Variétés,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1817.0,,,8/5/1817,Vaudeville,Vaudeville,,TD840,,,False
840,TD841,eugene_scribe_jean_henri_dupin-chactas_et_atala,Chactas et Atala,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1818.0,,,3/9/1818,,,,TD841,,,False
841,TD842,eugene_scribe_jean_henri_dupin-combat_des_montagnes_ou_la_folie_beaujon,Le combat des montagnes,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1817.0,,,7/12/1817,Vaudeville,Vaudeville,,TD842,,,False
842,TD843,eugene_scribe_jean_henri_dupin-comte_de_saint_ronan_ou_l_ecole_et_le_chateau,Le Comte de Saint-Ronan,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1831.0,,,6/21/1831,Comédie,Comedy,,TD843,,,False
843,TD844,eugene_scribe_jean_henri_dupin-eclipse_totale,L’éclipse totale,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1820.0,,,9/6/1820,Vaudeville,Vaudeville,,TD844,,,False
844,TD845,eugene_scribe_jean_henri_dupin-farinelli_ou_la_piece_de_circonstance,Farinelli,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1816.0,,,7/25/1816,Vaudeville,Vaudeville,,TD845,,,False
845,TD846,eugene_scribe_jean_henri_dupin-fete_du_mari_ou_dissimulons,La fête du mari,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1817.0,,,12/24/1817,Comédie,Comedy,,TD846,,,False
846,TD847,eugene_scribe_jean_henri_dupin-fils_d_un_agent_de_change,Le Fils d’un agent de change,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1836.0,,,11/30/1836,Comédie,Comedy,,TD847,,,False
847,TD848,eugene_scribe_jean_henri_dupin-fou_de_peronne,Le Fou de Péronne,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1819.0,,,1/18/1819,Vaudeville,Vaudeville,,TD848,,,False
848,TD849,eugene_scribe_jean_henri_dupin-grisettes,Les Grisettes,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1823.0,,,8/8/1823,Vaudeville,Vaudeville,,TD849,,,False
849,TD850,eugene_scribe_jean_henri_dupin-gusman_d_alfarache,Gusman d’Alfarache,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1816.0,,,10/22/1816,Vaudeville,Vaudeville,,TD850,,,False
850,TD851,eugene_scribe_jean_henri_dupin-heritiers_de_crac,Les Héritiers de Crac,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1829.0,,,7/11/1829,Vaudeville,Vaudeville,,TD851,,,False
851,TD852,eugene_scribe_jean_henri_dupin-homme_noir,L’Homme noir,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1820.0,,,11/12/1820,Vaudeville,Vaudeville,,TD852,,,False
852,TD853,eugene_scribe_jean_henri_dupin-hotel_des_bains,L’Hôtel des bains,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1820.0,,,11/22/1820,Vaudeville,Vaudeville,,TD853,,,False
853,TD854,eugene_scribe_jean_henri_dupin-inseparables,Les Inséparables,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1825.0,,,5/2/1825,Comédie,Comedy,,TD854,,,False
854,TD855,eugene_scribe_jean_henri_dupin-interieur_de_l_etude_ou_le_procureur_et_l_avoue,L’intérieur de l’étude,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1821.0,,,2/1/1821,Comédie,Comedy,,TD855,,,False
855,TD856,eugene_scribe_jean_henri_dupin-jarretiere_de_la_mariee,La Jarretière de la mariée,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1816.0,,,11/12/1816,Comédie,Comedy,,TD856,,,False
856,TD857,eugene_scribe_jean_henri_dupin-maitre_jean_ou_la_comedie_a_la_cour,Maître Jean,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1847.0,,,1/14/1847,Comédie,Comedy,,TD857,,,False
857,TD858,eugene_scribe_jean_henri_dupin-menage_de_garcon,Le ménage de Garçon,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1821.0,,,4/27/1821,Comédie,Comedy,,TD858,,,False
858,TD859,eugene_scribe_jean_henri_dupin-michel_et_christine,Michel et Christine,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1821.0,,,12/3/1821,Vaudeville,Vaudeville,,TD859,,,False
859,TD860,eugene_scribe_jean_henri_dupin-mon_oncle_cesar,Mon oncle César,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1821.0,,,2/3/1821,Vaudeville,Vaudeville,,TD860,,,False
860,TD861,eugene_scribe_jean_henri_dupin-mort_et_le_bucheron,La mort et le bûcheron,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1815.0,,,5/20/1815,Vaudeville,Vaudeville,,TD861,,,False
861,TD862,eugene_scribe_jean_henri_dupin-nouveau_nicaise,Le nouveau Nicaise,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1818.0,,,10/15/1818,Comédie,Comedy,,TD862,,,False
862,TD863,eugene_scribe_jean_henri_dupin-nouvelles_danaides,Les nouvelles Danaïdes,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1817.0,,,12/3/1817,Vaudeville,Vaudeville,,TD863,,,False
863,TD864,eugene_scribe_jean_henri_dupin-pompe_funebre,La Pompe funèbre,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1815.0,,,10/14/1815,Vaudeville,Vaudeville,,TD864,,,False
864,TD865,eugene_scribe_jean_henri_dupin-veau_d_or,Le Veau d’or,Eugène SCRIBE - Jean-Henri DUPIN,Eugène Scribe,Jean-Henri Dupin,Q319261,1841.0,,,2/26/1841,Comédie,Comedy,,TD865,,,False
865,TD866,eugene_scribe_jean_henri_dupin_antoine_francois_varner-chateau_de_la_poularde,Le Château de la poularde,Eugène SCRIBE - Jean-Henri DUPIN - Antoine-François VARNER,Eugène Scribe,Jean-Henri Dupin,Q319261,1824.0,,,10/4/1824,Comédie,Comedy,,TD866,,,False
866,TD867,eugene_scribe_jean_henri_dupin_antoine_francois_varner-mansarde_des_artistes,La Mansarde des artistes,Eugène SCRIBE - Jean-Henri DUPIN - Antoine-François VARNER,Eugène Scribe,Jean-Henri Dupin,Q319261,1824.0,,,4/2/1824,Comédie,Comedy,,TD867,,,False
867,TD868,eugene_scribe_jean_henri_dupin_antoine_francois_varner-manteaux,Les Manteaux,Eugène SCRIBE - Jean-Henri DUPIN - Antoine-François VARNER,Eugène Scribe,Jean-Henri Dupin,Q319261,1826.0,,,2/20/1826,Comédie,Comedy,,TD868,,,False
868,TD869,eugene_scribe_jean_henri_dupin_frederic_de_courcy-demoiselle_et_la_dame_ou_avant_et_apres,La Demoiselle et la Dame,Eugène SCRIBE - Jean-Henri DUPIN - Frédéric DE COURCY,Eugène Scribe,Jean-Henri Dupin,Q319261,1822.0,,,3/11/1822,Comédie,Comedy,,TD869,,,False
869,TD870,eugene_scribe_jean_henri_dupin_germain_delavigne-bachelier_de_salamanque,Le Bachelier de Salamanque,Eugène SCRIBE - Jean-Henri DUPIN - Germain DELAVIGNE,Eugène Scribe,Jean-Henri Dupin,Q319261,1815.0,,,1/18/1815,Comédie,Comedy,,TD870,,,False
870,TD871,eugene_scribe_jean_henri_dupin_theophile_marion_dumersan-pension_bourgeoise,La Pension bourgeoise,Eugène SCRIBE - Jean-Henri DUPIN - Théophile Marion DUMERSAN,Eugène Scribe,Jean-Henri Dupin,Q319261,1823.0,,,5/27/1823,Comédie,Comedy,,TD871,,,False
871,TD872,eugene_scribe_jean_justin_aristippe_demonvel-savant,Le Savant,Eugène SCRIBE - Jean-Justin-Aristippe DEMONVEL,Eugène Scribe,Jean-Justin-Aristippe Demonvel,Q319261,1832.0,,,2/22/1832,Comédie,Comedy,,TD872,,,False
872,TD873,eugene_scribe_joseph_xavier_boniface_saintine-babiole_et_joblot,Babiole et Joblot,Eugène SCRIBE - Joseph-Xavier Boniface SAINTINE,Eugène Scribe,Joseph-Xavier Boniface Saintine,Q319261,1844.0,,,10/11/1844,Comédie,Comedy,,TD873,,,False
873,TD874,eugene_scribe_joseph_xavier_boniface_saintine-deesse,La Déesse,Eugène SCRIBE - Joseph-Xavier Boniface SAINTINE,Eugène Scribe,Joseph-Xavier Boniface Saintine,Q319261,1847.0,,,10/30/1847,Comédie,Comedy,,TD874,,,False
874,TD875,eugene_scribe_joseph_xavier_boniface_saintine-eleves_du_conservatoire,Les Élèves du Conservatoire,Eugène SCRIBE - Joseph-Xavier Boniface SAINTINE,Eugène Scribe,Joseph-Xavier Boniface Saintine,Q319261,1827.0,,,3/28/1827,Vaudeville,Vaudeville,,TD875,,,False
875,TD876,eugene_scribe_joseph_xavier_boniface_saintine-schahabaham_ii_ou_les_caprices_d_un_autocrate,Schahabaham II,Eugène SCRIBE - Joseph-Xavier Boniface SAINTINE,Eugène Scribe,Joseph-Xavier Boniface Saintine,Q319261,1832.0,,,3/2/1832,Vaudeville,Vaudeville,,TD876,,,False
876,TD877,eugene_scribe_jules_chabot_de_bouin_lockroy-marraine,La Marraine,Eugène SCRIBE - Jules CHABOT DE BOUIN - LOCKROY,Eugène Scribe,Jules Chabot De Bouin,Q319261,1827.0,,,11/27/1827,Comédie,Comedy,,TD877,,,False
877,TD878,eugene_scribe_lockroy-irene_ou_le_magnetisme,Irène,Eugène SCRIBE - LOCKROY,Eugène Scribe,Lockroy,Q319261,1847.0,,,2/2/1847,Comédie,Comedy,,TD878,,,False
878,TD879,eugene_scribe_louis_emile_vanderburch-clermont_ou_une_femme_d_artiste,Clermont,Eugène SCRIBE - Louis-Émile VANDERBURCH,Eugène Scribe,Louis-Émile Vanderburch,Q319261,1838.0,,,3/30/1838,Comédie,Comedy,,TD879,,,False
879,TD880,eugene_scribe_louis_emile_vanderburch-japhet_ou_la_recherche_d_un_pere,Japhet,Eugène SCRIBE - Louis-Émile VANDERBURCH,Eugène Scribe,Louis-Émile Vanderburch,Q319261,1840.0,,,7/20/1840,Comédie,Comedy,,TD880,,,False
880,TD881,eugene_scribe_madame_friedelle-empiriques_d_autrefois,Les Empiriques d’autrefois,Eugène SCRIBE - Madame FRIEDELLE,Eugène Scribe,Madame Friedelle,Q319261,1825.0,,,6/11/1825,Comédie,Comedy,,TD881,,,False
881,TD882,eugene_scribe_melesviille-plaisant_de_societe,Le plaisant de société,Eugène SCRIBE - MÉLESVIILLE,Eugène Scribe,Mélesviille,Q319261,1822.0,,,2/14/1822,Vaudeville,Vaudeville,,TD882,,,False
882,TD883,eugene_scribe_melesvile_charles_gaspard_delestre_poirson-voliere_du_frere_philippe,La volière du frère Philippe,Eugène SCRIBE - MÉLESVILE- Charles-Gaspard DELESTRE-POIRSON,Eugène Scribe,Mélesvile- Charles-Gaspard Delestre-Poirson,Q319261,1818.0,,,6/15/1818,Vaudeville,Vaudeville,,TD883,,,False
883,TD884,eugene_scribe_melesville-adieux_au_comptoir,Les Adieux au comptoir,Eugène SCRIBE - MÉLESVILLE,Eugène Scribe,Mélesville,Q319261,1824.0,,,8/9/1824,Comédie,Comedy,,TD884,,,False
884,TD885,eugene_scribe_melesville-ambassadeur,L’Ambassadeur,Eugène SCRIBE - MÉLESVILLE,Eugène Scribe,Mélesville,Q319261,1826.0,,,7/10/1826,Comédie,Comedy,,TD885,,,False
885,TD886,eugene_scribe_melesville-amour_platonique,L’amour platonique,Eugène SCRIBE - MÉLESVILLE,Eugène Scribe,Mélesville,Q319261,1820.0,,,12/26/1820,Comédie,Comedy,,TD886,,,False
886,TD887,eugene_scribe_melesville-bohemienne_ou_l_amerique_en_1775,La Bohémienne,Eugène SCRIBE - MÉLESVILLE,Eugène Scribe,Mélesville,Q319261,1829.0,,,6/1/1829,,,,TD887,,,False
887,TD888,eugene_scribe_melesville-bon_papa,Le Bon papa,Eugène SCRIBE - MÉLESVILLE,Eugène Scribe,Mélesville,Q319261,1822.0,,,12/2/1822,Comédie,Comedy,,TD888,,,False
888,TD889,eugene_scribe_melesville-chatte_metamorphosee_en_femme,La Chatte métamorphosée en femme,Eugène SCRIBE - MÉLESVILLE,Eugène Scribe,Mélesville,Q319261,1827.0,,,3/3/1827,Comédie,Comedy,,TD889,,,False
889,TD890,eugene_scribe_melesville-confident,Le Confident,Eugène SCRIBE - MÉLESVILLE,Eugène Scribe,Mélesville,Q319261,1826.0,,,1/5/1826,Comédie,Comedy,,TD890,,,False
890,TD891,eugene_scribe_melesville-coraly_ou_la_soeur_et_le_frere,Coraly,Eugène SCRIBE - MÉLESVILLE,Eugène Scribe,Mélesville,Q319261,1824.0,,,11/19/1824,Comédie,Comedy,,TD891,,,False
891,TD892,eugene_scribe_melesville-demoiselle_a_marier_ou_la_premiere_entrevue,La Demoiselle à marier,Eugène SCRIBE - MÉLESVILLE,Eugène Scribe,Mélesville,Q319261,1826.0,,,1/18/1826,Comédie,Comedy,,TD892,,,False
892,TD893,eugene_scribe_melesville-diner_sur_l_herbe,Le Dîner sur l’herbe,Eugène SCRIBE - MÉLESVILLE,Eugène Scribe,Mélesville,Q319261,1824.0,,,7/2/1824,Vaudeville,Vaudeville,,TD893,,,False
893,TD894,eugene_scribe_melesville-etudiant_et_la_grande_dame,L’Étudiant et la grande dame,Eugène SCRIBE - MÉLESVILLE,Eugène Scribe,Mélesville,Q319261,1837.0,,,3/30/1837,Comédie,Comedy,,TD894,,,False
894,TD895,eugene_scribe_melesville-famille_du_baron,La Famille du baron,Eugène SCRIBE - MÉLESVILLE,Eugène Scribe,Mélesville,Q319261,1829.0,,,8/31/1829,Vaudeville,Vaudeville,,TD895,,,False
