genlis-amant-anonyme,colle-l-amant-anonyme,Score
"('#dorothee', 'Allons, asseyons-nous.  Venez à votre place À Léontine.')","('#dorothee', 'Allons, asseyons-nous. Venez à votre place. À Léontine.')",0.9718238115310669
"('#leontine', 'Restez-y donc auprès de moi.')","('#leontine', 'Restez-y donc auprès de moi.')",1.0000001192092896
"('#dorothee', 'Volontiers')","('#dorothee', 'Volontiers.')",0.5236852169036865
"('#leontine', ""Mettez-vous là, Vicomte. Ils se placent tous trois sur le siège de gazon, Léontine au milieu. Picard et Rosalie se placent à quelque distance l'un à côté de l'autre. Ophémon se tient tout seul de l'autre côté du Théâtre."")","('#leontine', ""Mettez-vous-là, Vicomte. Ils se placent tous trois sur le siège de gazon, Léontine au milieu. Picard et Rosalie se placent à quelque distance l'un à côté de l'autre. Ophémon se tient tout seul de l'autre côté du Théâtre."")",0.995223879814148
"('#le-vicomte', 'Que je suis troublé !')","('#le-vicomte', 'Que je suis troublé !')",1.0
"('#ophemon', ""Jusqu'ici tout va bien.  Observons un peu la contenance de Léontine."")","('#ophemon', ""Jusqu'ici tout va bien.  Observons un peu la contenance de Léontine."")",0.9999998807907104
"('#dorothee', 'Jeannette, vous pouvez commencer. Jeannette frappe trois coups dans ses mains.')","('#dorothee', 'Jeannette, vous pouvez commencer.')",0.5481008291244507
"('#rosalie', 'Mon_Dieu !  Comme le coeur me bat !  On entend une musique champêtre. Alors les Villageois forment des danses et des pantomimes sur les différends airs, exécutés par la symphonie ; ensuite ils vont en dansant prendre Jeannette et Colin et les amènent au siège de gazon, où Léontine est assise. La Musique cesse.')","('#rosalie', 'Mon_Dieu !  Comme le coeur me bat ! On entend une musique champêtre. Alors les Villageois forment des danses et des pantomimes sur les différents airs, exécutés par la symphonie ; ensuite ils vont en dansant prendre Jeannette et Colin, et les amènent au siège de gazon, où Léontine est assise. La musique cesse.')",0.9786432385444641
"('#dorothee', ""Tout ceci tient de l'enchantement."")","('#dorothee', ""Tout ceci tient de l'enchantement."")",0.9999999403953552
"('#picard', ""Quand je te le disais qu'il y a de la sorcellerie là-dedans."")","('#picard', ""Quand je te le disais qu'il y a de la sorcellerie là-dedans."")",0.9999998807907104
"('#picard', ""Quand je te le disais qu'il y a de la sorcellerie là-dedans."")","('#rosalie', 'Paix donc : voilà Jeannette qui chante.')",1.0
"('#rosalie', 'Paix donc : voilà Jeannette qui chante. Un choeur de villageois, à la fin de chaque couplet, répète le refrain.  Jeannette chante en donnant des fleurs à Léontine.  Après les couplets la musique recommence. Tous mes Villageois se prennent par la main et sortent en dansant. Jeanette et Colin restent. Picard et Rosalie sortent.')","('#jeannette', 'Un choeur de Villageois, à la fin de chaque couplet répète le refrain. Après les couplets la musique recommence.Tous les Villageois se prennent par la main, et sortent en dansant. Jeannette et Colin restent. Picard et Rosalie sortent.')",0.8749063014984131
"('#dorothee', ""Je n'ai jamais rien vu de plus agréable ni de mieux imaginé."")","('#dorothee', ""Je n'ai jamais vu de plus agréable ni de mieux imaginé."")",0.9702007174491882
"('#ophemon', 'Ma foi, nos affaires ne vont pas mal.  Léontine, pour le coup, est véritablement interdite et troublée.')","('#ophemon', 'Ma foi, nos affaires ne vont pas mal.  Léontine, pour le coup, est vraiment interdite et troublée.')",0.9824512004852295
"('#leontine', 'Il était sans doute mêlé parmi ces villageois.')","('#leontine', 'Il était sans doute mêlé parmi les Villageois.')",0.8928418159484863
"('#le-vicomte', 'À présent, questionnons un peu Jeannette.')","('#le-vicomte', 'À présent, questionnons un peu Jeannette.')",0.9999998211860657
"('#leontine', 'Allons, Jeannette, répondez.')","('#leontine', 'Allons, Jeannette, répondez.')",1.0
"('#le-vicomte', ""Madame veut savoir d'où vient cette fête."")","('#le-vicomte', ""Madame veut savoir d'où vient cette fête."")",0.9999998807907104
"('#jeannette', 'Puis-je le dire à présent ?')","('#jeannette', 'Puis-je le dire à présent ?')",0.9999998807907104
"('#dorothee', 'Oui, dites.')","('#dorothee', 'Oui, dites.')",1.000000238418579
"('#jeannette', 'Eh bien, Madame a devant ses yeux la personne...')","('#jeannette', 'Eh bien, Madame a devant ses yeux la personne...')",1.0
"('#leontine', ""Qui me l'a donnée ?"")","('#leontine', ""Qui me l'a donnée ?"")",1.0000001192092896
"('#colin', 'Oui, Madame.')","('#colin', 'Oui, Madame.')",1.0000001192092896
"('#leontine', 'Comment ?')","('#leontine', 'Comment ?')",0.9999999403953552
"('#dorothee', 'Ah !  Voici du nouveau.')","('#dorothee', 'Ah !  Voici du nouveau.')",1.0
"('#le-vicomte', ""Vous verrez que c'est moi."")","('#le-vicomte', ""Vous verrez que c'est moi."")",1.0
"('#jeannette', ""Non, c'est Madame."")","('#jeannette', ""Non, c'est Madame."")",1.0000001192092896
"('#dorothee', 'Moi ?')","('#dorothee', 'Moi ?')",0.9999998807907104
"('#colin', 'Vous même.')","('#colin', 'Vous-même.')",0.564224362373352
"('#dorothee', ""Cela n'est pas mal imaginé.  Quoi !  Je vous ai dit ?..."")","('#dorothee', ""Cela n'est pas mal imaginé.  Quoi !  Je vous ai dit ?..."")",1.0
"('#jeannette', ""Ah !  Non...  Vous m'avez fait dire..."")","('#jeannette', ""Ah !  Non...  Vous m'avez fait dire..."")",0.9999999403953552
"('#dorothee', ""J'entrevois le reste.  Contez-nous un peu, Jeannette, de quelle manière je m'y suis prise ?"")","('#dorothee', ""J'entrevois le reste.  Contez un peu, Jeannette, de quelle manière je m'y suis prise ?"")",0.9816349744796753
"('#jeannette', ""C'était Jeudi."")","('#jeannette', ""C'était Jeudi."")",1.0000001192092896
"('#colin', 'Non, Vendredi.')","('#colin', 'Non, Vendredi.')",1.0
"('#jeannette', 'Jeudi, te dis-je.')","('#jeannette', 'Jeudi, te dis-je.')",1.0000001192092896
"('#colin', ""Pardi, c'était en revenant du bois, sur le soir."")","('#colin', ""Pardi, c'était en revenant du bois, sur le soir."")",0.9999998807907104
"('#jeannette', ""C'était..."")","('#jeannette', ""C'était..."")",1.0000001192092896
"('#leontine', ""Eh !  Le jour n'y fait rien.  Poursuivez."")","('#leontine', ""Eh !  Le jour n'y fait rien.  Poursuivez."")",1.0000001192092896
"('#jeannette', ""C'était donc Jeudi au soir...  Une vieille Dame est arrivée chez nous."")","('#jeannette', ""C'était donc Jeudi au soir...  Une vieille Dame est arrivée chez nous."")",0.9999998807907104
"('#ophemon', 'Pas si vieille.')","('#ophemon', 'Pas si vieille.')",0.9999998807907104
"('#jeannette', ""Elle a demandé mon père, et puis moi, et puis Colin, qui était là, et puis nous a emmenés dans not'verger : il y avait trois hommes qui la suivaient."")","('#jeannette', ""Elle a demandé mon père, et puis moi, et puis Colin, qui était là, et puis nous a emmenés dans not'verger : il y avait trois hommes qui la suivaient."")",1.0
"('#colin', 'Non, il étaient quatre.')","('#colin', 'Non, ils étions quatre.')",0.8784475326538086
"('#jeannette', 'Je les ai comptés.')","('#jeannette', 'Je les ai comptés.')",0.9999999403953552
"('#colin', 'Et moi aussi.')","('#colin', 'Et moi aussi.')",1.0
"('#leontine', 'Mais finissez donc vos disputes.')","('#leontine', 'Mais finissez donc vos disputes.')",0.9999998807907104
"('#ophemon', 'Voilà un ennuyeux petit coquin.')","('#ophemon', 'Voilà un ennuyeux petit coquin.')",1.000000238418579
"('#dorothee', 'Allons, Jeannette, reprenez votre récit : et vous, Colin, taisez-vous.')","('#dorothee', 'Allons, Jeannette, reprenez votre récit ; et vous, Colin, taisez-vous.')",0.9892250299453735
"('#colin', ""Qu'alle me laisse conter."")","('#colin', ""Qu'alle me fasse conter."")",0.8644977807998657
"('#jeannette', 'Nenni, da.')","('#jeannette', 'Nani, dà.')",0.34655869007110596
"('#colin', 'Mais...')","('#colin', 'Mais...')",1.0000001192092896
"('#leontine', 'Encore une fois, finissez donc.')","('#leontine', 'Encore une fois, finissez donc.')",1.0
"('#jeannette', ""Dame, je ne sais plus où j'en étais."")","('#jeannette', ""Dame, je ne sais plus où j'en étais."")",0.9999998807907104
"('#le-vicomte', ""À l'arrivée de la vieille Dame."")","('#le-vicomte', ""À l'arrivée de la vieille Dame."")",1.000000238418579
"('#jeannette', ""Eh bien donc, la vieille Dame nous dit comm'ça qu'alle venait de la part de Madame Dorothée, qui voulait donner une belle fête à Madame, et qui la surprit bien fort, et qu'il fallait n'en sonner mot.  Et puis alle me donna ces chansons, et puis de l'argent, et puis alle dit tout ce que nous ferions et puis les hommes qui l'avions suivies nous baillèrent de grandes caisses où étions ces guirlandes de fleurs... les habits...  Et puis la vieille Dame s'en fut...  Et puis voilà tout...  Qu'en dis-tu, Colin ?"")","('#jeannette', ""Eh bien donc, la vieille Dame nous dit comm'çà qu'alle venait de la part de Madame Dorothée, qui voulait donner une belle fête à Madame, et qui la surprît bien fort, et qu'il fallait n'en sonner mot.  Et puis alle me donna ces chansons, et puis de l'argent, et puis alle dit tout ce que nous ferions ; et puis les hommes qui l'avions suivies nous baillèrent de grandes caisses où étions ces guirlandes de fleurs...  les habits...  et puis la vieille Dame s'en fut...  Et puis...  Voilà tout...  Qu'en dis-tu, Colin ?"")",0.9855319261550903
"('#colin', ""T'as oublié le plus beau.  Je m'en vais recommencer."")","('#colin', ""T'as oublié le plus beau.  Je m'en vais recommencer."")",0.9999999403953552
"('#leontine', 'Non, non, cela est inutile.  Il suffit, allez, Jeannette.')","('#leontine', 'Non, non, cela est inutile.  Il suffit, allez, Jeannette.')",0.9999999403953552
"('#dorothee', ""Allez, mes enfants, allez rejoindre la noce.\n\t Ils s'en vont. Ophémon sort aussi."")","('#dorothee', ""Allez, mes enfants, allez rejoindre la noce. Ils s'en vont. Ophémon sort aussi."")",1.0000001192092896
"('#dorothee', ""Je le savais bien qu'ils ignoraient la vérité."")","('#le-vicomte', ""Je le savais bien qu'ils ignoraient la vérité."")",1.0000003576278687
"('#leontine', ""Réellement, Dorothée, ce n'est pas vous ?"")","('#leontine', ""Réellement, Dorothée, ce n'est pas vous ?"")",0.9999998807907104
"('#dorothee', ""Si fait c'est moi...  Comment ne l'avez-vous pas deviné d'abord, surtout à la chanson ?  Une romance remplie de plaintes et d'amour...  c'était clair...  En vérité, vous faites de belles questions."")","('#dorothee', ""Si fait c'est moi...  Comment ne l'avez-vous pas deviné d'abord, surtout à la chanson ?  Une romance remplie de plaintes et d'amour...  C'était clair...  En vérité, vous faites de belles questions."")",0.9988956451416016
"('#leontine', 'Une vieille femme...')","('#leontine', 'Une vieille femme...')",1.0000001192092896
"('#le-vicomte', ""Oh !  Cela c'est un déguisement...  C'était peut-être lui, que sait-on ?"")","('#le-vicomte', ""Oh !  Cela, c'est un déguisement...  C'était peut-être lui, que fait-on."")",0.9443134069442749
"('#le-vicomte', ""Oh !  Cela c'est un déguisement...  C'était peut-être lui, que sait-on ?"")","('#leontine', 'En vieille femme !  Quelle idée !')",1.0
"('#le-vicomte', ""Oh !  Cela c'est un déguisement...  C'était peut-être lui, que sait-on ?"")","('#le-vicomte', 'Nous ne savons pas son âge.')",1.0
"('#leontine', ""Il n'est pas vraisemblable qu'on ait pu le prendre pour une vieille femme : sûrement il est jeune."")","('#leontine', ""Il n'est pas vraisemblable qu'on ait pu le prendre pour une vieille femme : sûrement il est jeune ?"")",0.9569019079208374
"('#dorothee', 'Elle a raison.')","('#dorothee', 'Elle a raison.')",0.9999998807907104
"('#le-vicomte', 'Cela serait cependant assez plaisant que ce fut un vieillard, un vieux fou, qui mit ainsi notre esprit à la torture.')","('#le-vicomte', 'Cela serait cependant assez plaisant que ce fût un vieillard, un vieux fou, qui mît ainsi notre esprit à la torture.')",0.972008466720581
"('#leontine', ""Je ne vois pas ce que cette idée a de risible : elle ne me parait qu'extravagante."")","('#leontine', ""Je ne vois pas ce que cette idée a de risible : elle ne me paraît qu'extravagante."")",0.9942196607589722
"('#le-vicomte', ""Mais enfin, tout ce mystère me fait penser qu'il a d'excellentes raisons de se cacher : ou son âge, ou sa figure, ou sa naissance forment des obstacles."")","('#le-vicomte', ""Mais enfin, tout ce mystère me fait penser qu'il a d'excellentes raisons de se cacher : ou son âge, ou sa figure, ou sa naissance forment des obstacles."")",1.0
"('#leontine', ""Pour son âge, il serait ridicule d'imaginer un vieillard capable d'une telle passion : pour sa figure, comme on s'abuse aisément, il pourrait penser que les agréments de son esprit et un coeur aussi sensible, feront oublier l'avantage frivole de la beauté et pour sa naissance, ses lettres, sa magnificence, sa conduite, n'annoncent pas un état dont on doive rougir."")","('#leontine', ""Pour son âge, il serait ridicule d'imaginer un vieillard capable d'une telle passion : pour sa figure, comme on s'abuse aisément, il pourrait penser que les agréments de son esprit, et un coeur aussi sensible, feront oublier l'avantage frivole de la beauté ; et pour sa naissance, ses lettres, sa magnificence, sa conduite, n'annoncent pas un état dont on doive rougir."")",0.9911495447158813
"('#le-vicomte', ""Mais s'il était jeune, d'une figure qui n'eût rien de choquant, qu'il fut aimable, que sa fortune fût honnête, et que sa naissance fût assortie à la vôtre, vous le connaîtriez.Vous avez passé votre vie à la Cour et dans le plus grand monde ; vous l'auriez rencontré mille fois.  Il dit vous aimer depuis huit ans ; comment, vous voyant sans cesse dans la société, ne se serait-il jamais trahi ?  Ses regards vous auraient parlé.  Pensez-vous qu'il existe un homme assez maître de lui pour chacher si longtemps une passion si violente ?"")","('#le-vicomte', ""Mais s'il était jeune, d'une figure qui n'eût rien de choquant, qu'il fût aimable, que sa fortune fût honnête, et que sa naissance fût assortie à la vôtre, vous le connaîtriez.  Vous avez passé votre vie à la Cour et dans le plus grand monde ; vous l'auriez rencontré mille fois.  Il dit vous aimer depuis huit ans ; comment, vous voyant sans cesse dans la société, ne se serait-il pas trahi ?  Ses regards vous auraient parlé.  Pensez-vous qu'il existe un homme assez maître de lui pour cacher si longtemps une passion si violente ?"")",0.9920179843902588
"('#dorothee', 'Il connaissait sa vertu.')","('#dorothee', 'Il connaissait sa vertu.')",0.9999998807907104
"('#leontine', 'Il était sans espérance.')","('#leontine', 'Il était sans espérance.')",1.0
"('#le-vicomte', ""Comment parvenir à ce point si rare d'estime et de respect, pour un objet qu'on ne connaît que superficiellement et de réputation ?  Se taire et nourrir dans le silence une passion malheureuse, la dérober à tous les yeux pendant huit ans, cet effort vous paraît-il possible et naturel ?"")","('#le-vicomte', ""Comment parvenir à ce point si rare d'estime et de respect, pour un objet qu'on ne connaît que superficiellement et de réputation ?  Se taire, et nourrir dans le silence une passion malheureuse, la dérober à tous les yeux pendant huit ans, cet effort vous paraît-il possible et naturel ?"")",0.998702347278595
"('#dorothee', 'Enfin, cela existe.  Nous pouvons ne le pas comprendre, mais nous ne pouvons en douter.')","('#dorothee', 'Enfin, cela existe.  Nous pouvons ne le pas comprendre, mais nous ne pouvons en douter.')",0.9999997615814209
"('#le-vicomte', ""Si cela est, si cela m'était bien prouvé, j'avoue que je le trouverais véritablement intéressant."")","('#le-vicomte', ""Si cela est, si cela m'était bien prouvé, j'avoue que je le trouverais véritablement intéressant."")",1.0000001192092896
"('#leontine', ""Il est certain qu'on a peine à se défendre d'une vive curiosité."")","('#leontine', ""Il est certain qu'on a peine à se défendre d'une vive curiosité."")",1.0000001192092896
"('#dorothee', ""Oh !  Pour mois, je n'ai nulle peine ; car je ne m'en défends pas ; j'y cède de tout mon coeur.  Il m'attendrit, il me touche et je voudrais qu'il fût-là caché dans quelque coin et qu'il m'entendît."")","('#dorothee', ""Oh !  Pour moi, je n'ai nulle peine ; car je ne m'en défends pas : j'y cède de tout mon coeur.  Il m'attendrit, il me touche : et je voudrais qu'il fût caché dans quelque coin, et qu'il m'entendît."")",0.9571430683135986
"('#le-vicomte', ""Ne badinez pas, il en est très capable et je ne serais point du tout étonné, si l'on m'apprenait qu'il n'a pas perdu un mot de toute notre conversation."")","('#le-vicomte', ""Ne badinez pas, il en est très capable ; et je ne serais point du tout étonné, si l'on m'apprenait qu'il n'a pas perdu un mot de tout notre conversation."")",0.988078773021698
"('#dorothee', ""Je le crois ; car il est fort vraisemblable qu'il ait voulu savoir l'opinion de Léontine sur sa fête.  Je parierais qu'il est caché dans quelque niche qu'il aura fait faire exprès.  Tenez, voyez-vous ce gros arbre là-bas ?  Il est creux, je suis persuadée... Mon_Dieu !  qu'avez-vous donc, vous palissez ? À Léontine."")","('#dorothee', ""Je le crois ; car il est fort vraisemblable qu'il ait voulu savoir l'opinion de Léontine sur sa fête.  Je parierais qu'il est caché dans quelque niche qu'il aura fait faire exprès.  Tenez, voyez-vous ce gros arbre là-bas ?  il est creux, je suis persuadée... Mon_Dieu !  qu'avez-vous donc, vous pâlissez ? À Léontine."")",0.9735787510871887
"('#leontine', ""Je souffre...  J'ai un mal de tête affreux."")","('#leontine', ""Je souffre...  J'ai un mal de tête affreux."")",0.9999999403953552
"('#dorothee', 'Il faut rentrer.')","('#dorothee', 'Il faut rentrer.')",0.9999999403953552
"('#leontine', ""Ah !  Ce n'est rien : ce n'est rien du tout...  Il me dure depuis hier au soir."")","('#leontine', ""Ah !  Ce n'est rien : ce n'est rien du tout...  Il me dure depuis hier au soir."")",0.9999999403953552
"('#le-vicomte', 'Rentrons.')","('#le-vicomte', 'Rentrons.')",0.9999997019767761
"('#leontine', ""L'air me fait du bien...  Je suis bien ici, beaucoup mieux que renfermée dans ma chambre."")","('#leontine', ""L'air me fait du bien...  Je suis bien ici, beaucoup mieux que renfermé dans ma chambre."")",0.9538012146949768
"('#dorothee', ""Pour en revenir à ce que je disais, je vous assure qu'il est ici...  Allons, avant de nous en aller, dites-lui quelque chose d'honnête.  Par exemple, que vous seriez bien aise de le connaître."")","('#dorothee', ""Pour en revenir à ce que je disais, je vous assure qu'il est ici...  Allons, avant de nous en aller, dites-lui quelque chose d'honnête.  Par exemple, que vous seriez bien aise de le connaître."")",1.000000238418579
"('#leontine', 'Quelle folie !')","('#leontine', 'Quelle folie !')",1.0
"('#le-vicomte', 'Cette folie est très gaie.  Allons, Madame, il faut vous y prêter.')","('#le-vicomte', 'Cette folie est très gaie.  Allons, madame, il faut vous y prêtez.')",0.9724061489105225
"('#leontine', ""Mais, mon cher Vicomte, vous n'y pensez pas."")","('#leontine', ""Mais, mon cher Vicomte, vous n'y pensez pas."")",1.000000238418579
"('#dorothee', 'De grâce, ma chère amie.')","('#dorothee', 'De grâce, ma chère amie.')",0.9999998807907104
"('#leontine', 'En vérité...')","('#leontine', 'En vérité...')",1.000000238418579
"('#dorothee', 'Oh !  Je vous en prie, par complaisance pour moi.')","('#dorothee', 'Oh !  Je vous en prie, par complaisance pour moi.')",1.0
"('#le-vicomte', 'Contentez-la.  À quoi vous engagez-vous ?')","('#le-vicomte', 'Contentez-la.  À quoi vous engagez-vous ?')",0.9999999403953552
"('#leontine', 'Mais que voulez-vous que je dise ?')","('#leontine', 'Mais que voulez-vous que je dise ?')",0.9999997615814209
"('#dorothee', 'Que vous avez la plus vive curiosité de le voir.  Allons.')","('#dorothee', 'Que vous avez la plus vive curiosité de le voir.  Allons.')",1.0000001192092896
"('#leontine', 'Eh bien, oui ; êtes-vous satisfaite ?')","('#leontine', 'Eh bien, oui ; êtes-vous satisfaite ?')",1.0
"('#dorothee', ""Oh !  Cela ne suffit pas ; il faut vous tourner vers l'arbre et le dire vous-même."")","('#dorothee', ""Oh !  Cela ne suffit pas ; il faut vous tourner vers l'arbre, et le dire vous-même."")",0.9952377080917358
"('#leontine', ""Qu'elle enfance ! Quelle persécution !"")","('#leontine', 'Quelle enfance !  Quelle persécution !')",0.9482566118240356
"('#le-vicomte', ""Eh bien, pour vous en débarrasser, dites-le tout de suite.  Figurez-vous donc, pendant cette dispute, l'inquiétude de ce pauvre malheureux qui nous écoute.  Comme il désire que nous réussissions à vous persuader ; il est sûrement bien agité, bien ému."")","('#le-vicomte', ""Eh bien, pour vous en débarrasser, dites-le tout de suite.  Figurez-vous donc, pendant cette dispute, l'inquiétude de ce pauvre malheureux qui nous écoute.  Comme il désire que nous réussissions à vous persuader : il est sûrement bien agité, bien ému."")",0.9923244714736938
"('#leontine', ""Mais, Vicomte, vous êteS aujourd'hui d'une humeur, d'une gaieté véritablement très aimable.  Dorothée vous a communiqué sa folie et elle vous sied à merveille."")","('#dorothee', ""Mais, Vicomte, vous êtes aujourd'hui d'une humeur, d'une gaieté véritablement très aimable.  Dorothée vous a communiquée sa folie, et elle vous sied à merveille."")",0.9797489047050476
"('#le-vicomte', 'Vous voulez éluder en me louant et me faire oublier ce que nous vous demandons.  Mais...')","('#le-vicomte', 'Vous voulez éluder en me louant, et me faire oublier ce que nous vous demandons.  Mais...')",0.9940233826637268
"('#dorothee', ""Allons, allons, tournez-vous vers l'arbre."")","('#dorothee', ""Allons, allons, tournez-vous vers l'arbre."")",1.0
"('#leontine', ""Eh bien, est-ce comme cela ? Pendant ce temps, le Vicomte se glisse tout doucement sans être aperçu et va se cacher derrière l'arbre."")","('#leontine', 'Eh bien, est-ce comme cela ?')",0.23256082832813263
"('#dorothee', 'Oui, à merveille. À présent, parlez.')","('#dorothee', 'Oui, à merveille.  À présent, parlez ?')",0.9110760688781738
"('#leontine', 'Il faut que je sois bien complaisante.')","('#leontine', 'Il faut que je sois bien complaisante.')",1.0
"('#dorothee', 'Eh, mon_Dieu !  Prouvez-le donc en finissant.')","('#dorothee', 'Eh, mon_Dieu !  Prouvez-le donc en finissant ?')",0.959121823310852
"('#leontine', ""Vous avez su m'inspirer une curiosité très vive et je voudrais vous connaître."")","('#leontine', ""Vous m'avez su m'inspirer une curiosité très vive, et je voudrais vous connaître."")",0.9829682111740112
"('#dorothee', ""Que vois-je ?  L'arbre s'agite."")","('#dorothee', ""Que vois-je ?  L'arbre s'agite."")",1.0
"('#leontine', 'Ô Ciel !')","('#leontine', 'Ô Ciel !')",0.9999999403953552
"('#le-vicomte', 'Connaissez donc enfin celui qui vous adore : vous le voyez, Madame.')","('#le-vicomte', 'Connaissez donc enfin celui qui vous adore : vous le voyez, Madame.')",1.0
"('#dorothee', ""Eh !  C'est le Vicomte."")","('#dorothee', ""Eh !  C'est le Vicomte."")",1.0000001192092896
"('#leontine', ""En vérité j'ai cru...  Vous m'avez fait une peur."")","('#leontine', ""En vérité j'ai cru...  Vous m'avez fait une peur."")",0.9999999403953552
"('#dorothee', ""Oh !  La plaisanterie est excellente, excellente.  J'en ai d'abord été la dupe parfaitement.  J'étais si troublé que je ne l'ai pas reconnu."")","('#dorothee', ""Oh !  La plaisanterie est excellente, excellente.  J'en ai été la dupe parfaitement.  J'étais si troublée que je ne l'ai pas reconnu."")",0.9478317499160767
"('#leontine', ""Vous m'avez causé une frayeur inexprimable."")","('#leontine', ""Vous m'avez causé une frayeur inexprimable."")",1.0000001192092896
"('#le-vicomte', ""Je vous en demande mille pardons ; mais c'est un tour que j'ai voulu jouer, surtout à Dorothée.  Je l'ai vu si empressée, si curieuse."")","('#le-vicomte', ""Je vous en demande mille pardons ; mais c'est un tour que j'ai voulu jouer, surtout à Dorothée.  Je l'ai vue si empressée, si curieuse."")",0.9982467889785767
"('#dorothee', ""Cela est charmant !  Charmant !  J'ai été complètement attrapée ; j'en ris encore, quand j'y pense.  Et comme il a joué son rôle, de quel air passionné il est venu se précipiter à vos genoux !  En se déclarant...  Et les grands mots...  Celui qui vous adore...  Comme il a dit cela !  Ah c'était parfait : c'était la chose même."")","('#dorothee', ""Cela est charmant !  Charmant !  J'ai été complètement attrapée ; j'en ris encore, quand j'y pense.  Et comme il a joué son rôle, de quel air passionné il est venu se précipiter à vos genoux !  En se déclarant...  Et les grands mots...  Celui qui vous adore...  Comme il a dit cela !  Ah !  C'était parfait : c'était la chose même."")",0.9993366599082947
"('#leontine', ""Savez-vous qu'il est très tard ?  Il faut aller souper, mon mal de tête redouble."")","('#leontine', ""Savez-vous qu'il est très tard ?  Il faut aller souper, mon mal de tête redouble."")",1.0
"('#dorothee', ""Vous vous étiez donc mis dans le creux de l'arbre ?  J'ai vu toutes les branches remuer."")","('#dorothee', ""Vous vous étiez donc mis dans le creux de l'arbre ?  J'ai vu toutes les branches remuer."")",1.000000238418579
"('#dorothee', ""Non, j'étais derrière."")","('#le-vicomte', ""Non, j'étais derrière."")",0.9999999403953552
"('#dorothee', ""Ah !  c'est une délicieuse idée !  En vérité, je ne vous croyais ni aussi gai ni aussi aimable.  Je parie que vous jouez la comédie comme un ange : vous devez avoir un naturel..."")","('#dorothee', ""Ah !  c'est une délicieuse idée !  En vérité, je ne vous croyais ni aussi gai ni aussi aimable.  Je parie que vous jouez la comédie comme un ange !  Vous devez avoir un naturel..."")",0.9977149367332458
"('#dorothee', ""C'est suivant les rôles."")","('#le-vicomte', ""C'est suivant les rôles."")",0.9999998211860657
"('#dorothee', ""Ce que je ne comprends pas, c'est que l'envie de rire ne vous ait pas gagné,en voyant nos mines effarées.  Pour moi, je sens qu'à votre place..."")","('#dorothee', ""Ce que je ne comprends pas, c'est que l'envie de rire ne vous ait pas gagné, en voyant nos mines effarées.  Pour moi, je sens qu'à votre place..."")",0.9961649179458618
"('#leontine', 'Venez souper, venez.')","('#leontine', 'Venez souper, venez.')",1.0000001192092896
"('#dorothee', 'Oh, la bonne scène !  La bonne scène.')","('#dorothee', 'Oh, la bonne scène !  La bonne scène !')",0.98748379945755
"('#leontine', 'Je suis malade à mourir.')","('#leontine', 'Je suis malade à mourir.')",1.0
"('#le-vicomte', 'Enfin, je puis donc espérer. Ils sortent.')","('#le-vicomte', 'Enfin je puis donc espérer. Ils sortent.')",0.9883081912994385
"('#leontine', ""Ils sont à table, pour moi je m'en suis dispensée.  Je ne sais ce que j'ai ; je me sens d'une humeur si noire, si triste...  Leur gaieté m'importunait à l'exCès.  Dorothée surtout m'impatiente...  Ah !  tout me contrarie aujourd'hui.  Mais qui vient déjà me troubler ?"")","('#leontine', ""Ils sont à table, pour moi je m'en suis dispensée.  Je ne sais ce que j'ai ; je me sens d'une humeur si noire, si triste...  Leur gaieté m'importunait à l'excès.  Dorothée surtout m'impatiente...  Ah !  Tout me contrarie aujourd'hui.  Mais qui vient déjà me troubler ?"")",0.9865195751190186
"('#leontine', ""Hé !  c'est vous, Monsieur Ophémon ?  Que me voulez-vous ?  Je suis malade, je désire être seule."")","('#leontine', ""Hé !  C'est vous, Monsieur Ophémon ?  Que me voulez-vous ?  Je suis malade, je désire être seule."")",0.9963032603263855
"('#ophemon', 'Dans ce cas, je vais me retirer.  Je venais pour conter à Madame une petite aventure.')","('#ophemon', 'Dans ce cas, je vais me retirer.  Je venais pour conter à Madame une petite aventure.')",1.0
"('#leontine', ""Qu'est-ce que c'est donc ?"")","('#leontine', ""Qu'est-ce donc ?"")",0.9169758558273315
"('#ophemon', ""Ah !  Rien ; c'est toujours de cet inconnu."")","('#ophemon', ""Ah !  Rien : c'est toujours de cet Inconnu."")",0.8556768894195557
"('#leontine', 'Comment ?  Expliquez-vous.')","('#leontine', 'Comment ?  Expliquez-vous.')",1.0000001192092896
"('#ophemon', 'Je vais vous laisser reposer ; je vous raconterai cela demain.')","('#ophemon', 'Je vais vous laisser reposer ; je vous conterai cela demain.')",0.9782798290252686
"('#leontine', ""Vous m'impatientez.  Parlez-donc ?  qu'est-il arrivé ?"")","('#leontine', ""Vous m'impatientez.  Parlez donc ?  Qu'est-il arrivé ?"")",0.9928208589553833
"('#ophemon', 'Madame est malade ; je ne veux pas lui rompre la tête de ces bagatelles.')","('#ophemon', 'Madame est malade ; je ne veux pas lui rompre la tête de ces bagatelles.')",1.0
"('#leontine', 'Mais, Monsieur Ophémon, quand je vous dis que je veux le savoir.')","('#leontine', 'Mais, Monsieur Ophémon, quand je vous dis que je veux le savoir.')",1.0000001192092896
"('#ophemon', ""Cela n'en vaut pas la peine."")","('#ophemon', ""Cela n'en vaut pas la peine."")",1.0
