id,Name,id_similar,Name_similar,Intersection,Matching weight,Distances,Renamings,Percent of matches,Average cost of operations
fre001169,quinault-comedie-sans-comedie,fre001171,quinault-docteur-de-verre,"[""laroque"", ""lafleur"", ""isabelle"", ""marine"", ""panfile"", ""tersandre"", ""ragotin"", ""ledocteur""]",0.9321266968325792,437.05579285188156,"{('isabelle1', 'isabelle2'), ('la-fleur1', 'la-fleur2'), ('le-docteur1', 'le-docteur2'), ('marine1', 'marine2'), ('ragotin1', 'ragotin2'), ('la-roque1', 'la-roque2'), ('panfile1', 'panfile2'), ('tersandre1', 'tersandre2')}",0.3198757763975155,0.6786645962732919
fre001176,quinault-isis,fre001624,cahusac-l-algerien,"[""larenommee"", ""lechoeur"", ""calliope"", ""thalie"", ""apollon"", ""melpomene""]",0.04601769911504425,560.8699670054693,"{('thalie1', 'la-renommee2'), ('la-renommee1', 'uranie2'), ('calliope1', 'melpomene2'), ('io1', 'hassan2'), ('jupiter junon1', 'la-satire2'), ('junon1', 'dorise2'), ('le-choeur1', 'clio2'), ('hierax1', 'clarice2'), ('melpomene1', 'thalie2'), ('choeur-de-silvains satyres bergers1', 'd-oberval2'), ('la-renommee neptune1', 'calliope2'), ('jupiter1', 'isabelle2'), ('mercure1', 'osmin2'), ('la-renommee suite1', 'apollon2'), ('mercure iris1', 'axelie2')}",0.0035714285714285713,1.0015535714285713
fre001176,quinault-isis,fre001179,quinault-proserpine,"[""lechoeur"", ""lechoeur"", ""mercure"", ""jupiter"", ""deuxnymphes"", ""tousensemble""]",0.05860113421550094,311.5669130628758,"{('calliope1', 'la-victoire la-paix2'), ('junon1', 'arethuse alphee2'), ('la-renommee suite1', 'la-paix2'), ('apollon1', 'la-felicite2'), ('la-furie1', 'choeur-des-ombres2'), ('les-parques1', 'les-trois-furies2'), ('hebe1', 'tous-ensemble2'), ('jupiter junon1', 'jupiter2'), ('le-choeur1', 'la-victoire suite-de-la-victoire2'), ('thalie1', 'la-felicite l-abondance2'), ('choeur-des-divinites1', 'proserpine le-choeur2'), ('jupiter1', 'le-choeur2'), ('la-renommee neptune1', 'la-victoire2'), ('hierax1', 'ceres2'), ('pan1', 'les-ombres2'), ('parques furie choeur1', 'les-furies lechoeur2'), ('syrinx1', 'proserpine2'), ('pirante1', 'mercure2'), ('mercure1', 'pluton2'), ('la-renommee1', 'la-discorde2'), ('io1', 'alphee2'), ('deux-bergers1', 'deux-ombres2'), ('iris1', 'ascalaphe2'), ('deux-nymphes1', 'pluton ascalaphe divinites-infernales2'), ('calliope thalie apollon1', 'la-paix suite-de-la-paix2'), ('choeurs1', 'crinise2'), ('apollon neptune la-renommee1', 'ceres cyane crinise2'), ('argus1', 'arethuse2')}",0.014792899408284023,0.9218047337278106
fre001176,quinault-isis,fre001183,quinault-thesee,"[""lechoeur"", ""bergers"", ""ensemble"", ""tousensemble"", ""choeur"", ""divinites"", ""peuples""]",0.04200442151805453,394.19391142780154,"{('argus1', 'aegle2'), ('jupiter junon1', 'arcas cleone2'), ('hierax io1', 'le-choeur-des-combattants2'), ('syrinx choeurs1', 'aegle cleone arcas2'), ('thalie1', 'bacchus2'), ('iris1', 'arcas2'), ('io1', 'la-grande-pretresse2'), ('choeur divinites1', 'minerve les-choeurs2'), ('choeur-des-peuples1', 'aegle thesee2'), ('jupiter1', 'thesee2'), ('deux-tritons1', 'venus2'), ('pan1', 'medee2'), ('calliope thalie apollon1', 'venus mars2'), ('la-renommee1', 'trois-plaisirs2'), ('junon1', 'dorine2'), ('melpomene1', 'le-choeur-graces2'), ('syrinx1', 'le-choeur-de-l-enfer2'), ('le-choeur1', 'mars venus2'), ('la-renommee suite1', 'un-plaisir2'), ('hierax1', 'cleone2'), ('neptune1', 'mars2'), ('mercure1', 'le-roi2'), ('micene1', 'la-pretresse aegle cleone2'), ('choeur peuples egypte1', 'le-choeur2'), ('apollon1', 'bacchus ceres2'), ('l-incendie1', 'choeur-des-habitants2'), ('calliope1', 'le-choeur-des-graces2'), ('choeur-de-la-suite-des-parques1', 'un-habitant2'), ('la-furie1', 'bergers2')}",0.007594936708860759,0.997873417721519
fre001176,quinault-isis,fre001439,voltaire-pandore,"[""lechoeur"", ""neptune"", ""mercure"", ""jupiter"", ""choeurdesnymphes"", ""choeur""]",0.06518518518518518,272.41217703169036,"{('neptune1', 'typhon2'), ('pan1', 'le-choeur2'), ('calliope1', 'choeur-des-dieux-infernaux2'), ('la-renommee1', 'encelade-typhon2'), ('iris1', 'pluton2'), ('hierax argus1', 'les-titans2'), ('jupiter1', 'mercure2'), ('pan deux-bergers1', 'une-autre-nymphe2'), ('pirante1', 'choeur-des-nymphes2'), ('isis1', 'pandore-promethee2'), ('hierax1', 'promethee2'), ('le-choeur1', 'les-trois-parques2'), ('io1', 'pandore2'), ('choeur-des-nymphes1', 'les-dieux2'), ('la-furie1', 'nemesis2'), ('syrinx choeurs1', 'dieux-titans2'), ('hebe1', 'une-voix2'), ('deux-tritons1', 'encelade2'), ('argus1', 'jupiter2'), ('mercure1', 'le-destin2'), ('la-renommee neptune1', 'promethee deux-titans2'), ('mercure iris1', 'choeur-des-dieux2'), ('junon1', 'l-amour2'), ('deux-nymphes1', 'choeur2')}",0.006825938566552901,0.9296928327645051
fre001178,quinault-persee,fre001179,quinault-proserpine,"[""lechoeur"", ""lechoeur"", ""mercure"", ""divinitesinfernales"", ""leschoeurs"", ""tousensemble""]",0.03851640513552068,282.19194361296576,"{('phinee sa-suite1', 'les-trois-furies2'), ('choeur1', 'le-choeur-des-ombres2'), ('cephee cassiope ethiopiens1', 'arethuse alphee ascalaphe2'), ('merope1', 'alphee2'), ('triton1', 'cyane2'), ('phinee merope1', 'deux-nymphes2'), ('venus1', 'mercure2'), ('le-choeur1', 'pluton2'), ('cassiope1', 'la-felicite2'), ('le-grand-pretre1', 'les-choeurs2'), ('phinee1', 'ceres2'), ('cephee1', 'ascalaphe2'), ('euryale stenone1', 'tous-ensemble2'), ('la-vertu1', 'la-paix suite-de-la-paix2'), ('cassiope cephee1', 'deux-ombres2'), ('mercure1', 'le-choeur2'), ('phronime1', 'la-paix2'), ('andromede1', 'arethuse2'), ('cephee cassiope andromede1', 'arethuse alphee2'), ('phronime megathyme1', 'la-discorde suite-de-la-discorde2'), ('venus l-amour l-hymenee choeurs1', 'jupiter2'), ('meduse1', 'proserpine2'), ('une-nymphe-guerriere1', 'proserpine nymphes2'), ('la-fortune1', 'la-victoire2'), ('la-vertu la-fortune1', 'la-discorde2')}",0.026402640264026403,0.9315511551155116
fre001179,quinault-proserpine,fre001439,voltaire-pandore,"[""lechoeur"", ""mercure"", ""pluton"", ""nymphes"", ""lechoeur"", ""jupiter""]",0.05988857938718663,228.81900344653567,"{('ceres1', 'promethee2'), ('le-choeur-des-ombres1', 'le-choeur2'), ('proserpine cyane1', 'dieux-titans2'), ('la-paix suite-de-la-paix1', 'typhon2'), ('la-discorde suite-de-la-discorde1', 'choeur-des-dieux-infernaux2'), ('mercure1', 'l-amour2'), ('pluton ascalaphe divinites-infernales1', 'le-destin2'), ('la-felicite1', 'dryade2'), ('ascalaphe1', 'une-voix2'), ('proserpine1', 'les-titans2'), ('la-discorde1', 'encelade-typhon2'), ('proserpine nymphes1', 'choeurs-des-nymphes2'), ('arethuse alphee1', 'mercure2'), ('deux-ombres1', 'une-nymphe2'), ('ceres cyane crinise1', 'choeur2'), ('alphee1', 'pandore2'), ('choeur-des-ombres1', 'furies-et-demons2'), ('la-paix1', 'choeur-des-nymphes2'), ('la-victoire1', 'les-trois-parques2'), ('pluton1', 'nemesis2'), ('la-victoire la-paix1', 'encelade2'), ('le-choeur1', 'les-dieux2'), ('arethuse1', 'jupiter2'), ('crinise1', 'les-trois-graces2')}",0.008,0.91516
fre001183,quinault-thesee,fre001258,rousseaujb-jason,"[""unplaisir"", ""venus"", ""choeur"", ""leroi"", ""medee"", ""lechoeur""]",0.05548387096774193,291.7382752082563,"{('medee1', 'medee2'), ('le-choeur-de-l-enfer1', 'orphee2'), ('thesee1', 'la-sibylle2'), ('la-grande-pretresse1', 'suivantes-de-medee2'), ('le-choeur-des-pretresses1', 'le-roi2'), ('le-choeur-graces1', 'pan la-paix2'), ('le-choeur-des-combattants1', 'combattants2'), ('ensemble1', 'jason medee2'), ('aegle1', 'hypsipile2'), ('le-roi1', 'le-choeur2'), ('mars1', 'pan2'), ('cleone1', 'jason2'), ('ceres1', 'premier-berger2'), ('dorine1', 'neptune2'), ('bacchus1', 'second-berger2'), ('venus1', 'la-paix2'), ('deux-vieillards1', 'une-nereide2')}",0.029069767441860465,0.8481104651162791
fre001184,racine-alexandre,fre001185,racine-alexandre-66,"[""cleofile"", ""taxile"", ""porus"", ""axiane"", ""ephestion"", ""alexandre""]",0.848780487804878,10.331173029812899,"{('taxile1', 'taxile2'), ('ephestion1', 'ephestion2'), ('cleofile1', 'cleofile2'), ('porus1', 'porus2'), ('axiane1', 'axiane2'), ('alexandre1', 'alexandre2')}",0.9405405405405406,0.055837837837837835
fre001186,racine-andromaque,fre001187,racine-andromaque-68,"[""oreste"", ""pylade"", ""pyrrhus"", ""phoenix"", ""andromaque"", ""hermione"", ""cleone"", ""cephise""]",0.8754448398576512,5.573982325467196,"{('cleone1', 'cleone2'), ('phoenix1', 'phoenix2'), ('pylade1', 'pylade2'), ('oreste1', 'oreste2'), ('andromaque1', 'andromaque2'), ('cephise1', 'cephise2'), ('pyrrhus1', 'pyrrhus2'), ('hermione1', 'hermione2')}",0.9799196787148594,0.022369477911646587
fre001195,racine-phedre,fre001196,racine-phedre-77,"[""hippolyte"", ""theramene"", ""oenone"", ""phedre"", ""panope"", ""aricie"", ""ismene"", ""thesee""]",1.0,0.01129029013893823,"{('ismene1', 'ismene2'), ('thesee1', 'thesee2'), ('phedre1', 'phedre2'), ('oenone1', 'oenone2'), ('panope1', 'panope2'), ('hippolyte1', 'hippolyte2'), ('theramene1', 'theramene2'), ('aricie1', 'aricie2')}",0.9956140350877193,4.385964912280702e-05
fre001197,racine-plaideurs,fre001198,racine-plaideurs-69,"[""petitjean"", ""lintime"", ""dandin"", ""leandre"", ""chicanneau"", ""lacomtesse"", ""isabelle"", ""lesouffleur""]",1.0,5.732198476791382,"{('isabelle1', 'isabelle2'), ('chicanneau la-comtesse l-intime1', 'chicanneau la-comtesse l-intime2'), ('petit-jean1', 'petit-jean2'), ('chicanneau1', 'chicanneau2'), ('dandin1', 'dandin2'), ('la-comtesse1', 'la-comtesse2'), ('chicanneau la-comtesse1', 'chicanneau la-comtesse2'), ('leandre1', 'leandre2'), ('l-intime1', 'l-intime2'), ('le-souffleur1', 'le-souffleur2')}",0.988013698630137,0.009828767123287672
fre001199,racine-thebaide,fre001200,racine-thebaide-64,"[""jocaste"", ""olympe"", ""antigone"", ""eteocle"", ""creon"", ""hemon"", ""polynice"", ""attale""]",0.8880866425992779,10.270256172526967,"{('antigone1', 'antigone2'), ('hemon1', 'hemon2'), ('garde1', 'un-soldat-grec2'), ('olympe1', 'olympe2'), ('jocaste1', 'jocaste2'), ('eteocle1', 'eteocle2'), ('polynice1', 'polynice2'), ('attale1', 'attale2'), ('creon1', 'creon2')}",0.9496124031007752,0.039806201550387596
fre001199,racine-thebaide,fre001240,rotrou-antigone,"[""jocaste"", ""antigone"", ""eteocle"", ""creon"", ""hemon"", ""polynice""]",0.03460706560922855,363.9753543517809,"{('olympe1', 'jocaste2'), ('eteocle1', 'antigone2'), ('jocaste1', 'creon2'), ('hemon1', 'hemon2'), ('antigone1', 'ephise2'), ('attale1', 'argie2'), ('creon1', 'polynice2'), ('polynice1', 'ismene2')}",0.05303030303030303,0.9191919191919192
fre001200,racine-thebaide-64,fre001240,rotrou-antigone,"[""jocaste"", ""antigone"", ""eteocle"", ""creon"", ""hemon"", ""polynice""]",0.03471749489448604,364.20823059298795,"{('antigone1', 'antigone2'), ('attale1', 'capitaine2'), ('hemon1', 'hemon2'), ('jocaste1', 'jocaste2'), ('eteocle1', 'argie2'), ('olympe1', 'ephise2'), ('polynice1', 'ismene2'), ('creon1', 'creon2')}",0.05778894472361809,0.9152010050251258
fre001203,regnard-arlequin-bonnes-fortunes,fre001207,regnard-coquette,"[""mezzetin"", ""isabelle"", ""colombine"", ""pierrot"", ""pasquariel"", ""arlequin""]",0.033674339300937765,658.3115391622887,"{('arlequin1', 'madame-pindaret2'), ('brocantin1', 'trafiquet2'), ('mezzetin1', 'isabelle2'), ('isabelle1', 'colombine2'), ('monsieur-bassinet1', 'arlequin2'), ('la-veuve1', 'pierrot2'), ('colombine1', 'pasquariel2'), ('le-docteur1', 'seconde-bohemienne2'), ('le-vicomte1', 'mezzetin2'), ('pierrot1', 'margot2')}",0.0,1.0863366336633662
fre001203,regnard-arlequin-bonnes-fortunes,fre001211,regnard-filles-errantes,"[""mezzetin"", ""isabelle"", ""colombine"", ""pierrot"", ""pasquariel"", ""arlequin""]",0.034746760895170786,518.3215065381745,"{('pierrot1', 'arlequin2'), ('monsieur-bassinet1', 'le-hollandais2'), ('isabelle1', 'cinthio2'), ('la-veuve1', 'mezzetin2'), ('le-vicomte1', 'isabelle2'), ('brocantin1', 'monsieur-croquignolet2'), ('le-docteur1', 'pasquariel2'), ('arlequin1', 'pierrot2'), ('mezzetin1', 'arlequin mezzetin pasquariel2'), ('colombine1', 'colombine2')}",0.0,1.1050746268656715
fre001207,regnard-coquette,fre001210,regnard-divorce,"[""arlequin"", ""colombine"", ""pierrot"", ""isabelle"", ""mezzetin"", ""lelaquais""]",0.03018575851393189,641.7603523677037,"{('colombine1', 'mezzetin2'), ('le-capitaine1', 'sotinet2'), ('isabelle1', 'aurelio2'), ('pierrot1', 'un-laquais2'), ('arlequin1', 'colombine2'), ('margot1', 'braillardet2'), ('mezzetin1', 'amilare2'), ('premiere-bohemienne1', 'isabelle2'), ('le-choeur1', 'cornichon2'), ('madame-pindaret1', 'le-chevalier2'), ('trafiquet1', 'trotenville2'), ('bagatelle1', 'jupiter2'), ('le-laquais1', 'pierrot2'), ('nigaudin1', 'arlequin2')}",0.003430531732418525,1.1007204116638079
fre001207,regnard-coquette,fre001211,regnard-filles-errantes,"[""arlequin"", ""colombine"", ""pierrot"", ""isabelle"", ""mezzetin"", ""pasquariel"", ""lechoeur""]",0.03494347379239465,583.9541504491453,"{('le-capitaine1', 'monsieur-croquignolet2'), ('madame-pindaret1', 'pasquariel2'), ('arlequin1', 'arlequin2'), ('arelquin1', 'le-hollandais2'), ('pierrot1', 'mezzetin2'), ('margot1', 'cinthio2'), ('colombine1', 'isabelle2'), ('seconde-bohemienne1', 'pierrot2'), ('nigaudin1', 'le-valet2'), ('mezzetin1', 'le-choeur2'), ('trafiquet1', 'colombine2')}",0.003703703703703704,1.081425925925926
fre001336,schelandre-tyr-sidon-i,fre001337,schelandre-tyr-sidon-ii,"[""phulter"", ""abdolomin"", ""balorte"", ""belcar"", ""araxe"", ""soldats"", ""timadon"", ""pharnabaze"", ""cassandre"", ""meliane"", ""zorote"", ""almodice"", ""archers"", ""soldat""]",0.033810888252149,450.54774841395306,"{('belcar1', 'cassandre2'), ('soldats1', 'soldat2'), ('meliane1', 'timadon2'), ('zorote1', 'abdolomin2'), ('leonte1', 'almodice2'), ('le-prevot1', 'messager2'), ('archers1', 'balorte2'), ('timadon1', 'phulter2'), ('le-page1', 'premier-pecheur2'), ('balorte1', 'l-amiral2'), ('le-courrier1', 'soldats2'), ('tharside1', 'pharnabaze2'), ('abdolomin1', 'archer2'), ('bagoas1', 'les-juges2'), ('cassandre1', 'thamys2'), ('pharnabaze1', 'zorote2'), ('philoline1', 'belcar2'), ('phulter1', 'meliane2')}",0.025157232704402517,0.9445911949685536
fre001400,viau-pyrame,fre001906,puget-de-la-serre-le-pyrame,"[""thisbe"", ""bersiane"", ""narbal"", ""lidias"", ""leroi"", ""syllar"", ""pyrame"", ""disarque"", ""deuxis""]",0.12809315866084425,265.19357345320975,"{('la-confidente1', 'bersiane2'), ('lidias1', 'narbal2'), ('syllar1', 'syllar2'), ('deuxis1', 'deuxis2'), ('disarque1', 'disarque2'), ('le-roi1', 'le-roi2'), ('thisbe1', 'thisbe2'), ('pyrame1', 'pyrame2'), ('narbal1', 'lidias2'), ('la-mere1', 'oronthe2')}",0.05405405405405406,0.8959121621621622
fre001592,beissier-proprietaire-et-locataire,fre001612,beissier-locataire,"[""guignol"", ""leconcierge"", ""maitrefuret"", ""leproprietaire"", ""legendarme"", ""lecommissaire""]",1.0,2.376100713556463,"{('le-concierge maitre-furet1', 'le-concierge maitre-furet2'), ('le-commissaire1', 'le-commissaire2'), ('le-gendarme1', 'le-gendarme2'), ('le-proprietaire1', 'le-proprietaire2'), ('maitre-furet1', 'maitre-furet2'), ('le-concierge1', 'le-concierge2'), ('guignol1', 'guignol2')}",0.9819819819819819,0.01072072072072072
