ID,Raw Name,Title,Normalized author,Author,wikidataId Author,yearPrinted,datePremiered,dateWriting,Genre,Type,in_TD,in_BD,in_Dracor
1668,pierre_claude_nivelle_de_la_chaussee-amour_pour_amour,Amour pour amour,Pierre-Claude Nivelle de La Chaussée,Pierre-Claude NIVELLE DE LA CHAUSSÉE,Q1933689,,1742-02-16,,Comédie,vers,TD1668,,fre001775
1669,pierre_claude_nivelle_de_la_chaussee-critique_de_la_fausse_antipathie,La Critique de la Fausse antipathie,Pierre-Claude Nivelle de La Chaussée,Pierre-Claude NIVELLE DE LA CHAUSSÉE,Q1933689,,1734-03-11,,Comédie,,TD1669,,
1670,pierre_claude_nivelle_de_la_chaussee-ecole_des_amis,L’École des amis,Pierre-Claude Nivelle de La Chaussée,Pierre-Claude NIVELLE DE LA CHAUSSÉE,Q1933689,,1737-02-25,,Comédie,vers,TD1670,,fre001076
1671,pierre_claude_nivelle_de_la_chaussee-ecole_des_meres,L’École des mères,Pierre-Claude Nivelle de La Chaussée,Pierre-Claude NIVELLE DE LA CHAUSSÉE,Q1933689,,1744-04-27,,Comédie,vers,TD1671,,fre001077
1672,pierre_claude_nivelle_de_la_chaussee-ecole_de_la_jeunesse_ou_le_retour_sur_soi_meme,L’École de la jeunesse,Pierre-Claude Nivelle de La Chaussée,Pierre-Claude NIVELLE DE LA CHAUSSÉE,Q1933689,,1749-02-22,,Comédie,vers,TD1672,,
1673,pierre_claude_nivelle_de_la_chaussee-elise_ou_la_rancune_officieuse,Élise,Pierre-Claude Nivelle de La Chaussée,Pierre-Claude NIVELLE DE LA CHAUSSÉE,Q1933689,,1750,,Comédie,vers,TD1673,,
1674,pierre_claude_nivelle_de_la_chaussee-fausse_antipathie,La Fausse antipathie,Pierre-Claude Nivelle de La Chaussée,Pierre-Claude NIVELLE DE LA CHAUSSÉE,Q1933689,,1744-04-27,,Comédie,vers,TD1674,,fre001078
1675,pierre_claude_nivelle_de_la_chaussee-gouvernante,La Gouvernante,Pierre-Claude Nivelle de La Chaussée,Pierre-Claude NIVELLE DE LA CHAUSSÉE,Q1933689,,1747-04-27,,Comédie,vers,TD1675,,fre001079
1676,pierre_claude_nivelle_de_la_chaussee-homme_de_fortune,L’Homme de fortune,Pierre-Claude Nivelle de La Chaussée,Pierre-Claude NIVELLE DE LA CHAUSSÉE,Q1933689,,1751-01-27,,Comédie,vers,TD1676,,
1677,pierre_claude_nivelle_de_la_chaussee-maximien,Maximien,Pierre-Claude Nivelle de La Chaussée,Pierre-Claude NIVELLE DE LA CHAUSSÉE,Q1933689,,1738-02-28,,Tragédie,vers,TD1677,,
1678,pierre_claude_nivelle_de_la_chaussee-melanide,Mélanide,Pierre-Claude Nivelle de La Chaussée,Pierre-Claude NIVELLE DE LA CHAUSSÉE,Q1933689,,1741-05-12,,Comédie,vers,TD1678,,
1679,pierre_claude_nivelle_de_la_chaussee-pamela,Paméla,Pierre-Claude Nivelle de La Chaussée,Pierre-Claude NIVELLE DE LA CHAUSSÉE,Q1933689,,1743-12-06,,Comédie,vers,TD1679,,
1680,pierre_claude_nivelle_de_la_chaussee-prejuge_a_la_mode,Le Préjugé à la mode,Pierre-Claude Nivelle de La Chaussée,Pierre-Claude NIVELLE DE LA CHAUSSÉE,Q1933689,,1735-02-03,,Comédie,vers,TD1680,,fre001080
1681,pierre_claude_nivelle_de_la_chaussee-princesse_de_sidon,La Princesse de Sidon,Pierre-Claude Nivelle de La Chaussée,Pierre-Claude NIVELLE DE LA CHAUSSÉE,Q1933689,,,,Comédie,vers,TD1681,,
1682,pierre_claude_nivelle_de_la_chaussee-rapatriage,Le Rapatriage,Pierre-Claude Nivelle de La Chaussée,Pierre-Claude NIVELLE DE LA CHAUSSÉE,Q1933689,1731.0,,,Comédie,vers,TD1682,,
1683,pierre_claude_nivelle_de_la_chaussee-retour_imprevu,Le Retour imprévu,Pierre-Claude Nivelle de La Chaussée,Pierre-Claude NIVELLE DE LA CHAUSSÉE,Q1933689,,1756-07-15,,Comédie,vers,TD1683,,
1684,pierre_claude_nivelle_de_la_chaussee-rival_de_lui_meme,Le Rival de lui-même,Pierre-Claude Nivelle de La Chaussée,Pierre-Claude NIVELLE DE LA CHAUSSÉE,Q1933689,,1746-04-20,,Comédie,vers,TD1684,,
1685,pierre_claude_nivelle_de_la_chaussee-tyrinthiens,Les Tyrinthiens,Pierre-Claude Nivelle de La Chaussée,Pierre-Claude NIVELLE DE LA CHAUSSÉE,Q1933689,,,,Comédie,,TD1685,,
1686,pierre_claude_nivelle_de_la_chaussee-vieillard_amoureux,Le Vieillard amoureux,Pierre-Claude Nivelle de La Chaussée,Pierre-Claude NIVELLE DE LA CHAUSSÉE,Q1933689,,,,Comédie,vers,TD1686,,
1666,pierre_carmouche_eugene_guinot-paris_a_cheval,Paris à cheval,Pierre-Eugène Carmouche Guinot,Pierre - Eugène CARMOUCHE GUINOT,Q3384294,,1845-12-31,,,,TD1666,,
1988,romagnesi_arlequinbellerophon,"Arlequin, Bellerophon. Parodie","Pierre-François Biancolleli
","Biancolelli, Pierre-François ; dit Dominique fils ; Romagnesi, Jean-Antoine",Q737646,,,,,,,4.0,
2401,duvaucuel-chapeau-bleu,Le Chapeau Bleu,Pirouette,Pirouette,,1881,,,Comedy,,,,fre000594
2724,pirouette-jeune-homme-bleme,Le Jeune Homme Blême,Pirouette,Pirouette,,1881,,,,,,,fre001124
2727,plaute-aululaire,L'Aululaire Traduction Sommer,Plaute,Plaute,Q47160,1865,,,Comedy,,,,fre001128
2728,plaute-casina,Casina,Plaute,Plaute,Q47160,1865,,,Comedy,,,,fre001129
135,alexandre_dumas_pere_paul_meurice-hamlet_prince_de_danemark,Hamlet,Prince de Danemark,Alexandre Père - Paul DUMAS MEURICE,Q38337,,1847-12-15,,,,TD135,,
1710,pierre_corneille-rodogune_princesse_de_parthes,Rodogune,princesse de Parthes,Pierre CORNEILLE,Q747,,1644,,Tragédie,vers,TD1710,,fre000347
1738,prosper_jolyiot_de_crebillon-idomenee,Idoménée,Prosper Jolyot de Crébillon,Prosper Jolyot de CRÉBILLON,Q551721,,1705-12-12,,Tragédie,vers,TD1738,,fre001466
1739,prosper_jolyot_de_crebillon-atree_et_thyeste,Atrée et Thyeste,Prosper Jolyot de Crébillon,Prosper Jolyot de CRÉBILLON,Q551721,,1707-03-14,,Tragédie,vers,TD1739,,fre000397
1740,prosper_jolyot_de_crebillon-catilina,Catilina,Prosper Jolyot de Crébillon,Prosper Jolyot de CRÉBILLON,Q551721,,1748-12-20,,Tragédie,vers,TD1740,,fre000398
1741,prosper_jolyot_de_crebillon-electre,Électre,Prosper Jolyot de Crébillon,Prosper Jolyot de CRÉBILLON,Q551721,,1708-12-14,,Tragédie,vers,TD1741,,fre000399
1742,prosper_jolyot_de_crebillon-pyrrhus,Pyrrhus,Prosper Jolyot de Crébillon,Prosper Jolyot de CRÉBILLON,Q551721,,1726-04-19,,Tragédie,vers,TD1742,,fre000401
1743,prosper_jolyot_de_crebillon-rhadamiste_et_zenobie,Rhadamiste et Zénobie,Prosper Jolyot de Crébillon,Prosper Jolyot de CRÉBILLON,Q551721,,1711-01-23,,Tragédie,vers,TD1743,,fre000402
1744,prosper_jolyot_de_crebillon-semiramis,Sémiramis,Prosper Jolyot de Crébillon,Prosper Jolyot de CRÉBILLON,Q551721,,1717-04-10,,Tragédie,vers,TD1744,,fre000403
1745,prosper_jolyot_de_crebillon-triumvirat_ou_la_mort_de_ciceron,Le Triumvirat,Prosper Jolyot de Crébillon,Prosper Jolyot de CRÉBILLON,Q551721,,1754-12-23,,Tragédie,vers,TD1745,,fre000404
1746,prosper_jolyot_de_crebillon-xerxes,Xerxès,Prosper Jolyot de Crébillon,Prosper Jolyot de CRÉBILLON,Q551721,,1714-02-07,,Tragédie,vers,TD1746,,fre000405
2733,poisson-holande-malade,"La Hollande Malade, Comédie en un Acte",Raymond Poisson,Raymond Poisson,Q2894871,1672,,,Comedy,,,,fre001137
484,edme_boursault-marie_stuard_reine_d_ecosse,Marie Stuard,Reine d'Écosse,Edme BOURSAULT,Q3047696,,1633-12-17,,Tragédie,vers,TD484,10.0,fre000179
1000,gautier_de_costes_sieur_de_la_calprenede-jeanne_reine_d_angleterre,Jeanne,reine d’Angleterre,Sieur de La Calprenède,Q1496335,,1637,,Tragédie,vers,TD1000,,fre000810
1729,pierre_du_ryer-nitocris_reine_de_babylone,Nitocris,reine de Babylone,Pierre DU RYER,Q2633293,,1649,,Comédie,vers,TD1729,,fre000588
153,alexis_piron-vasta_reine_de_bordelie,Vasta,reine de Bordélie,Alexis PIRON,Q983437,1773.0,,,Tragédie,vers,TD153,,fre001123
1774,thomas_corneille-laodice_reine_de_cappadoce,Laodice,Reine de Cappadoce,Thomas CORNEILLE,Q551787,,1668,,Tragédie,vers,TD1774,42.0,fre000379
1725,pierre_du_ryer-dynamis_reine_de_carie,Dynamis,reine de Carie,Pierre DU RYER,Q2633293,,1650,,Comédie,vers,TD1725,,fre000584
1761,thomas_corneille-camma_reine_de_galatie,Camma,Reine de Galatie,Thomas CORNEILLE,Q551787,,1661-01-28,,Tragédie,vers,TD1761,39.0,fre000364
1394,jean_magnon-zenobie_reine_de_palmire,Zénobie,reine de Palmire,Jean MAGNON,Q6171081,,1659-12-12,,Tragédie,vers,TD1394,,fre000903
989,gaspard_abeille-argelie_reine_de_thessalie,Argélie,reine de Thessalie,Gaspard ABEILLE,Q1338057,1674.0,,,Tragédie,vers,TD989,,fre000001
3024,bary-de-la-curiosite,De la Curiosité,René Bary,René Bary,Q3425806,1662,,,,,,,fre001587
3025,bary-des-fontaines-et-des-ruisseaux,Des Fontaines et des Ruisseaux,René Bary,René Bary,Q3425806,1662,,,,,,,fre001588
3026,bary-de-la-guerre,De la Guerre,René Bary,René Bary,Q3425806,1662,,,,,,,fre001589
3027,bary-de-la-roture,De la Roture,René Bary,René Bary,Q3425806,1662,,,,,,,fre001590
3028,bary-des-vendanges,Des Vendanges,René Bary,René Bary,Q3425806,1662,,,,,,,fre001591
3205,bary-de-l-adresse,De l'Adresse,René Bary,René Bary,Q3425806,1662,,,,,,,fre001801
3206,bary-de-l-ajustement,De l'Ajustement,René Bary,René Bary,Q3425806,1662,,,,,,,fre001802
3207,bary-du-bal,Du Bal,René Bary,René Bary,Q3425806,1662,,,,,,,fre001803
3208,bary-des-beaux-cheveux,Des Beaux Cheveux,René Bary,René Bary,Q3425806,1662,,,,,,,fre001804
3209,bary-des-beaux-yeux,Des Beaux Yeux,René Bary,René Bary,Q3425806,1662,,,,,,,fre001805
3210,bary-du-bel-esprit,Du Bel Esprit,René Bary,René Bary,Q3425806,1662,,,,,,,fre001806
3211,bary-de-la-belle-resistance,De la Belle Resistance,René Bary,René Bary,Q3425806,1662,,,,,,,fre001807
3212,bary-des-belles-mains,Des Balles Mains,René Bary,René Bary,Q3425806,1662,,,,,,,fre001808
3213,bary-de-la-belle-taille,De la Belle Taille,René Bary,René Bary,Q3425806,1662,,,,,,,fre001809
3214,bary-du-bon-office,Du Bon Office,René Bary,René Bary,Q3425806,1662,,,,,,,fre001810
3215,bary-de-la-campagne,De la Campagne,René Bary,René Bary,Q3425806,1662,,,,,,,fre001811
3216,bary-du-comperage,Du Compérage,René Bary,René Bary,Q3425806,1662,,,,,,,fre001812
3217,bary-du-compliment,Du Compliment,René Bary,René Bary,Q3425806,1662,,,,,,,fre001813
3218,bary-de-la-contrariete,De la Contrariété,René Bary,René Bary,Q3425806,1662,,,,,,,fre001814
3219,bary-de-la-discretion,De la Discrétion,René Bary,René Bary,Q3425806,1662,,,,,,,fre001815
3220,bary-du-duel,Du Duel,René Bary,René Bary,Q3425806,1662,,,,,,,fre001816
3221,bary-de-l-exhortation,De l'Exhortation,René Bary,René Bary,Q3425806,1662,,,,,,,fre001817
3222,bary-du-festin,Du Festin,René Bary,René Bary,Q3425806,1662,,,,,,,fre001818
3223,bary-de-libre-abord,De Libre Abord,René Bary,René Bary,Q3425806,1662,,,,,,,fre001819
3224,bary-de-la-pudeur,De la Pudeur,René Bary,René Bary,Q3425806,1662,,,,,,,fre001820
3234,bary-de-l-art-de-se-faire-aimer,De l'Art de se Faire Aimer,René Bary,René Bary,Q3425806,1662,,,,,,,fre001830
3235,bary-du-badinage,Du Badinage,René Bary,René Bary,Q3425806,1662,,,,,,,fre001831
3236,bary-du-beau-rendezvous,Du Beau Rendez-vous,René Bary,René Bary,Q3425806,1662,,,,,,,fre001832
3237,bary-du-beau-sein,Du Beau Sein,René Bary,René Bary,Q3425806,1662,,,,,,,fre001833
3238,bary-de-la-ceremonie,De la Cérémonie,René Bary,René Bary,Q3425806,1662,,,,,,,fre001834
3239,bary-de-la-colere,De la Colère,René Bary,René Bary,Q3425806,1662,,,,,,,fre001835
3240,bary-du-cours,Du Cours,René Bary,René Bary,Q3425806,1664,,,,,,,fre001836
3241,bary-de-la-danse,De la Danse,René Bary,René Bary,Q3425806,1664,,,,,,,fre001837
3242,bary-de-la-dissimulation,De la Dissimulation,René Bary,René Bary,Q3425806,1662,,,,,,,fre001838
3243,bary-de-l-entrevue-amoureuse,De l'Entrevue Amoureuse,René Bary,René Bary,Q3425806,1662,,,,,,,fre001839
3244,bary-de-l-entrevue-politique,De l'Entrevue Politique,René Bary,René Bary,Q3425806,1662,,,,,,,fre001840
3245,bary-de-l-exil,De l'Exil,René Bary,René Bary,Q3425806,1662,,,,,,,fre001841
3246,bary-de-la-feintise,De la Feintise,René Bary,René Bary,Q3425806,1662,,,,,,,fre001842
3247,bary-des-fleurs,Des Fleurs,René Bary,René Bary,Q3425806,1662,,,,,,,fre001843
3248,bary-de-l-inclination-bizarre,De l'Inclination Bizarre,René Bary,René Bary,Q3425806,1662,,,,,,,fre001844
3249,bary-de-l-indulgence,De l'Indulgenece,René Bary,René Bary,Q3425806,1662,,,,,,,fre001845
3250,bary-du-mauvais-choix,Du Mauvais Choix,René Bary,René Bary,Q3425806,1662,,,,,,,fre001846
3251,bary-de-la-memoire,De la Mémoire,René Bary,René Bary,Q3425806,1664,,,,,,,fre001847
3252,bary-du-proces,Du Procès,René Bary,René Bary,Q3425806,1662,,,,,,,fre001848
3253,bary-de-la-raillerie,De la Raillerie,René Bary,René Bary,Q3425806,1662,,,,,,,fre001849
3254,bary-du-retour-des-esprits,Du Retour des Esprits,René Bary,René Bary,Q3425806,1662,,,,,,,fre001850
3255,bary-du-roman,Du Roman,René Bary,René Bary,Q3425806,1662,,,,,,,fre001851
3256,bary-de-la-simplicite-des-habits,De la Simplicité des Habits,René Bary,René Bary,Q3425806,1662,,,,,,,fre001852
3257,bary-des-tailles-contestees,Des Tailles Contestées,René Bary,René Bary,Q3425806,1662,,,,,,,fre001853
2164,berton-homme-qui-a-tue-la-mort,L'Homme qui A Tué la Mort,René Berton,René Berton,Q17425768,1928,1928-01-09,,,,,,fre000118
2725,pixerecourt-victor,"Victor, ou L'Enfant de la Forêt",René Charles Guilbert Pixerécourt,René Charles Guilbert-Pixerécourt,,1798,1798-05-12,,,,,,fre001125
1748,rene_de_chazet_jean_baptiste_dubois-moliere_chez_ninon_ou_la_lecture_de_tartuffe,Molière chez Ninon,René-Jean-Baptiste de Chazet Dubois,René - Jean-Baptiste DE CHAZET DUBOIS,Q18012095,,1802-11-08,,Comédie,vers,TD1748,,fre000296
1749,rene_de_chazet_joseph_desessarts_d_ambreville_jean_toussaint_merle-a_bas_moliere,À bas Molière,René-Joseph-Jean-Toussaint de Chazet Desessarts d’Ambreville Merle,René - Joseph - Jean-Toussaint DE CHAZET DESESSARTS D’AMBREVILLE MERLE,Q18012095,,1809-08-21,,Comédie,,TD1749,,
2771,riccoboni-romagnesi-compliments,Les Compliments,Riccoboni,Riccoboni,,1736,1736-04-10,,,,,,fre001227
2775,romagnesi-riccoboni-sauvages,Les Sauvages,Riccoboni,Riccoboni,,1736,1736-03-05,,,,,,fre001231
2770,riccoboni-riccoboni-romagnesi-echo-du-public,L'Echo du Public,Riccoboni Père,Riccoboni Père,,1741,1741-03-07,,Comedy,,,,fre001226
2078,alain-legrand-epreuve-reciproque,L'Epreuve Réciproque,Robert Alain,Robert Alain,,1711,1711-10-06,,Comedy,,,,fre000009
2462,garnier-bradamante,Bradamante,Robert Garnier,Robert Garnier,Q113089,1582,,,Tragicomedy,,,,fre000680
1750,robert_alphonse_gautier-moliere_et_son_tartuffe,Molière et son Tartuffe,Robert-Alphonse Gautier,Robert-Alphonse GAUTIER,Q113089,1839.0,1839,,,vers,TD1750,,
1650,philippe_quinault-agrippa_roi_d_albe_ou_le_faux_tuberinus,Agrippa,Roi d’Albe,Philippe QUINAULT,Q379947,,1662,,Comédie,vers,TD1650,,fre001161
1780,thomas_corneille-pyrrhus_roi_d_epire,Pyrrhus,Roi d’Épire,Thomas CORNEILLE,Q551787,,1661,,Tragédie,vers,TD1780,,fre000386
1653,philippe_quinault-astrate_roi_de_tyr,Astrate,Roi de Tyr,Philippe QUINAULT,Q379947,,1664-12-12,,Tragédie,vers,TD1653,,fre001782
1689,pierre_corneille-attila_roi_des_huns,Attila,roi des Huns,Pierre CORNEILLE,Q747,,1667-03-04,,Tragédie,vers,TD1689,,fre000323
1706,pierre_corneille-pertharite_roi_des_lombards,Pertharite,roi des Lombards,Pierre CORNEILLE,Q747,,1651,,Tragédie,vers,TD1706,,fre000343
2609,le-vayer-grand-selim,Le Grand Sélim ou Le Couronnement Tragique,Roland Le Vayer De Boutigny,Roland Le Vayer De Boutigny,Q3440138,1645,,,Tragedy,,,,fre000888
3302,roswitha-abraham,Abraham,Roswitha,Roswitha,Q170248,1826,,,Comedy,,,,fre001908
3303,roswitha-callimaque,Callimaque,Roswitha,Roswitha,Q170248,1826,,,Comedy,,,,fre001909
3304,roswitha-dulcitius,Dulcitius,Roswitha,Roswitha,Q170248,1826,,,Comedy,,,,fre001910
696,eugene_labiche_marc_michel-otez_votre_fille_s_il_vous_plait,Ôtez votre fille,s’il vous plaît,Eugène - LABICHE MARC-MICHEL,Q379929,,1854-11-24,,Comédie,,TD696,,
2838,saint-roman-dialogue,Dialogue,Saint Roman,Saint Roman,,1750,,,Comedy,,,,fre001311
2064,sallebray_amante_ennemie,L'Amante ennemie,Sallebray,Sallebray,Q3469945,,,,,,,118.0,fre001924
2065,sallebray_belleegyptienne,La Belle Égyptienne. Tragi-comédie,Sallebray,Sallebray,Q3469945,,,,,,,119.0,
1998,chappuzeau_armetzar,Armetzar ou les amis ennemis. Tragi-comédie,Samuel Chappuzeau,"Chappuzeau, Samuel",Q330573,,,,,,,30.0,fre000293
2927,chapuzeau-geneve-delivree,Genève Délivrée,Samuel Chappuzeau,Samuel Chappuzeau,Q330573,1862,,,Comedy,,,,fre001476
2325,cyrano-la-mort-d-agrippine,La Mort d'Agrippine,Savinien De Cyrano De Bergerac,Savinien De Cyrano De Bergerac,Q213614,1654,,,Tragedy,,,,fre000423
2326,cyrano-pedant-joue,Le Pédant Joué,Savinien De Cyrano De Bergerac,Savinien De Cyrano De Bergerac,Q213614,1654,,,Comedy,,,,fre000424
2363,doruxigne-alzate,Alzate ou Le Préjugé Détruit,Sébastien Marie Mathurin Gazon Doruxigné,Sébastien-Marie-Mathurin Gazon-Doruxigné,Q116687710,1752,,,Comedy,,,,fre000527
2841,saint-evremond-comedie-des-academiciens,La Comédie des Académiciens,"Seigneur De Saint Évremond, Charles De Marguetel De Saint Denis","Seigneur De Saint-Évremond, Charles De Marguetel De Saint-Denis",Q511289,1650,,,Comedy,,,,fre001314
1818,thomas_sauvage_michel_nicolas_balisson_de_rougemont-arlequin_seigneur_de_village,Arlequin,seigneur de village,Thomas - Michel-Nicolas Balisson de SAUVAGE ROUGEMONT,Q3525549,,1817-10-18,,Vaudeville,,TD1818,,
2837,saint-just-petite-maison,L'Esprit des Moeurs au Dix-Huitième Siécle,Simon Pierre Mérard De Saint Just,Simon-Pierre Mérard De Saint-Just,Q28949675,1790,,,,,,,fre001310
2868,sophocle-ajax,Ajax Traduction Nouvelle de Leconte de Lisle,Sophocle,Sophocle,Q7235,1877,,,Tragedy,,,,fre001365
2869,sophocle-antigone,Antigone Traduction Nouvelle de Leconte de Lisle,Sophocle,Sophocle,Q7235,1877,,,Tragedy,,,,fre001366
2870,sophocle-electre,Electre Traduction Nouvelle de Leconte de Lisle,Sophocle,Sophocle,Q7235,1877,,,Tragedy,,,,fre001367
2871,sophocle-oedipe-a-colone,Oedipe à Colone Traduction Nouvelle de Leconte de Lisle,Sophocle,Sophocle,Q7235,1877,,,Tragedy,,,,fre001368
2872,sophocle-oedipe-roi,Oedipe Roi Traduction Nouvelle de Leconte de Lisle,Sophocle,Sophocle,Q7235,1877,,,Tragedy,,,,fre001369
2873,sophocle-philoctete,Philoctète Traduction Nouvelle de Leconte de Lisle,Sophocle,Sophocle,Q7235,1877,,,Tragedy,,,,fre001370
2874,sophocle-trachiniennes,Les Trachiniennes Traduction Nouvelle de Leconte de Lisle,Sophocle,Sophocle,Q7235,1877,,,Tragedy,,,,fre001371
2466,genlis-agar,Agar dans le Désert,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1829,,,Comedy,,,,fre000684
2467,genlis-amant-anonyme,L'Amant Anonyme,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1823,,,Comedy,,,,fre000685
2468,genlis-aveugle-de-spa,L'Aveugle de Spa,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1829,,,Comedy,,,,fre000686
2469,genlis-belle-et-la-bete,La Belle et la Bête,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1829,,,Comedy,,,,fre000687
2470,genlis-bonne-mere,La Bonne Mère,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1847,,,Comedy,,,,fre000688
2471,genlis-cloison,"La Cloison, Comédie",Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1781,,,Comedy,,,,fre000689
2472,genlis-colombe,La Colombe,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1829,,,Comedy,,,,fre000690
2473,genlis-curieuse,La Curieuse,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1847,,,Comedy,,,,fre000691
2474,genlis-enfant-gate,L'Enfant Gâté,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1847,,,Comedy,,,,fre000692
2475,genlis-flacons,Les Flacons,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1829,,,Comedy,,,,fre000693
2476,genlis-ile-heureuse,L'Ile Heureuse,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1829,,,Comedy,,,,fre000694
2477,genlis-intrigue-mensonge,Intrigue et Mensonge,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1829,,,Comedy,,,,fre000695
2478,genlis-marchande-de-modes,La Marchande de Modes,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1829,,,Comedy,,,,fre000696
2479,genlis-mere-rivale,"La Mère Rivale, Comédie",Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1811,,,Comedy,,,,fre000697
2480,genlis-retour-de-tobie,Le Retour du Jeune Tobie,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1829,,,Comedy,,,,fre000698
2481,genlis-rosiere,La Rosière de Salency,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1829,,,Comedy,,,,fre000699
2482,genlis-ruth-noemi,Ruth et Noémi,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1829,,,Comedy,,,,fre000700
2483,genlis-tendresse-maternelle,"La Tendresse Maternelle, Comédie en un Acte",Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1781,,,Comedy,,,,fre000701
2484,genlis-veuve-de-sarepte,La Veuve de Sarepta ou L'Hospitalité Récompensée,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1829,,,Comedy,,,,fre000702
2485,genlis-voyageur,Le Voyageur,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1829,,,Comedy,,,,fre000703
3112,genlis-cinquieme-dialogue,Cinquième Dialogue,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1829,,,,,,,fre001692
3113,genlis-premier-dialogue,Premier Dialogue,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1829,,,,,,,fre001693
3114,genlis-quatrieme-dialogue,Quatrième Dialogue,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1829,,,,,,,fre001694
3115,genlis-second-dialogue,Second Dialogue,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1829,,,,,,,fre001695
3116,genlis-sixieme-dialogue,Sixième Dialogue,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1829,,,,,,,fre001696
3117,genlis-troisieme-dialogue,Troisième Dialogue,Stéphanie Félicité Du Crest De Genlis,Stéphanie-Félicité Du Crest De Genlis,Q55037230,1829,,,,,,,fre001697
470,de_beaunoir-rose_suite_de_fanfan_et_colas,Rose,suite de Fanfan et Colas,DE BEAUNOIR,Q2893251,,1785-09-13,,Comédie,,TD470,,
3232,barriere-le-bout-d-elan-de-l-amour,Le Bout de l'An de l'Amour,Théodore Barrière,Théodore Barrière,Q1974901,1863,1863-03-26,,,,,,fre001828
3233,barriere-le-jardinier-et-son-seigneur,Le Jardinier et son Seigneur,Théodore Barrière,Théodore Barrière,Q1974901,1863,1863-05-01,,,,,,fre001829
2184,blanc-supplice-d-un-paysan,Lou Supplice d'un Paysan,Théodore Blanc,Théodore Blanc,Q110776075,1865,1753-01-23,,,,,,fre000140
2137,banville-ancien-pierrot,Ancien Pierrot,Théodore De Banville,Théodore De Banville,Q312630,1877,,,,,,,fre000071
3021,banville-les-fourberies-de-nerine,Les Fourberies de Nérine,Théodore De Banville,Théodore De Banville,Q312630,1868,1864-02-27,,Comedy,,,,fre001583
3228,banville-le-beau-leandre,Le Beau Léandre,Théodore De Banville,Théodore De Banville,Q312630,1868,,,Comedy,,,,fre001824
3229,banville-feuilleton-d-aristophane,Feuilleton d'Aristophane,Théodore De Banville,Théodore De Banville,Q312630,1853,,,Comedy,,,,fre001825
3230,banville-la-perle,La Perle,Théodore De Banville,Théodore De Banville,Q312630,1879,,,Comedy,,,,fre001826
2165,beze-abraham,Abraham Sacrifiant,Théodore De Bèze,Théodore De Bèze,Q314981,1550,,,Tragedy,,,,fre000120
2589,leclercq-folle,La Folle,Théodore Leclercq,Théodore Leclercq,Q379926,1830,,,,,,,fre000857
1752,theodore_pernot_de_colombey-amour_de_moliere,Un Amour de Molière,Théodore Pernot de Colombey,Théodore PERNOT DE COLOMBEY,Q108663998,,1838-07-30,,Comédie,,TD1752,,
